"","Date","Obs","Month","CNRMCCLM","CNRMRCA","ECEARTHCCLM","ECEARTHHIRHAM","ECEARTHRACMO","ECEARTHRCA","HADGEMRCA","IPSLRCA","MPICCLM","MPIRCA"
"11989",1989-10-28,3.95,"10",5.744,5.672,6.672,6.099,6.034,6.851,7.205,6.703,6.156,5.834
"11990",1989-10-29,6.85,"10",8.644,8.572,9.572,8.999,8.934,9.751,10.105,9.603,9.056,8.734
"11991",1989-10-30,7.55,"10",9.344,9.272,10.272,9.699,9.634,10.451,10.805,10.303,9.756,9.434
"11992",1989-10-31,6.35,"10",8.144,8.072,9.072,8.499,8.434,9.251,9.605,9.103,8.556,8.234
"11993",1989-11-01,5.55,"11",7.557,7.418,8.467,7.642,8.871,7.907,7.938,7.422,7.04,7.44
"11994",1989-11-02,5.75,"11",7.757,7.618,8.667,7.842,9.071,8.107,8.138,7.622,7.24,7.64
"11995",1989-11-03,6.55,"11",8.557,8.418,9.467,8.642,9.871,8.907,8.938,8.422,8.04,8.44
"11996",1989-11-04,7.15,"11",9.157,9.018,10.067,9.242,10.471,9.507,9.538,9.022,8.64,9.04
"11997",1989-11-05,6.65,"11",8.657,8.518,9.567,8.742,9.971,9.007,9.038,8.522,8.14,8.54
"11998",1989-11-06,5.35,"11",7.357,7.218,8.267,7.442,8.671,7.707,7.738,7.222,6.84,7.24
"11999",1989-11-07,4.25,"11",6.257,6.118,7.167,6.342,7.571,6.607,6.638,6.122,5.74,6.14
"12000",1989-11-08,4.55,"11",6.557,6.418,7.467,6.642,7.871,6.907,6.938,6.422,6.04,6.44
"12001",1989-11-09,5.65,"11",7.657,7.518,8.567,7.742,8.971,8.007,8.038,7.522,7.14,7.54
"12002",1989-11-10,5.15,"11",7.157,7.018,8.067,7.242,8.471,7.507,7.538,7.022,6.64,7.04
"12003",1989-11-11,6.55,"11",8.557,8.418,9.467,8.642,9.871,8.907,8.938,8.422,8.04,8.44
"12004",1989-11-12,8.45,"11",10.457,10.318,11.367,10.542,11.771,10.807,10.838,10.322,9.94,10.34
"12005",1989-11-13,5.25,"11",7.257,7.118,8.167,7.342,8.571,7.607,7.638,7.122,6.74,7.14
"12006",1989-11-14,4.55,"11",6.557,6.418,7.467,6.642,7.871,6.907,6.938,6.422,6.04,6.44
"12007",1989-11-15,6.05,"11",8.057,7.918,8.967,8.142,9.371,8.407,8.438,7.922,7.54,7.94
"12008",1989-11-16,2.35,"11",4.357,4.218,5.267,4.442,5.671,4.707,4.738,4.222,3.84,4.24
"12009",1989-11-17,1.05,"11",3.057,2.918,3.967,3.142,4.371,3.407,3.438,2.922,2.54,2.94
"12010",1989-11-18,1.95,"11",3.957,3.818,4.867,4.042,5.271,4.307,4.338,3.822,3.44,3.84
"12011",1989-11-19,2.75,"11",4.757,4.618,5.667,4.842,6.071,5.107,5.138,4.622,4.24,4.64
"12012",1989-11-20,1.65,"11",3.657,3.518,4.567,3.742,4.971,4.007,4.038,3.522,3.14,3.54
"12013",1989-11-21,0.45,"11",2.457,2.318,3.367,2.542,3.771,2.807,2.838,2.322,1.94,2.34
"12014",1989-11-22,0.65,"11",2.657,2.518,3.567,2.742,3.971,3.007,3.038,2.522,2.14,2.54
"12015",1989-11-23,0.05,"11",2.057,1.918,2.967,2.142,3.371,2.407,2.438,1.922,1.54,1.94
"12016",1989-11-24,-2.25,"11",-0.243,-0.382,0.667,-0.158,1.071,0.107,0.138,-0.378,-0.76,-0.36
"12017",1989-11-25,-5.95,"11",-3.943,-4.082,-3.033,-3.858,-2.629,-3.593,-3.562,-4.078,-4.46,-4.06
"12018",1989-11-26,-2.35,"11",-0.343,-0.482,0.567,-0.258,0.971,0.00700000000000012,0.0379999999999998,-0.478,-0.86,-0.46
"12019",1989-11-27,0.45,"11",2.457,2.318,3.367,2.542,3.771,2.807,2.838,2.322,1.94,2.34
"12020",1989-11-28,1.55,"11",3.557,3.418,4.467,3.642,4.871,3.907,3.938,3.422,3.04,3.44
"12021",1989-11-29,-1.45,"11",0.557,0.418,1.467,0.642,1.871,0.907,0.938,0.422,0.04,0.44
"12022",1989-11-30,-0.45,"11",1.557,1.418,2.467,1.642,2.871,1.907,1.938,1.422,1.04,1.44
"12023",1989-12-01,-1.05,"12",1.161,0.779,0.94,1.211,0.755,0.588,2.593,0.972,0.0569999999999999,0.235
"12024",1989-12-02,-2.15,"12",0.0609999999999999,-0.321,-0.16,0.111,-0.345,-0.512,1.493,-0.128,-1.043,-0.865
"12025",1989-12-03,0.65,"12",2.861,2.479,2.64,2.911,2.455,2.288,4.293,2.672,1.757,1.935
"12026",1989-12-04,5.25,"12",7.461,7.079,7.24,7.511,7.055,6.888,8.893,7.272,6.357,6.535
"12027",1989-12-05,2.25,"12",4.461,4.079,4.24,4.511,4.055,3.888,5.893,4.272,3.357,3.535
"12028",1989-12-06,2.75,"12",4.961,4.579,4.74,5.011,4.555,4.388,6.393,4.772,3.857,4.035
"12029",1989-12-07,3.65,"12",5.861,5.479,5.64,5.911,5.455,5.288,7.293,5.672,4.757,4.935
"12030",1989-12-08,2.05,"12",4.261,3.879,4.04,4.311,3.855,3.688,5.693,4.072,3.157,3.335
"12031",1989-12-09,2.15,"12",4.361,3.979,4.14,4.411,3.955,3.788,5.793,4.172,3.257,3.435
"12032",1989-12-10,-0.25,"12",1.961,1.579,1.74,2.011,1.555,1.388,3.393,1.772,0.857,1.035
"12033",1989-12-11,0.75,"12",2.961,2.579,2.74,3.011,2.555,2.388,4.393,2.772,1.857,2.035
"12034",1989-12-12,-2.95,"12",-0.739,-1.121,-0.96,-0.689,-1.145,-1.312,0.693,-0.928,-1.843,-1.665
"12035",1989-12-13,-4.45,"12",-2.239,-2.621,-2.46,-2.189,-2.645,-2.812,-0.807,-2.428,-3.343,-3.165
"12036",1989-12-14,-7.55,"12",-5.339,-5.721,-5.56,-5.289,-5.745,-5.912,-3.907,-5.528,-6.443,-6.265
"12037",1989-12-15,-8.35,"12",-6.139,-6.521,-6.36,-6.089,-6.545,-6.712,-4.707,-6.328,-7.243,-7.065
"12038",1989-12-16,-7.75,"12",-5.539,-5.921,-5.76,-5.489,-5.945,-6.112,-4.107,-5.728,-6.643,-6.465
"12039",1989-12-17,-3.45,"12",-1.239,-1.621,-1.46,-1.189,-1.645,-1.812,0.193,-1.428,-2.343,-2.165
"12040",1989-12-18,-1.35,"12",0.861,0.479,0.64,0.911,0.455,0.288,2.293,0.672,-0.243,-0.0650000000000002
"12041",1989-12-19,2.25,"12",4.461,4.079,4.24,4.511,4.055,3.888,5.893,4.272,3.357,3.535
"12042",1989-12-20,-0.95,"12",1.261,0.879,1.04,1.311,0.855,0.688,2.693,1.072,0.157,0.335
"12043",1989-12-21,-1.35,"12",0.861,0.479,0.64,0.911,0.455,0.288,2.293,0.672,-0.243,-0.0650000000000002
"12044",1989-12-22,0.45,"12",2.661,2.279,2.44,2.711,2.255,2.088,4.093,2.472,1.557,1.735
"12045",1989-12-23,0.85,"12",3.061,2.679,2.84,3.111,2.655,2.488,4.493,2.872,1.957,2.135
"12046",1989-12-24,0.35,"12",2.561,2.179,2.34,2.611,2.155,1.988,3.993,2.372,1.457,1.635
"12047",1989-12-25,3.85,"12",6.061,5.679,5.84,6.111,5.655,5.488,7.493,5.872,4.957,5.135
"12048",1989-12-26,5.95,"12",8.161,7.779,7.94,8.211,7.755,7.588,9.593,7.972,7.057,7.235
"12049",1989-12-27,3.45,"12",5.661,5.279,5.44,5.711,5.255,5.088,7.093,5.472,4.557,4.735
"12050",1989-12-28,-0.45,"12",1.761,1.379,1.54,1.811,1.355,1.188,3.193,1.572,0.657,0.835
"12051",1989-12-29,-3.75,"12",-1.539,-1.921,-1.76,-1.489,-1.945,-2.112,-0.107,-1.728,-2.643,-2.465
"12052",1989-12-30,-2.75,"12",-0.539,-0.921,-0.76,-0.489,-0.945,-1.112,0.893,-0.728,-1.643,-1.465
"12053",1989-12-31,-1.45,"12",0.761,0.379,0.54,0.811,0.355,0.188,2.193,0.572,-0.343,-0.165
"12054",1990-01-01,-2.75,"01",-0.157,-0.554,-0.883,-1.042,0.131,-0.78,-0.506,0.709,-1.072,-0.902
"12055",1990-01-02,-2.85,"01",-0.257,-0.654,-0.983,-1.142,0.0309999999999997,-0.88,-0.606,0.609,-1.172,-1.002
"12056",1990-01-03,-1.55,"01",1.043,0.646,0.317,0.158,1.331,0.42,0.694,1.909,0.128,0.298
"12057",1990-01-04,-1.05,"01",1.543,1.146,0.817,0.658,1.831,0.92,1.194,2.409,0.628,0.798
"12058",1990-01-05,-1.25,"01",1.343,0.946,0.617,0.458,1.631,0.72,0.994,2.209,0.428,0.598
"12059",1990-01-06,-0.85,"01",1.743,1.346,1.017,0.858,2.031,1.12,1.394,2.609,0.828,0.998
"12060",1990-01-07,1.45,"01",4.043,3.646,3.317,3.158,4.331,3.42,3.694,4.909,3.128,3.298
"12061",1990-01-08,2.25,"01",4.843,4.446,4.117,3.958,5.131,4.22,4.494,5.709,3.928,4.098
"12062",1990-01-09,2.85,"01",5.443,5.046,4.717,4.558,5.731,4.82,5.094,6.309,4.528,4.698
"12063",1990-01-10,3.05,"01",5.643,5.246,4.917,4.758,5.931,5.02,5.294,6.509,4.728,4.898
"12064",1990-01-11,4.55,"01",7.143,6.746,6.417,6.258,7.431,6.52,6.794,8.009,6.228,6.398
"12065",1990-01-12,4.85,"01",7.443,7.046,6.717,6.558,7.731,6.82,7.094,8.309,6.528,6.698
"12066",1990-01-13,4.65,"01",7.243,6.846,6.517,6.358,7.531,6.62,6.894,8.109,6.328,6.498
"12067",1990-01-14,2.35,"01",4.943,4.546,4.217,4.058,5.231,4.32,4.594,5.809,4.028,4.198
"12068",1990-01-15,3.15,"01",5.743,5.346,5.017,4.858,6.031,5.12,5.394,6.609,4.828,4.998
"12069",1990-01-16,4.85,"01",7.443,7.046,6.717,6.558,7.731,6.82,7.094,8.309,6.528,6.698
"12070",1990-01-17,4.25,"01",6.843,6.446,6.117,5.958,7.131,6.22,6.494,7.709,5.928,6.098
"12071",1990-01-18,3.75,"01",6.343,5.946,5.617,5.458,6.631,5.72,5.994,7.209,5.428,5.598
"12072",1990-01-19,1.05,"01",3.643,3.246,2.917,2.758,3.931,3.02,3.294,4.509,2.728,2.898
"12073",1990-01-20,1.05,"01",3.643,3.246,2.917,2.758,3.931,3.02,3.294,4.509,2.728,2.898
"12074",1990-01-21,3.45,"01",6.043,5.646,5.317,5.158,6.331,5.42,5.694,6.909,5.128,5.298
"12075",1990-01-22,4.05,"01",6.643,6.246,5.917,5.758,6.931,6.02,6.294,7.509,5.728,5.898
"12076",1990-01-23,4.65,"01",7.243,6.846,6.517,6.358,7.531,6.62,6.894,8.109,6.328,6.498
"12077",1990-01-24,2.75,"01",5.343,4.946,4.617,4.458,5.631,4.72,4.994,6.209,4.428,4.598
"12078",1990-01-25,-0.05,"01",2.543,2.146,1.817,1.658,2.831,1.92,2.194,3.409,1.628,1.798
"12079",1990-01-26,-0.25,"01",2.343,1.946,1.617,1.458,2.631,1.72,1.994,3.209,1.428,1.598
"12080",1990-01-27,-0.45,"01",2.143,1.746,1.417,1.258,2.431,1.52,1.794,3.009,1.228,1.398
"12081",1990-01-28,-0.15,"01",2.443,2.046,1.717,1.558,2.731,1.82,2.094,3.309,1.528,1.698
"12082",1990-01-29,1.25,"01",3.843,3.446,3.117,2.958,4.131,3.22,3.494,4.709,2.928,3.098
"12083",1990-01-30,1.95,"01",4.543,4.146,3.817,3.658,4.831,3.92,4.194,5.409,3.628,3.798
"12084",1990-01-31,3.55,"01",6.143,5.746,5.417,5.258,6.431,5.52,5.794,7.009,5.228,5.398
"12085",1990-02-01,5.05,"02",7.261,7.42,8.073,6.795,6.917,7.62,6.869,7.579,7.607,6.94
"12086",1990-02-02,4.35,"02",6.561,6.72,7.373,6.095,6.217,6.92,6.169,6.879,6.907,6.24
"12087",1990-02-03,3.45,"02",5.661,5.82,6.473,5.195,5.317,6.02,5.269,5.979,6.007,5.34
"12088",1990-02-04,2.55,"02",4.761,4.92,5.573,4.295,4.417,5.12,4.369,5.079,5.107,4.44
"12089",1990-02-05,4.15,"02",6.361,6.52,7.173,5.895,6.017,6.72,5.969,6.679,6.707,6.04
"12090",1990-02-06,7.05,"02",9.261,9.42,10.073,8.795,8.917,9.62,8.869,9.579,9.607,8.94
"12091",1990-02-07,6.05,"02",8.261,8.42,9.073,7.795,7.917,8.62,7.869,8.579,8.607,7.94
"12092",1990-02-08,3.65,"02",5.861,6.02,6.673,5.395,5.517,6.22,5.469,6.179,6.207,5.54
"12093",1990-02-09,2.45,"02",4.661,4.82,5.473,4.195,4.317,5.02,4.269,4.979,5.007,4.34
"12094",1990-02-10,3.65,"02",5.861,6.02,6.673,5.395,5.517,6.22,5.469,6.179,6.207,5.54
"12095",1990-02-11,3.25,"02",5.461,5.62,6.273,4.995,5.117,5.82,5.069,5.779,5.807,5.14
"12096",1990-02-12,1.25,"02",3.461,3.62,4.273,2.995,3.117,3.82,3.069,3.779,3.807,3.14
"12097",1990-02-13,0.95,"02",3.161,3.32,3.973,2.695,2.817,3.52,2.769,3.479,3.507,2.84
"12098",1990-02-14,0.85,"02",3.061,3.22,3.873,2.595,2.717,3.42,2.669,3.379,3.407,2.74
"12099",1990-02-15,-0.15,"02",2.061,2.22,2.873,1.595,1.717,2.42,1.669,2.379,2.407,1.74
"12100",1990-02-16,-2.55,"02",-0.339,-0.18,0.473,-0.805,-0.683,0.02,-0.731,-0.0209999999999999,0.00700000000000012,-0.66
"12101",1990-02-17,-1.55,"02",0.661,0.82,1.473,0.195,0.317,1.02,0.269,0.979,1.007,0.34
"12102",1990-02-18,0.65,"02",2.861,3.02,3.673,2.395,2.517,3.22,2.469,3.179,3.207,2.54
"12103",1990-02-19,3.15,"02",5.361,5.52,6.173,4.895,5.017,5.72,4.969,5.679,5.707,5.04
"12104",1990-02-20,4.45,"02",6.661,6.82,7.473,6.195,6.317,7.02,6.269,6.979,7.007,6.34
"12105",1990-02-21,6.45,"02",8.661,8.82,9.473,8.195,8.317,9.02,8.269,8.979,9.007,8.34
"12106",1990-02-22,4.15,"02",6.361,6.52,7.173,5.895,6.017,6.72,5.969,6.679,6.707,6.04
"12107",1990-02-23,6.35,"02",8.561,8.72,9.373,8.095,8.217,8.92,8.169,8.879,8.907,8.24
"12108",1990-02-24,7.05,"02",9.261,9.42,10.073,8.795,8.917,9.62,8.869,9.579,9.607,8.94
"12109",1990-02-25,5.85,"02",8.061,8.22,8.873,7.595,7.717,8.42,7.669,8.379,8.407,7.74
"12110",1990-02-26,4.15,"02",6.361,6.52,7.173,5.895,6.017,6.72,5.969,6.679,6.707,6.04
"12111",1990-02-27,2.15,"02",4.361,4.52,5.173,3.895,4.017,4.72,3.969,4.679,4.707,4.04
"12112",1990-02-28,0.95,"02",3.161,3.32,3.973,2.695,2.817,3.52,2.769,3.479,3.507,2.84
"12113",1990-03-01,0.75,"03",3.47,3.237,3.133,2.97,3.186,3.342,3.724,2.641,2.042,2.4
"12114",1990-03-02,-1.15,"03",1.57,1.337,1.233,1.07,1.286,1.442,1.824,0.741,0.142,0.5
"12115",1990-03-03,-2.45,"03",0.27,0.0369999999999999,-0.0670000000000002,-0.23,-0.0140000000000002,0.142,0.524,-0.559,-1.158,-0.8
"12116",1990-03-04,1.15,"03",3.87,3.637,3.533,3.37,3.586,3.742,4.124,3.041,2.442,2.8
"12117",1990-03-05,3.95,"03",6.67,6.437,6.333,6.17,6.386,6.542,6.924,5.841,5.242,5.6
"12118",1990-03-06,2.05,"03",4.77,4.537,4.433,4.27,4.486,4.642,5.024,3.941,3.342,3.7
"12119",1990-03-07,-0.05,"03",2.67,2.437,2.333,2.17,2.386,2.542,2.924,1.841,1.242,1.6
"12120",1990-03-08,2.35,"03",5.07,4.837,4.733,4.57,4.786,4.942,5.324,4.241,3.642,4
"12121",1990-03-09,3.35,"03",6.07,5.837,5.733,5.57,5.786,5.942,6.324,5.241,4.642,5
"12122",1990-03-10,0.05,"03",2.77,2.537,2.433,2.27,2.486,2.642,3.024,1.941,1.342,1.7
"12123",1990-03-11,0.45,"03",3.17,2.937,2.833,2.67,2.886,3.042,3.424,2.341,1.742,2.1
"12124",1990-03-12,3.65,"03",6.37,6.137,6.033,5.87,6.086,6.242,6.624,5.541,4.942,5.3
"12125",1990-03-13,1.55,"03",4.27,4.037,3.933,3.77,3.986,4.142,4.524,3.441,2.842,3.2
"12126",1990-03-14,1.05,"03",3.77,3.537,3.433,3.27,3.486,3.642,4.024,2.941,2.342,2.7
"12127",1990-03-15,3.55,"03",6.27,6.037,5.933,5.77,5.986,6.142,6.524,5.441,4.842,5.2
"12128",1990-03-16,6.55,"03",9.27,9.037,8.933,8.77,8.986,9.142,9.524,8.441,7.842,8.2
"12129",1990-03-17,6.75,"03",9.47,9.237,9.133,8.97,9.186,9.342,9.724,8.641,8.042,8.4
"12130",1990-03-18,7.05,"03",9.77,9.537,9.433,9.27,9.486,9.642,10.024,8.941,8.342,8.7
"12131",1990-03-19,7.35,"03",10.07,9.837,9.733,9.57,9.786,9.942,10.324,9.241,8.642,9
"12132",1990-03-20,5.35,"03",8.07,7.837,7.733,7.57,7.786,7.942,8.324,7.241,6.642,7
"12133",1990-03-21,4.75,"03",7.47,7.237,7.133,6.97,7.186,7.342,7.724,6.641,6.042,6.4
"12134",1990-03-22,5.45,"03",8.17,7.937,7.833,7.67,7.886,8.042,8.424,7.341,6.742,7.1
"12135",1990-03-23,4.05,"03",6.77,6.537,6.433,6.27,6.486,6.642,7.024,5.941,5.342,5.7
"12136",1990-03-24,4.55,"03",7.27,7.037,6.933,6.77,6.986,7.142,7.524,6.441,5.842,6.2
"12137",1990-03-25,2.95,"03",5.67,5.437,5.333,5.17,5.386,5.542,5.924,4.841,4.242,4.6
"12138",1990-03-26,3.35,"03",6.07,5.837,5.733,5.57,5.786,5.942,6.324,5.241,4.642,5
"12139",1990-03-27,4.05,"03",6.77,6.537,6.433,6.27,6.486,6.642,7.024,5.941,5.342,5.7
"12140",1990-03-28,3.45,"03",6.17,5.937,5.833,5.67,5.886,6.042,6.424,5.341,4.742,5.1
"12141",1990-03-29,2.75,"03",5.47,5.237,5.133,4.97,5.186,5.342,5.724,4.641,4.042,4.4
"12142",1990-03-30,4.05,"03",6.77,6.537,6.433,6.27,6.486,6.642,7.024,5.941,5.342,5.7
"12143",1990-03-31,7.45,"03",10.17,9.937,9.833,9.67,9.886,10.042,10.424,9.341,8.742,9.1
"12144",1990-04-01,8.25,"04",10.897,10.827,10.613,10.48,11.796,12.369,12.193,11.404,9.614,10.874
"12145",1990-04-02,6.55,"04",9.197,9.127,8.913,8.78,10.096,10.669,10.493,9.704,7.914,9.174
"12146",1990-04-03,5.45,"04",8.097,8.027,7.813,7.68,8.996,9.569,9.393,8.604,6.814,8.074
"12147",1990-04-04,2.75,"04",5.397,5.327,5.113,4.98,6.296,6.869,6.693,5.904,4.114,5.374
"12148",1990-04-05,0.05,"04",2.697,2.627,2.413,2.28,3.596,4.169,3.993,3.204,1.414,2.674
"12149",1990-04-06,1.25,"04",3.897,3.827,3.613,3.48,4.796,5.369,5.193,4.404,2.614,3.874
"12150",1990-04-07,0.45,"04",3.097,3.027,2.813,2.68,3.996,4.569,4.393,3.604,1.814,3.074
"12151",1990-04-08,0.05,"04",2.697,2.627,2.413,2.28,3.596,4.169,3.993,3.204,1.414,2.674
"12152",1990-04-09,1.55,"04",4.197,4.127,3.913,3.78,5.096,5.669,5.493,4.704,2.914,4.174
"12153",1990-04-10,3.05,"04",5.697,5.627,5.413,5.28,6.596,7.169,6.993,6.204,4.414,5.674
"12154",1990-04-11,2.85,"04",5.497,5.427,5.213,5.08,6.396,6.969,6.793,6.004,4.214,5.474
"12155",1990-04-12,4.25,"04",6.897,6.827,6.613,6.48,7.796,8.369,8.193,7.404,5.614,6.874
"12156",1990-04-13,3.85,"04",6.497,6.427,6.213,6.08,7.396,7.969,7.793,7.004,5.214,6.474
"12157",1990-04-14,5.15,"04",7.797,7.727,7.513,7.38,8.696,9.269,9.093,8.304,6.514,7.774
"12158",1990-04-15,4.55,"04",7.197,7.127,6.913,6.78,8.096,8.669,8.493,7.704,5.914,7.174
"12159",1990-04-16,2.75,"04",5.397,5.327,5.113,4.98,6.296,6.869,6.693,5.904,4.114,5.374
"12160",1990-04-17,3.15,"04",5.797,5.727,5.513,5.38,6.696,7.269,7.093,6.304,4.514,5.774
"12161",1990-04-18,2.15,"04",4.797,4.727,4.513,4.38,5.696,6.269,6.093,5.304,3.514,4.774
"12162",1990-04-19,3.15,"04",5.797,5.727,5.513,5.38,6.696,7.269,7.093,6.304,4.514,5.774
"12163",1990-04-20,6.85,"04",9.497,9.427,9.213,9.08,10.396,10.969,10.793,10.004,8.214,9.474
"12164",1990-04-21,7.35,"04",9.997,9.927,9.713,9.58,10.896,11.469,11.293,10.504,8.714,9.974
"12165",1990-04-22,8.95,"04",11.597,11.527,11.313,11.18,12.496,13.069,12.893,12.104,10.314,11.574
"12166",1990-04-23,8.05,"04",10.697,10.627,10.413,10.28,11.596,12.169,11.993,11.204,9.414,10.674
"12167",1990-04-24,9.15,"04",11.797,11.727,11.513,11.38,12.696,13.269,13.093,12.304,10.514,11.774
"12168",1990-04-25,9.05,"04",11.697,11.627,11.413,11.28,12.596,13.169,12.993,12.204,10.414,11.674
"12169",1990-04-26,9.25,"04",11.897,11.827,11.613,11.48,12.796,13.369,13.193,12.404,10.614,11.874
"12170",1990-04-27,4.55,"04",7.197,7.127,6.913,6.78,8.096,8.669,8.493,7.704,5.914,7.174
"12171",1990-04-28,2.95,"04",5.597,5.527,5.313,5.18,6.496,7.069,6.893,6.104,4.314,5.574
"12172",1990-04-29,4.25,"04",6.897,6.827,6.613,6.48,7.796,8.369,8.193,7.404,5.614,6.874
"12173",1990-04-30,10.35,"04",12.997,12.927,12.713,12.58,13.896,14.469,14.293,13.504,11.714,12.974
"12174",1990-05-01,11.15,"05",12.996,16.672,13.274,13.533,14.149,16.155,15.355,16.905,12.48,13.836
"12175",1990-05-02,14.05,"05",15.896,19.572,16.174,16.433,17.049,19.055,18.255,19.805,15.38,16.736
"12176",1990-05-03,14.45,"05",16.296,19.972,16.574,16.833,17.449,19.455,18.655,20.205,15.78,17.136
"12177",1990-05-04,14.75,"05",16.596,20.272,16.874,17.133,17.749,19.755,18.955,20.505,16.08,17.436
"12178",1990-05-05,15.05,"05",16.896,20.572,17.174,17.433,18.049,20.055,19.255,20.805,16.38,17.736
"12179",1990-05-06,13.65,"05",15.496,19.172,15.774,16.033,16.649,18.655,17.855,19.405,14.98,16.336
"12180",1990-05-07,13.85,"05",15.696,19.372,15.974,16.233,16.849,18.855,18.055,19.605,15.18,16.536
"12181",1990-05-08,15.05,"05",16.896,20.572,17.174,17.433,18.049,20.055,19.255,20.805,16.38,17.736
"12182",1990-05-09,14.25,"05",16.096,19.772,16.374,16.633,17.249,19.255,18.455,20.005,15.58,16.936
"12183",1990-05-10,13.65,"05",15.496,19.172,15.774,16.033,16.649,18.655,17.855,19.405,14.98,16.336
"12184",1990-05-11,13.45,"05",15.296,18.972,15.574,15.833,16.449,18.455,17.655,19.205,14.78,16.136
"12185",1990-05-12,11.25,"05",13.096,16.772,13.374,13.633,14.249,16.255,15.455,17.005,12.58,13.936
"12186",1990-05-13,9.25,"05",11.096,14.772,11.374,11.633,12.249,14.255,13.455,15.005,10.58,11.936
"12187",1990-05-14,9.15,"05",10.996,14.672,11.274,11.533,12.149,14.155,13.355,14.905,10.48,11.836
"12188",1990-05-15,8.75,"05",10.596,14.272,10.874,11.133,11.749,13.755,12.955,14.505,10.08,11.436
"12189",1990-05-16,10.15,"05",11.996,15.672,12.274,12.533,13.149,15.155,14.355,15.905,11.48,12.836
"12190",1990-05-17,9.65,"05",11.496,15.172,11.774,12.033,12.649,14.655,13.855,15.405,10.98,12.336
"12191",1990-05-18,8.85,"05",10.696,14.372,10.974,11.233,11.849,13.855,13.055,14.605,10.18,11.536
"12192",1990-05-19,7.75,"05",9.596,13.272,9.874,10.133,10.749,12.755,11.955,13.505,9.08,10.436
"12193",1990-05-20,8.65,"05",10.496,14.172,10.774,11.033,11.649,13.655,12.855,14.405,9.98,11.336
"12194",1990-05-21,10.25,"05",12.096,15.772,12.374,12.633,13.249,15.255,14.455,16.005,11.58,12.936
"12195",1990-05-22,10.35,"05",12.196,15.872,12.474,12.733,13.349,15.355,14.555,16.105,11.68,13.036
"12196",1990-05-23,9.75,"05",11.596,15.272,11.874,12.133,12.749,14.755,13.955,15.505,11.08,12.436
"12197",1990-05-24,7.25,"05",9.096,12.772,9.374,9.633,10.249,12.255,11.455,13.005,8.58,9.936
"12198",1990-05-25,8.05,"05",9.896,13.572,10.174,10.433,11.049,13.055,12.255,13.805,9.38,10.736
"12199",1990-05-26,6.95,"05",8.796,12.472,9.074,9.333,9.949,11.955,11.155,12.705,8.28,9.636
"12200",1990-05-27,6.25,"05",8.096,11.772,8.374,8.633,9.249,11.255,10.455,12.005,7.58,8.936
"12201",1990-05-28,8.15,"05",9.996,13.672,10.274,10.533,11.149,13.155,12.355,13.905,9.48,10.836
"12202",1990-05-29,9.25,"05",11.096,14.772,11.374,11.633,12.249,14.255,13.455,15.005,10.58,11.936
"12203",1990-05-30,9.25,"05",11.096,14.772,11.374,11.633,12.249,14.255,13.455,15.005,10.58,11.936
"12204",1990-05-31,10.05,"05",11.896,15.572,12.174,12.433,13.049,15.055,14.255,15.805,11.38,12.736
"12205",1990-06-01,12.85,"06",14.188,17.097,15.161,14.639,15.943,16.082,15.358,18.048,14.224,14.714
"12206",1990-06-02,11.45,"06",12.788,15.697,13.761,13.239,14.543,14.682,13.958,16.648,12.824,13.314
"12207",1990-06-03,10.75,"06",12.088,14.997,13.061,12.539,13.843,13.982,13.258,15.948,12.124,12.614
"12208",1990-06-04,9.65,"06",10.988,13.897,11.961,11.439,12.743,12.882,12.158,14.848,11.024,11.514
"12209",1990-06-05,10.85,"06",12.188,15.097,13.161,12.639,13.943,14.082,13.358,16.048,12.224,12.714
"12210",1990-06-06,11.65,"06",12.988,15.897,13.961,13.439,14.743,14.882,14.158,16.848,13.024,13.514
"12211",1990-06-07,12.35,"06",13.688,16.597,14.661,14.139,15.443,15.582,14.858,17.548,13.724,14.214
"12212",1990-06-08,12.75,"06",14.088,16.997,15.061,14.539,15.843,15.982,15.258,17.948,14.124,14.614
"12213",1990-06-09,12.85,"06",14.188,17.097,15.161,14.639,15.943,16.082,15.358,18.048,14.224,14.714
"12214",1990-06-10,15.25,"06",16.588,19.497,17.561,17.039,18.343,18.482,17.758,20.448,16.624,17.114
"12215",1990-06-11,14.95,"06",16.288,19.197,17.261,16.739,18.043,18.182,17.458,20.148,16.324,16.814
"12216",1990-06-12,16.15,"06",17.488,20.397,18.461,17.939,19.243,19.382,18.658,21.348,17.524,18.014
"12217",1990-06-13,15.85,"06",17.188,20.097,18.161,17.639,18.943,19.082,18.358,21.048,17.224,17.714
"12218",1990-06-14,15.55,"06",16.888,19.797,17.861,17.339,18.643,18.782,18.058,20.748,16.924,17.414
"12219",1990-06-15,14.25,"06",15.588,18.497,16.561,16.039,17.343,17.482,16.758,19.448,15.624,16.114
"12220",1990-06-16,14.35,"06",15.688,18.597,16.661,16.139,17.443,17.582,16.858,19.548,15.724,16.214
"12221",1990-06-17,15.35,"06",16.688,19.597,17.661,17.139,18.443,18.582,17.858,20.548,16.724,17.214
"12222",1990-06-18,13.85,"06",15.188,18.097,16.161,15.639,16.943,17.082,16.358,19.048,15.224,15.714
"12223",1990-06-19,12.35,"06",13.688,16.597,14.661,14.139,15.443,15.582,14.858,17.548,13.724,14.214
