"","Date","Obs","Month","CNRMCCLM","CNRMRCA","ECEARTHCCLM","ECEARTHHIRHAM","ECEARTHRACMO","ECEARTHRCA","HADGEMRCA","IPSLRCA","MPICCLM","MPIRCA"
"7876",1978-07-25,11.15,"07",13.74,14.659,15.139,14.45,14.703,15.43,16.619,15.557,13.941,14.615
"7877",1978-07-26,11.25,"07",13.84,14.759,15.239,14.55,14.803,15.53,16.719,15.657,14.041,14.715
"7878",1978-07-27,12.95,"07",15.54,16.459,16.939,16.25,16.503,17.23,18.419,17.357,15.741,16.415
"7879",1978-07-28,14.65,"07",17.24,18.159,18.639,17.95,18.203,18.93,20.119,19.057,17.441,18.115
"7880",1978-07-29,14.85,"07",17.44,18.359,18.839,18.15,18.403,19.13,20.319,19.257,17.641,18.315
"7881",1978-07-30,18.05,"07",20.64,21.559,22.039,21.35,21.603,22.33,23.519,22.457,20.841,21.515
"7882",1978-07-31,18.65,"07",21.24,22.159,22.639,21.95,22.203,22.93,24.119,23.057,21.441,22.115
"7883",1978-08-01,20.05,"08",23.306,23.678,24.117,24.056,24.157,24.286,25.466,24.967,23.568,23.821
"7884",1978-08-02,19.65,"08",22.906,23.278,23.717,23.656,23.757,23.886,25.066,24.567,23.168,23.421
"7885",1978-08-03,18.65,"08",21.906,22.278,22.717,22.656,22.757,22.886,24.066,23.567,22.168,22.421
"7886",1978-08-04,15.95,"08",19.206,19.578,20.017,19.956,20.057,20.186,21.366,20.867,19.468,19.721
"7887",1978-08-05,14.75,"08",18.006,18.378,18.817,18.756,18.857,18.986,20.166,19.667,18.268,18.521
"7888",1978-08-06,15.05,"08",18.306,18.678,19.117,19.056,19.157,19.286,20.466,19.967,18.568,18.821
"7889",1978-08-07,14.05,"08",17.306,17.678,18.117,18.056,18.157,18.286,19.466,18.967,17.568,17.821
"7890",1978-08-08,12.75,"08",16.006,16.378,16.817,16.756,16.857,16.986,18.166,17.667,16.268,16.521
"7891",1978-08-09,14.05,"08",17.306,17.678,18.117,18.056,18.157,18.286,19.466,18.967,17.568,17.821
"7892",1978-08-10,14.45,"08",17.706,18.078,18.517,18.456,18.557,18.686,19.866,19.367,17.968,18.221
"7893",1978-08-11,14.65,"08",17.906,18.278,18.717,18.656,18.757,18.886,20.066,19.567,18.168,18.421
"7894",1978-08-12,13.75,"08",17.006,17.378,17.817,17.756,17.857,17.986,19.166,18.667,17.268,17.521
"7895",1978-08-13,13.65,"08",16.906,17.278,17.717,17.656,17.757,17.886,19.066,18.567,17.168,17.421
"7896",1978-08-14,13.55,"08",16.806,17.178,17.617,17.556,17.657,17.786,18.966,18.467,17.068,17.321
"7897",1978-08-15,13.55,"08",16.806,17.178,17.617,17.556,17.657,17.786,18.966,18.467,17.068,17.321
"7898",1978-08-16,13.75,"08",17.006,17.378,17.817,17.756,17.857,17.986,19.166,18.667,17.268,17.521
"7899",1978-08-17,12.45,"08",15.706,16.078,16.517,16.456,16.557,16.686,17.866,17.367,15.968,16.221
"7900",1978-08-18,11.95,"08",15.206,15.578,16.017,15.956,16.057,16.186,17.366,16.867,15.468,15.721
"7901",1978-08-19,13.05,"08",16.306,16.678,17.117,17.056,17.157,17.286,18.466,17.967,16.568,16.821
"7902",1978-08-20,13.25,"08",16.506,16.878,17.317,17.256,17.357,17.486,18.666,18.167,16.768,17.021
"7903",1978-08-21,13.35,"08",16.606,16.978,17.417,17.356,17.457,17.586,18.766,18.267,16.868,17.121
"7904",1978-08-22,13.65,"08",16.906,17.278,17.717,17.656,17.757,17.886,19.066,18.567,17.168,17.421
"7905",1978-08-23,12.75,"08",16.006,16.378,16.817,16.756,16.857,16.986,18.166,17.667,16.268,16.521
"7906",1978-08-24,12.05,"08",15.306,15.678,16.117,16.056,16.157,16.286,17.466,16.967,15.568,15.821
"7907",1978-08-25,11.25,"08",14.506,14.878,15.317,15.256,15.357,15.486,16.666,16.167,14.768,15.021
"7908",1978-08-26,10.55,"08",13.806,14.178,14.617,14.556,14.657,14.786,15.966,15.467,14.068,14.321
"7909",1978-08-27,9.35,"08",12.606,12.978,13.417,13.356,13.457,13.586,14.766,14.267,12.868,13.121
"7910",1978-08-28,10.25,"08",13.506,13.878,14.317,14.256,14.357,14.486,15.666,15.167,13.768,14.021
"7911",1978-08-29,9.85,"08",13.106,13.478,13.917,13.856,13.957,14.086,15.266,14.767,13.368,13.621
"7912",1978-08-30,9.95,"08",13.206,13.578,14.017,13.956,14.057,14.186,15.366,14.867,13.468,13.721
"7913",1978-08-31,9.45,"08",12.706,13.078,13.517,13.456,13.557,13.686,14.866,14.367,12.968,13.221
"7914",1978-09-01,8.15,"09",11.134,11.514,12.178,12.15,12.336,12.247,14.143,13.325,10.809,11.059
"7915",1978-09-02,10.15,"09",13.134,13.514,14.178,14.15,14.336,14.247,16.143,15.325,12.809,13.059
"7916",1978-09-03,10.05,"09",13.034,13.414,14.078,14.05,14.236,14.147,16.043,15.225,12.709,12.959
"7917",1978-09-04,10.25,"09",13.234,13.614,14.278,14.25,14.436,14.347,16.243,15.425,12.909,13.159
"7918",1978-09-05,11.75,"09",14.734,15.114,15.778,15.75,15.936,15.847,17.743,16.925,14.409,14.659
"7919",1978-09-06,10.25,"09",13.234,13.614,14.278,14.25,14.436,14.347,16.243,15.425,12.909,13.159
"7920",1978-09-07,10.15,"09",13.134,13.514,14.178,14.15,14.336,14.247,16.143,15.325,12.809,13.059
"7921",1978-09-08,10.55,"09",13.534,13.914,14.578,14.55,14.736,14.647,16.543,15.725,13.209,13.459
"7922",1978-09-09,11.45,"09",14.434,14.814,15.478,15.45,15.636,15.547,17.443,16.625,14.109,14.359
"7923",1978-09-10,10.95,"09",13.934,14.314,14.978,14.95,15.136,15.047,16.943,16.125,13.609,13.859
"7924",1978-09-11,10.25,"09",13.234,13.614,14.278,14.25,14.436,14.347,16.243,15.425,12.909,13.159
"7925",1978-09-12,9.15,"09",12.134,12.514,13.178,13.15,13.336,13.247,15.143,14.325,11.809,12.059
"7926",1978-09-13,8.35,"09",11.334,11.714,12.378,12.35,12.536,12.447,14.343,13.525,11.009,11.259
"7927",1978-09-14,7.45,"09",10.434,10.814,11.478,11.45,11.636,11.547,13.443,12.625,10.109,10.359
"7928",1978-09-15,9.65,"09",12.634,13.014,13.678,13.65,13.836,13.747,15.643,14.825,12.309,12.559
"7929",1978-09-16,8.25,"09",11.234,11.614,12.278,12.25,12.436,12.347,14.243,13.425,10.909,11.159
"7930",1978-09-17,9.55,"09",12.534,12.914,13.578,13.55,13.736,13.647,15.543,14.725,12.209,12.459
"7931",1978-09-18,7.75,"09",10.734,11.114,11.778,11.75,11.936,11.847,13.743,12.925,10.409,10.659
"7932",1978-09-19,6.65,"09",9.634,10.014,10.678,10.65,10.836,10.747,12.643,11.825,9.309,9.559
"7933",1978-09-20,4.75,"09",7.734,8.114,8.778,8.75,8.936,8.847,10.743,9.925,7.409,7.659
"7934",1978-09-21,5.75,"09",8.734,9.114,9.778,9.75,9.936,9.847,11.743,10.925,8.409,8.659
"7935",1978-09-22,8.05,"09",11.034,11.414,12.078,12.05,12.236,12.147,14.043,13.225,10.709,10.959
"7936",1978-09-23,6.65,"09",9.634,10.014,10.678,10.65,10.836,10.747,12.643,11.825,9.309,9.559
"7937",1978-09-24,7.05,"09",10.034,10.414,11.078,11.05,11.236,11.147,13.043,12.225,9.709,9.959
"7938",1978-09-25,8.05,"09",11.034,11.414,12.078,12.05,12.236,12.147,14.043,13.225,10.709,10.959
"7939",1978-09-26,6.45,"09",9.434,9.814,10.478,10.45,10.636,10.547,12.443,11.625,9.109,9.359
"7940",1978-09-27,5.95,"09",8.934,9.314,9.978,9.95,10.136,10.047,11.943,11.125,8.609,8.859
"7941",1978-09-28,5.65,"09",8.634,9.014,9.678,9.65,9.836,9.747,11.643,10.825,8.309,8.559
"7942",1978-09-29,5.75,"09",8.734,9.114,9.778,9.75,9.936,9.847,11.743,10.925,8.409,8.659
"7943",1978-09-30,6.35,"09",9.334,9.714,10.378,10.35,10.536,10.447,12.343,11.525,9.009,9.259
"7944",1978-10-01,5.25,"10",8.112,8.064,9.336,8.82,8.879,9.453,11.082,8.656,8.607,8.09
"7945",1978-10-02,3.75,"10",6.612,6.564,7.836,7.32,7.379,7.953,9.582,7.156,7.107,6.59
"7946",1978-10-03,6.15,"10",9.012,8.964,10.236,9.72,9.779,10.353,11.982,9.556,9.507,8.99
"7947",1978-10-04,6.15,"10",9.012,8.964,10.236,9.72,9.779,10.353,11.982,9.556,9.507,8.99
"7948",1978-10-05,4.95,"10",7.812,7.764,9.036,8.52,8.579,9.153,10.782,8.356,8.307,7.79
"7949",1978-10-06,5.65,"10",8.512,8.464,9.736,9.22,9.279,9.853,11.482,9.056,9.007,8.49
"7950",1978-10-07,9.05,"10",11.912,11.864,13.136,12.62,12.679,13.253,14.882,12.456,12.407,11.89
"7951",1978-10-08,9.95,"10",12.812,12.764,14.036,13.52,13.579,14.153,15.782,13.356,13.307,12.79
"7952",1978-10-09,10.45,"10",13.312,13.264,14.536,14.02,14.079,14.653,16.282,13.856,13.807,13.29
"7953",1978-10-10,10.05,"10",12.912,12.864,14.136,13.62,13.679,14.253,15.882,13.456,13.407,12.89
"7954",1978-10-11,9.85,"10",12.712,12.664,13.936,13.42,13.479,14.053,15.682,13.256,13.207,12.69
"7955",1978-10-12,9.85,"10",12.712,12.664,13.936,13.42,13.479,14.053,15.682,13.256,13.207,12.69
"7956",1978-10-13,9.95,"10",12.812,12.764,14.036,13.52,13.579,14.153,15.782,13.356,13.307,12.79
"7957",1978-10-14,8.45,"10",11.312,11.264,12.536,12.02,12.079,12.653,14.282,11.856,11.807,11.29
"7958",1978-10-15,7.35,"10",10.212,10.164,11.436,10.92,10.979,11.553,13.182,10.756,10.707,10.19
"7959",1978-10-16,6.85,"10",9.712,9.664,10.936,10.42,10.479,11.053,12.682,10.256,10.207,9.69
"7960",1978-10-17,5.85,"10",8.712,8.664,9.936,9.42,9.479,10.053,11.682,9.256,9.207,8.69
"7961",1978-10-18,3.05,"10",5.912,5.864,7.136,6.62,6.679,7.253,8.882,6.456,6.407,5.89
"7962",1978-10-19,5.25,"10",8.112,8.064,9.336,8.82,8.879,9.453,11.082,8.656,8.607,8.09
"7963",1978-10-20,8.15,"10",11.012,10.964,12.236,11.72,11.779,12.353,13.982,11.556,11.507,10.99
"7964",1978-10-21,4.55,"10",7.412,7.364,8.636,8.12,8.179,8.753,10.382,7.956,7.907,7.39
"7965",1978-10-22,2.55,"10",5.412,5.364,6.636,6.12,6.179,6.753,8.382,5.956,5.907,5.39
"7966",1978-10-23,1.95,"10",4.812,4.764,6.036,5.52,5.579,6.153,7.782,5.356,5.307,4.79
"7967",1978-10-24,6.25,"10",9.112,9.064,10.336,9.82,9.879,10.453,12.082,9.656,9.607,9.09
"7968",1978-10-25,5.65,"10",8.512,8.464,9.736,9.22,9.279,9.853,11.482,9.056,9.007,8.49
"7969",1978-10-26,3.65,"10",6.512,6.464,7.736,7.22,7.279,7.853,9.482,7.056,7.007,6.49
"7970",1978-10-27,3.45,"10",6.312,6.264,7.536,7.02,7.079,7.653,9.282,6.856,6.807,6.29
"7971",1978-10-28,7.95,"10",10.812,10.764,12.036,11.52,11.579,12.153,13.782,11.356,11.307,10.79
"7972",1978-10-29,9.75,"10",12.612,12.564,13.836,13.32,13.379,13.953,15.582,13.156,13.107,12.59
"7973",1978-10-30,10.05,"10",12.912,12.864,14.136,13.62,13.679,14.253,15.882,13.456,13.407,12.89
"7974",1978-10-31,7.75,"10",10.612,10.564,11.836,11.32,11.379,11.953,13.582,11.156,11.107,10.59
"7975",1978-11-01,6.55,"11",9.678,9.535,10.751,9.993,10.781,10.531,10.702,10.169,10.211,10.402
"7976",1978-11-02,6.65,"11",9.778,9.635,10.851,10.093,10.881,10.631,10.802,10.269,10.311,10.502
"7977",1978-11-03,7.15,"11",10.278,10.135,11.351,10.593,11.381,11.131,11.302,10.769,10.811,11.002
"7978",1978-11-04,5.75,"11",8.878,8.735,9.951,9.193,9.981,9.731,9.902,9.369,9.411,9.602
"7979",1978-11-05,4.95,"11",8.078,7.935,9.151,8.393,9.181,8.931,9.102,8.569,8.611,8.802
"7980",1978-11-06,8.65,"11",11.778,11.635,12.851,12.093,12.881,12.631,12.802,12.269,12.311,12.502
"7981",1978-11-07,7.25,"11",10.378,10.235,11.451,10.693,11.481,11.231,11.402,10.869,10.911,11.102
"7982",1978-11-08,6.15,"11",9.278,9.135,10.351,9.593,10.381,10.131,10.302,9.769,9.811,10.002
"7983",1978-11-09,7.45,"11",10.578,10.435,11.651,10.893,11.681,11.431,11.602,11.069,11.111,11.302
"7984",1978-11-10,7.35,"11",10.478,10.335,11.551,10.793,11.581,11.331,11.502,10.969,11.011,11.202
"7985",1978-11-11,6.55,"11",9.678,9.535,10.751,9.993,10.781,10.531,10.702,10.169,10.211,10.402
"7986",1978-11-12,3.25,"11",6.378,6.235,7.451,6.693,7.481,7.231,7.402,6.869,6.911,7.102
"7987",1978-11-13,5.15,"11",8.278,8.135,9.351,8.593,9.381,9.131,9.302,8.769,8.811,9.002
"7988",1978-11-14,4.85,"11",7.978,7.835,9.051,8.293,9.081,8.831,9.002,8.469,8.511,8.702
"7989",1978-11-15,7.05,"11",10.178,10.035,11.251,10.493,11.281,11.031,11.202,10.669,10.711,10.902
"7990",1978-11-16,6.15,"11",9.278,9.135,10.351,9.593,10.381,10.131,10.302,9.769,9.811,10.002
"7991",1978-11-17,4.05,"11",7.178,7.035,8.251,7.493,8.281,8.031,8.202,7.669,7.711,7.902
"7992",1978-11-18,6.25,"11",9.378,9.235,10.451,9.693,10.481,10.231,10.402,9.869,9.911,10.102
"7993",1978-11-19,8.05,"11",11.178,11.035,12.251,11.493,12.281,12.031,12.202,11.669,11.711,11.902
"7994",1978-11-20,5.15,"11",8.278,8.135,9.351,8.593,9.381,9.131,9.302,8.769,8.811,9.002
"7995",1978-11-21,2.65,"11",5.778,5.635,6.851,6.093,6.881,6.631,6.802,6.269,6.311,6.502
"7996",1978-11-22,5.85,"11",8.978,8.835,10.051,9.293,10.081,9.831,10.002,9.469,9.511,9.702
"7997",1978-11-23,6.55,"11",9.678,9.535,10.751,9.993,10.781,10.531,10.702,10.169,10.211,10.402
"7998",1978-11-24,2.85,"11",5.978,5.835,7.051,6.293,7.081,6.831,7.002,6.469,6.511,6.702
"7999",1978-11-25,-0.65,"11",2.478,2.335,3.551,2.793,3.581,3.331,3.502,2.969,3.011,3.202
"8000",1978-11-26,-2.05,"11",1.078,0.935,2.151,1.393,2.181,1.931,2.102,1.569,1.611,1.802
"8001",1978-11-27,-2.15,"11",0.978,0.835,2.051,1.293,2.081,1.831,2.002,1.469,1.511,1.702
"8002",1978-11-28,-3.15,"11",-0.0219999999999998,-0.165,1.051,0.293,1.081,0.831,1.002,0.469,0.511,0.702
"8003",1978-11-29,-4.15,"11",-1.022,-1.165,0.0509999999999993,-0.707,0.0809999999999995,-0.169,0.00199999999999978,-0.531,-0.489,-0.298
"8004",1978-11-30,-6.45,"11",-3.322,-3.465,-2.249,-3.007,-2.219,-2.469,-2.298,-2.831,-2.789,-2.598
"8005",1978-12-01,-7.55,"12",-3.945,-4.513,-3.348,-3.156,-4.604,-3.642,-2.244,-4.093,-3.804,-3.84
"8006",1978-12-02,-5.95,"12",-2.345,-2.913,-1.748,-1.556,-3.004,-2.042,-0.644,-2.493,-2.204,-2.24
"8007",1978-12-03,-1.75,"12",1.855,1.287,2.452,2.644,1.196,2.158,3.556,1.707,1.996,1.96
"8008",1978-12-04,-1.35,"12",2.255,1.687,2.852,3.044,1.596,2.558,3.956,2.107,2.396,2.36
"8009",1978-12-05,-2.65,"12",0.955,0.387,1.552,1.744,0.296,1.258,2.656,0.807,1.096,1.06
"8010",1978-12-06,-2.45,"12",1.155,0.587,1.752,1.944,0.496,1.458,2.856,1.007,1.296,1.26
"8011",1978-12-07,-1.95,"12",1.655,1.087,2.252,2.444,0.996,1.958,3.356,1.507,1.796,1.76
"8012",1978-12-08,-4.85,"12",-1.245,-1.813,-0.648,-0.456,-1.904,-0.942,0.456,-1.393,-1.104,-1.14
"8013",1978-12-09,-4.45,"12",-0.845,-1.413,-0.248,-0.056,-1.504,-0.542,0.856,-0.993,-0.704,-0.74
"8014",1978-12-10,-5.45,"12",-1.845,-2.413,-1.248,-1.056,-2.504,-1.542,-0.144,-1.993,-1.704,-1.74
"8015",1978-12-11,-6.95,"12",-3.345,-3.913,-2.748,-2.556,-4.004,-3.042,-1.644,-3.493,-3.204,-3.24
"8016",1978-12-12,-3.15,"12",0.455,-0.113,1.052,1.244,-0.204,0.758,2.156,0.307,0.596,0.56
"8017",1978-12-13,-1.15,"12",2.455,1.887,3.052,3.244,1.796,2.758,4.156,2.307,2.596,2.56
"8018",1978-12-14,-1.35,"12",2.255,1.687,2.852,3.044,1.596,2.558,3.956,2.107,2.396,2.36
"8019",1978-12-15,-4.25,"12",-0.645,-1.213,-0.048,0.144,-1.304,-0.342,1.056,-0.793,-0.504,-0.54
"8020",1978-12-16,-7.15,"12",-3.545,-4.113,-2.948,-2.756,-4.204,-3.242,-1.844,-3.693,-3.404,-3.44
"8021",1978-12-17,-8.25,"12",-4.645,-5.213,-4.048,-3.856,-5.304,-4.342,-2.944,-4.793,-4.504,-4.54
"8022",1978-12-18,-8.35,"12",-4.745,-5.313,-4.148,-3.956,-5.404,-4.442,-3.044,-4.893,-4.604,-4.64
"8023",1978-12-19,-1.95,"12",1.655,1.087,2.252,2.444,0.996,1.958,3.356,1.507,1.796,1.76
"8024",1978-12-20,-2.05,"12",1.555,0.987,2.152,2.344,0.896,1.858,3.256,1.407,1.696,1.66
"8025",1978-12-21,-3.55,"12",0.0550000000000002,-0.513,0.652,0.844,-0.604,0.358,1.756,-0.093,0.196,0.16
"8026",1978-12-22,-1.35,"12",2.255,1.687,2.852,3.044,1.596,2.558,3.956,2.107,2.396,2.36
"8027",1978-12-23,-2.55,"12",1.055,0.487,1.652,1.844,0.396,1.358,2.756,0.907,1.196,1.16
"8028",1978-12-24,-3.65,"12",-0.0449999999999999,-0.613,0.552,0.744,-0.704,0.258,1.656,-0.193,0.0960000000000001,0.0600000000000001
"8029",1978-12-25,-6.75,"12",-3.145,-3.713,-2.548,-2.356,-3.804,-2.842,-1.444,-3.293,-3.004,-3.04
"8030",1978-12-26,-7.45,"12",-3.845,-4.413,-3.248,-3.056,-4.504,-3.542,-2.144,-3.993,-3.704,-3.74
"8031",1978-12-27,-7.05,"12",-3.445,-4.013,-2.848,-2.656,-4.104,-3.142,-1.744,-3.593,-3.304,-3.34
"8032",1978-12-28,-9.15,"12",-5.545,-6.113,-4.948,-4.756,-6.204,-5.242,-3.844,-5.693,-5.404,-5.44
"8033",1978-12-29,-10.65,"12",-7.045,-7.613,-6.448,-6.256,-7.704,-6.742,-5.344,-7.193,-6.904,-6.94
"8034",1978-12-30,-13.05,"12",-9.445,-10.013,-8.848,-8.656,-10.104,-9.142,-7.744,-9.593,-9.304,-9.34
"8035",1978-12-31,-16.75,"12",-13.145,-13.713,-12.548,-12.356,-13.804,-12.842,-11.444,-13.293,-13.004,-13.04
"8036",1979-01-01,-16.55,"01",-12.436,-12.622,-12.446,-12.719,-13.272,-12.834,-12.349,-12.489,-13.055,-12.922
"8037",1979-01-02,-16.55,"01",-12.436,-12.622,-12.446,-12.719,-13.272,-12.834,-12.349,-12.489,-13.055,-12.922
"8038",1979-01-03,-14.25,"01",-10.136,-10.322,-10.146,-10.419,-10.972,-10.534,-10.049,-10.189,-10.755,-10.622
"8039",1979-01-04,-13.85,"01",-9.736,-9.922,-9.746,-10.019,-10.572,-10.134,-9.649,-9.789,-10.355,-10.222
"8040",1979-01-05,-11.55,"01",-7.436,-7.622,-7.446,-7.719,-8.272,-7.834,-7.349,-7.489,-8.055,-7.922
"8041",1979-01-06,-8.85,"01",-4.736,-4.922,-4.746,-5.019,-5.572,-5.134,-4.649,-4.789,-5.355,-5.222
"8042",1979-01-07,-1.35,"01",2.764,2.578,2.754,2.481,1.928,2.366,2.851,2.711,2.145,2.278
"8043",1979-01-08,2.75,"01",6.864,6.678,6.854,6.581,6.028,6.466,6.951,6.811,6.245,6.378
"8044",1979-01-09,-0.65,"01",3.464,3.278,3.454,3.181,2.628,3.066,3.551,3.411,2.845,2.978
"8045",1979-01-10,-4.15,"01",-0.0360000000000005,-0.222,-0.0460000000000003,-0.319,-0.872,-0.434,0.0509999999999993,-0.0890000000000004,-0.655,-0.522
"8046",1979-01-11,-3.05,"01",1.064,0.878,1.054,0.781,0.228,0.666,1.151,1.011,0.445,0.578
"8047",1979-01-12,-2.75,"01",1.364,1.178,1.354,1.081,0.528,0.966,1.451,1.311,0.745,0.878
"8048",1979-01-13,-4.85,"01",-0.736,-0.922,-0.746,-1.019,-1.572,-1.134,-0.649,-0.789,-1.355,-1.222
"8049",1979-01-14,-7.05,"01",-2.936,-3.122,-2.946,-3.219,-3.772,-3.334,-2.849,-2.989,-3.555,-3.422
"8050",1979-01-15,-11.55,"01",-7.436,-7.622,-7.446,-7.719,-8.272,-7.834,-7.349,-7.489,-8.055,-7.922
"8051",1979-01-16,-11.45,"01",-7.336,-7.522,-7.346,-7.619,-8.172,-7.734,-7.249,-7.389,-7.955,-7.822
"8052",1979-01-17,-5.65,"01",-1.536,-1.722,-1.546,-1.819,-2.372,-1.934,-1.449,-1.589,-2.155,-2.022
"8053",1979-01-18,-6.35,"01",-2.236,-2.422,-2.246,-2.519,-3.072,-2.634,-2.149,-2.289,-2.855,-2.722
"8054",1979-01-19,-4.45,"01",-0.336,-0.522,-0.346,-0.619,-1.172,-0.734,-0.249000000000001,-0.389,-0.955,-0.822
"8055",1979-01-20,-3.65,"01",0.464,0.278,0.454,0.181,-0.372,0.0660000000000003,0.551,0.411,-0.155,-0.0219999999999998
"8056",1979-01-21,-6.45,"01",-2.336,-2.522,-2.346,-2.619,-3.172,-2.734,-2.249,-2.389,-2.955,-2.822
"8057",1979-01-22,-6.95,"01",-2.836,-3.022,-2.846,-3.119,-3.672,-3.234,-2.749,-2.889,-3.455,-3.322
"8058",1979-01-23,-10.35,"01",-6.236,-6.422,-6.246,-6.519,-7.072,-6.634,-6.149,-6.289,-6.855,-6.722
"8059",1979-01-24,-9.55,"01",-5.436,-5.622,-5.446,-5.719,-6.272,-5.834,-5.349,-5.489,-6.055,-5.922
"8060",1979-01-25,-8.55,"01",-4.436,-4.622,-4.446,-4.719,-5.272,-4.834,-4.349,-4.489,-5.055,-4.922
"8061",1979-01-26,-12.65,"01",-8.536,-8.722,-8.546,-8.819,-9.372,-8.934,-8.449,-8.589,-9.155,-9.022
"8062",1979-01-27,-16.75,"01",-12.636,-12.822,-12.646,-12.919,-13.472,-13.034,-12.549,-12.689,-13.255,-13.122
"8063",1979-01-28,-13.55,"01",-9.436,-9.622,-9.446,-9.719,-10.272,-9.834,-9.349,-9.489,-10.055,-9.922
"8064",1979-01-29,-7.15,"01",-3.036,-3.222,-3.046,-3.319,-3.872,-3.434,-2.949,-3.089,-3.655,-3.522
"8065",1979-01-30,-6.35,"01",-2.236,-2.422,-2.246,-2.519,-3.072,-2.634,-2.149,-2.289,-2.855,-2.722
"8066",1979-01-31,-11.05,"01",-6.936,-7.122,-6.946,-7.219,-7.772,-7.334,-6.849,-6.989,-7.555,-7.422
"8067",1979-02-01,-10.55,"02",-6.532,-5.955,-5.768,-7.335,-7.646,-6.034,-6.432,-6.155,-6.719,-7.096
"8068",1979-02-02,-6.15,"02",-2.132,-1.555,-1.368,-2.935,-3.246,-1.634,-2.032,-1.755,-2.319,-2.696
"8069",1979-02-03,-3.95,"02",0.0679999999999996,0.645,0.832,-0.735,-1.046,0.566,0.168,0.444999999999999,-0.119,-0.496
"8070",1979-02-04,-4.65,"02",-0.632000000000001,-0.0550000000000006,0.132,-1.435,-1.746,-0.134,-0.532,-0.255000000000001,-0.819,-1.196
"8071",1979-02-05,-6.35,"02",-2.332,-1.755,-1.568,-3.135,-3.446,-1.834,-2.232,-1.955,-2.519,-2.896
"8072",1979-02-06,-5.45,"02",-1.432,-0.855,-0.668,-2.235,-2.546,-0.934,-1.332,-1.055,-1.619,-1.996
"8073",1979-02-07,-6.45,"02",-2.432,-1.855,-1.668,-3.235,-3.546,-1.934,-2.332,-2.055,-2.619,-2.996
"8074",1979-02-08,-4.65,"02",-0.632000000000001,-0.0550000000000006,0.132,-1.435,-1.746,-0.134,-0.532,-0.255000000000001,-0.819,-1.196
"8075",1979-02-09,-3.45,"02",0.568,1.145,1.332,-0.235,-0.546,1.066,0.668,0.944999999999999,0.381,0.004
"8076",1979-02-10,-5.55,"02",-1.532,-0.955,-0.768,-2.335,-2.646,-1.034,-1.432,-1.155,-1.719,-2.096
"8077",1979-02-11,-8.15,"02",-4.132,-3.555,-3.368,-4.935,-5.246,-3.634,-4.032,-3.755,-4.319,-4.696
"8078",1979-02-12,-11.35,"02",-7.332,-6.755,-6.568,-8.135,-8.446,-6.834,-7.232,-6.955,-7.519,-7.896
"8079",1979-02-13,-10.35,"02",-6.332,-5.755,-5.568,-7.135,-7.446,-5.834,-6.232,-5.955,-6.519,-6.896
"8080",1979-02-14,-10.05,"02",-6.032,-5.455,-5.268,-6.835,-7.146,-5.534,-5.932,-5.655,-6.219,-6.596
"8081",1979-02-15,-13.75,"02",-9.732,-9.155,-8.968,-10.535,-10.846,-9.234,-9.632,-9.355,-9.919,-10.296
"8082",1979-02-16,-12.15,"02",-8.132,-7.555,-7.368,-8.935,-9.246,-7.634,-8.032,-7.755,-8.319,-8.696
"8083",1979-02-17,-10.35,"02",-6.332,-5.755,-5.568,-7.135,-7.446,-5.834,-6.232,-5.955,-6.519,-6.896
"8084",1979-02-18,-6.95,"02",-2.932,-2.355,-2.168,-3.735,-4.046,-2.434,-2.832,-2.555,-3.119,-3.496
"8085",1979-02-19,-4.65,"02",-0.632000000000001,-0.0550000000000006,0.132,-1.435,-1.746,-0.134,-0.532,-0.255000000000001,-0.819,-1.196
"8086",1979-02-20,-3.85,"02",0.168,0.745,0.932,-0.635,-0.946,0.666,0.268,0.544999999999999,-0.0190000000000001,-0.396
"8087",1979-02-21,-4.15,"02",-0.132000000000001,0.444999999999999,0.632,-0.935,-1.246,0.366,-0.032,0.244999999999999,-0.319,-0.696
"8088",1979-02-22,-5.35,"02",-1.332,-0.755,-0.568,-2.135,-2.446,-0.834,-1.232,-0.955,-1.519,-1.896
"8089",1979-02-23,-7.05,"02",-3.032,-2.455,-2.268,-3.835,-4.146,-2.534,-2.932,-2.655,-3.219,-3.596
"8090",1979-02-24,-6.25,"02",-2.232,-1.655,-1.468,-3.035,-3.346,-1.734,-2.132,-1.855,-2.419,-2.796
"8091",1979-02-25,-4.15,"02",-0.132000000000001,0.444999999999999,0.632,-0.935,-1.246,0.366,-0.032,0.244999999999999,-0.319,-0.696
"8092",1979-02-26,-1.15,"02",2.868,3.445,3.632,2.065,1.754,3.366,2.968,3.245,2.681,2.304
"8093",1979-02-27,1.15,"02",5.168,5.745,5.932,4.365,4.054,5.666,5.268,5.545,4.981,4.604
"8094",1979-02-28,0.65,"02",4.668,5.245,5.432,3.865,3.554,5.166,4.768,5.045,4.481,4.104
"8095",1979-03-01,0.05,"03",3.831,4.432,4.108,3.753,4.048,5.247,5.078,4.241,3.008,4.409
"8096",1979-03-02,-1.55,"03",2.231,2.832,2.508,2.153,2.448,3.647,3.478,2.641,1.408,2.809
"8097",1979-03-03,2.35,"03",6.131,6.732,6.408,6.053,6.348,7.547,7.378,6.541,5.308,6.709
"8098",1979-03-04,3.25,"03",7.031,7.632,7.308,6.953,7.248,8.447,8.278,7.441,6.208,7.609
