"","Date","Obs","Month","CNRMCCLM","CNRMRCA","ECEARTHCCLM","ECEARTHHIRHAM","ECEARTHRACMO","ECEARTHRCA","HADGEMRCA","IPSLRCA","MPICCLM","MPIRCA"
"7101",1976-06-10,13.95,"06",15.254,18.3,16.216,16.02,16.877,17.08,16.925,19.213,15.374,15.455
"7102",1976-06-11,11.95,"06",13.254,16.3,14.216,14.02,14.877,15.08,14.925,17.213,13.374,13.455
"7103",1976-06-12,12.45,"06",13.754,16.8,14.716,14.52,15.377,15.58,15.425,17.713,13.874,13.955
"7104",1976-06-13,10.65,"06",11.954,15,12.916,12.72,13.577,13.78,13.625,15.913,12.074,12.155
"7105",1976-06-14,11.95,"06",13.254,16.3,14.216,14.02,14.877,15.08,14.925,17.213,13.374,13.455
"7106",1976-06-15,11.65,"06",12.954,16,13.916,13.72,14.577,14.78,14.625,16.913,13.074,13.155
"7107",1976-06-16,12.15,"06",13.454,16.5,14.416,14.22,15.077,15.28,15.125,17.413,13.574,13.655
"7108",1976-06-17,16.55,"06",17.854,20.9,18.816,18.62,19.477,19.68,19.525,21.813,17.974,18.055
"7109",1976-06-18,16.15,"06",17.454,20.5,18.416,18.22,19.077,19.28,19.125,21.413,17.574,17.655
"7110",1976-06-19,14.35,"06",15.654,18.7,16.616,16.42,17.277,17.48,17.325,19.613,15.774,15.855
"7111",1976-06-20,9.35,"06",10.654,13.7,11.616,11.42,12.277,12.48,12.325,14.613,10.774,10.855
"7112",1976-06-21,9.15,"06",10.454,13.5,11.416,11.22,12.077,12.28,12.125,14.413,10.574,10.655
"7113",1976-06-22,13.95,"06",15.254,18.3,16.216,16.02,16.877,17.08,16.925,19.213,15.374,15.455
"7114",1976-06-23,14.25,"06",15.554,18.6,16.516,16.32,17.177,17.38,17.225,19.513,15.674,15.755
"7115",1976-06-24,16.15,"06",17.454,20.5,18.416,18.22,19.077,19.28,19.125,21.413,17.574,17.655
"7116",1976-06-25,17.95,"06",19.254,22.3,20.216,20.02,20.877,21.08,20.925,23.213,19.374,19.455
"7117",1976-06-26,18.65,"06",19.954,23,20.916,20.72,21.577,21.78,21.625,23.913,20.074,20.155
"7118",1976-06-27,17.85,"06",19.154,22.2,20.116,19.92,20.777,20.98,20.825,23.113,19.274,19.355
"7119",1976-06-28,16.45,"06",17.754,20.8,18.716,18.52,19.377,19.58,19.425,21.713,17.874,17.955
"7120",1976-06-29,14.35,"06",15.654,18.7,16.616,16.42,17.277,17.48,17.325,19.613,15.774,15.855
"7121",1976-06-30,17.35,"06",18.654,21.7,19.616,19.42,20.277,20.48,20.325,22.613,18.774,18.855
"7122",1976-07-01,15.65,"07",17.178,17.858,17.917,17.276,17.574,18.149,18.557,18.618,16.943,17.162
"7123",1976-07-02,16.65,"07",18.178,18.858,18.917,18.276,18.574,19.149,19.557,19.618,17.943,18.162
"7124",1976-07-03,17.95,"07",19.478,20.158,20.217,19.576,19.874,20.449,20.857,20.918,19.243,19.462
"7125",1976-07-04,19.95,"07",21.478,22.158,22.217,21.576,21.874,22.449,22.857,22.918,21.243,21.462
"7126",1976-07-05,18.35,"07",19.878,20.558,20.617,19.976,20.274,20.849,21.257,21.318,19.643,19.862
"7127",1976-07-06,17.65,"07",19.178,19.858,19.917,19.276,19.574,20.149,20.557,20.618,18.943,19.162
"7128",1976-07-07,19.45,"07",20.978,21.658,21.717,21.076,21.374,21.949,22.357,22.418,20.743,20.962
"7129",1976-07-08,18.95,"07",20.478,21.158,21.217,20.576,20.874,21.449,21.857,21.918,20.243,20.462
"7130",1976-07-09,17.05,"07",18.578,19.258,19.317,18.676,18.974,19.549,19.957,20.018,18.343,18.562
"7131",1976-07-10,16.05,"07",17.578,18.258,18.317,17.676,17.974,18.549,18.957,19.018,17.343,17.562
"7132",1976-07-11,18.25,"07",19.778,20.458,20.517,19.876,20.174,20.749,21.157,21.218,19.543,19.762
"7133",1976-07-12,18.05,"07",19.578,20.258,20.317,19.676,19.974,20.549,20.957,21.018,19.343,19.562
"7134",1976-07-13,17.25,"07",18.778,19.458,19.517,18.876,19.174,19.749,20.157,20.218,18.543,18.762
"7135",1976-07-14,17.45,"07",18.978,19.658,19.717,19.076,19.374,19.949,20.357,20.418,18.743,18.962
"7136",1976-07-15,16.25,"07",17.778,18.458,18.517,17.876,18.174,18.749,19.157,19.218,17.543,17.762
"7137",1976-07-16,16.75,"07",18.278,18.958,19.017,18.376,18.674,19.249,19.657,19.718,18.043,18.262
"7138",1976-07-17,16.45,"07",17.978,18.658,18.717,18.076,18.374,18.949,19.357,19.418,17.743,17.962
"7139",1976-07-18,15.95,"07",17.478,18.158,18.217,17.576,17.874,18.449,18.857,18.918,17.243,17.462
"7140",1976-07-19,16.15,"07",17.678,18.358,18.417,17.776,18.074,18.649,19.057,19.118,17.443,17.662
"7141",1976-07-20,14.65,"07",16.178,16.858,16.917,16.276,16.574,17.149,17.557,17.618,15.943,16.162
"7142",1976-07-21,13.65,"07",15.178,15.858,15.917,15.276,15.574,16.149,16.557,16.618,14.943,15.162
"7143",1976-07-22,13.75,"07",15.278,15.958,16.017,15.376,15.674,16.249,16.657,16.718,15.043,15.262
"7144",1976-07-23,15.25,"07",16.778,17.458,17.517,16.876,17.174,17.749,18.157,18.218,16.543,16.762
"7145",1976-07-24,14.35,"07",15.878,16.558,16.617,15.976,16.274,16.849,17.257,17.318,15.643,15.862
"7146",1976-07-25,13.45,"07",14.978,15.658,15.717,15.076,15.374,15.949,16.357,16.418,14.743,14.962
"7147",1976-07-26,15.05,"07",16.578,17.258,17.317,16.676,16.974,17.549,17.957,18.018,16.343,16.562
"7148",1976-07-27,15.45,"07",16.978,17.658,17.717,17.076,17.374,17.949,18.357,18.418,16.743,16.962
"7149",1976-07-28,13.85,"07",15.378,16.058,16.117,15.476,15.774,16.349,16.757,16.818,15.143,15.362
"7150",1976-07-29,12.75,"07",14.278,14.958,15.017,14.376,14.674,15.249,15.657,15.718,14.043,14.262
"7151",1976-07-30,11.85,"07",13.378,14.058,14.117,13.476,13.774,14.349,14.757,14.818,13.143,13.362
"7152",1976-07-31,11.35,"07",12.878,13.558,13.617,12.976,13.274,13.849,14.257,14.318,12.643,12.862
"7153",1976-08-01,11.25,"08",12.866,12.928,14.225,13.568,13.39,13.736,14.122,14.15,13.055,12.769
"7154",1976-08-02,11.25,"08",12.866,12.928,14.225,13.568,13.39,13.736,14.122,14.15,13.055,12.769
"7155",1976-08-03,11.25,"08",12.866,12.928,14.225,13.568,13.39,13.736,14.122,14.15,13.055,12.769
"7156",1976-08-04,11.85,"08",13.466,13.528,14.825,14.168,13.99,14.336,14.722,14.75,13.655,13.369
"7157",1976-08-05,12.45,"08",14.066,14.128,15.425,14.768,14.59,14.936,15.322,15.35,14.255,13.969
"7158",1976-08-06,12.75,"08",14.366,14.428,15.725,15.068,14.89,15.236,15.622,15.65,14.555,14.269
"7159",1976-08-07,14.65,"08",16.266,16.328,17.625,16.968,16.79,17.136,17.522,17.55,16.455,16.169
"7160",1976-08-08,15.05,"08",16.666,16.728,18.025,17.368,17.19,17.536,17.922,17.95,16.855,16.569
"7161",1976-08-09,16.15,"08",17.766,17.828,19.125,18.468,18.29,18.636,19.022,19.05,17.955,17.669
"7162",1976-08-10,16.25,"08",17.866,17.928,19.225,18.568,18.39,18.736,19.122,19.15,18.055,17.769
"7163",1976-08-11,17.85,"08",19.466,19.528,20.825,20.168,19.99,20.336,20.722,20.75,19.655,19.369
"7164",1976-08-12,17.65,"08",19.266,19.328,20.625,19.968,19.79,20.136,20.522,20.55,19.455,19.169
"7165",1976-08-13,16.75,"08",18.366,18.428,19.725,19.068,18.89,19.236,19.622,19.65,18.555,18.269
"7166",1976-08-14,15.25,"08",16.866,16.928,18.225,17.568,17.39,17.736,18.122,18.15,17.055,16.769
"7167",1976-08-15,16.15,"08",17.766,17.828,19.125,18.468,18.29,18.636,19.022,19.05,17.955,17.669
"7168",1976-08-16,14.85,"08",16.466,16.528,17.825,17.168,16.99,17.336,17.722,17.75,16.655,16.369
"7169",1976-08-17,15.25,"08",16.866,16.928,18.225,17.568,17.39,17.736,18.122,18.15,17.055,16.769
"7170",1976-08-18,17.45,"08",19.066,19.128,20.425,19.768,19.59,19.936,20.322,20.35,19.255,18.969
"7171",1976-08-19,20.25,"08",21.866,21.928,23.225,22.568,22.39,22.736,23.122,23.15,22.055,21.769
"7172",1976-08-20,20.65,"08",22.266,22.328,23.625,22.968,22.79,23.136,23.522,23.55,22.455,22.169
"7173",1976-08-21,17.85,"08",19.466,19.528,20.825,20.168,19.99,20.336,20.722,20.75,19.655,19.369
"7174",1976-08-22,15.05,"08",16.666,16.728,18.025,17.368,17.19,17.536,17.922,17.95,16.855,16.569
"7175",1976-08-23,13.45,"08",15.066,15.128,16.425,15.768,15.59,15.936,16.322,16.35,15.255,14.969
"7176",1976-08-24,13.45,"08",15.066,15.128,16.425,15.768,15.59,15.936,16.322,16.35,15.255,14.969
"7177",1976-08-25,14.65,"08",16.266,16.328,17.625,16.968,16.79,17.136,17.522,17.55,16.455,16.169
"7178",1976-08-26,14.75,"08",16.366,16.428,17.725,17.068,16.89,17.236,17.622,17.65,16.555,16.269
"7179",1976-08-27,16.35,"08",17.966,18.028,19.325,18.668,18.49,18.836,19.222,19.25,18.155,17.869
"7180",1976-08-28,15.35,"08",16.966,17.028,18.325,17.668,17.49,17.836,18.222,18.25,17.155,16.869
"7181",1976-08-29,15.75,"08",17.366,17.428,18.725,18.068,17.89,18.236,18.622,18.65,17.555,17.269
"7182",1976-08-30,16.65,"08",18.266,18.328,19.625,18.968,18.79,19.136,19.522,19.55,18.455,18.169
"7183",1976-08-31,14.05,"08",15.666,15.728,17.025,16.368,16.19,16.536,16.922,16.95,15.855,15.569
"7184",1976-09-01,12.35,"09",14.201,14.297,15.017,14.397,14.575,14.942,15.472,15.525,13.998,14.163
"7185",1976-09-02,9.05,"09",10.901,10.997,11.717,11.097,11.275,11.642,12.172,12.225,10.698,10.863
"7186",1976-09-03,10.35,"09",12.201,12.297,13.017,12.397,12.575,12.942,13.472,13.525,11.998,12.163
"7187",1976-09-04,8.05,"09",9.901,9.997,10.717,10.097,10.275,10.642,11.172,11.225,9.698,9.863
"7188",1976-09-05,8.05,"09",9.901,9.997,10.717,10.097,10.275,10.642,11.172,11.225,9.698,9.863
"7189",1976-09-06,9.85,"09",11.701,11.797,12.517,11.897,12.075,12.442,12.972,13.025,11.498,11.663
"7190",1976-09-07,11.15,"09",13.001,13.097,13.817,13.197,13.375,13.742,14.272,14.325,12.798,12.963
"7191",1976-09-08,8.05,"09",9.901,9.997,10.717,10.097,10.275,10.642,11.172,11.225,9.698,9.863
"7192",1976-09-09,6.95,"09",8.801,8.897,9.617,8.997,9.175,9.542,10.072,10.125,8.598,8.763
"7193",1976-09-10,6.65,"09",8.501,8.597,9.317,8.697,8.875,9.242,9.772,9.825,8.298,8.463
"7194",1976-09-11,6.45,"09",8.301,8.397,9.117,8.497,8.675,9.042,9.572,9.625,8.098,8.263
"7195",1976-09-12,8.35,"09",10.201,10.297,11.017,10.397,10.575,10.942,11.472,11.525,9.998,10.163
"7196",1976-09-13,8.25,"09",10.101,10.197,10.917,10.297,10.475,10.842,11.372,11.425,9.898,10.063
"7197",1976-09-14,10.95,"09",12.801,12.897,13.617,12.997,13.175,13.542,14.072,14.125,12.598,12.763
"7198",1976-09-15,10.95,"09",12.801,12.897,13.617,12.997,13.175,13.542,14.072,14.125,12.598,12.763
"7199",1976-09-16,10.45,"09",12.301,12.397,13.117,12.497,12.675,13.042,13.572,13.625,12.098,12.263
"7200",1976-09-17,9.45,"09",11.301,11.397,12.117,11.497,11.675,12.042,12.572,12.625,11.098,11.263
"7201",1976-09-18,7.85,"09",9.701,9.797,10.517,9.897,10.075,10.442,10.972,11.025,9.498,9.663
"7202",1976-09-19,8.55,"09",10.401,10.497,11.217,10.597,10.775,11.142,11.672,11.725,10.198,10.363
"7203",1976-09-20,8.65,"09",10.501,10.597,11.317,10.697,10.875,11.242,11.772,11.825,10.298,10.463
"7204",1976-09-21,7.35,"09",9.201,9.297,10.017,9.397,9.575,9.942,10.472,10.525,8.998,9.163
"7205",1976-09-22,8.75,"09",10.601,10.697,11.417,10.797,10.975,11.342,11.872,11.925,10.398,10.563
"7206",1976-09-23,8.75,"09",10.601,10.697,11.417,10.797,10.975,11.342,11.872,11.925,10.398,10.563
"7207",1976-09-24,8.35,"09",10.201,10.297,11.017,10.397,10.575,10.942,11.472,11.525,9.998,10.163
"7208",1976-09-25,7.45,"09",9.301,9.397,10.117,9.497,9.675,10.042,10.572,10.625,9.098,9.263
"7209",1976-09-26,6.65,"09",8.501,8.597,9.317,8.697,8.875,9.242,9.772,9.825,8.298,8.463
"7210",1976-09-27,6.45,"09",8.301,8.397,9.117,8.497,8.675,9.042,9.572,9.625,8.098,8.263
"7211",1976-09-28,7.25,"09",9.101,9.197,9.917,9.297,9.475,9.842,10.372,10.425,8.898,9.063
"7212",1976-09-29,6.75,"09",8.601,8.697,9.417,8.797,8.975,9.342,9.872,9.925,8.398,8.563
"7213",1976-09-30,5.45,"09",7.301,7.397,8.117,7.497,7.675,8.042,8.572,8.625,7.098,7.263
"7214",1976-10-01,5.05,"10",6.851,6.689,7.891,7.655,6.645,8.066,9.199,7.325,7.807,7.375
"7215",1976-10-02,4.45,"10",6.251,6.089,7.291,7.055,6.045,7.466,8.599,6.725,7.207,6.775
"7216",1976-10-03,5.05,"10",6.851,6.689,7.891,7.655,6.645,8.066,9.199,7.325,7.807,7.375
"7217",1976-10-04,7.05,"10",8.851,8.689,9.891,9.655,8.645,10.066,11.199,9.325,9.807,9.375
"7218",1976-10-05,9.45,"10",11.251,11.089,12.291,12.055,11.045,12.466,13.599,11.725,12.207,11.775
"7219",1976-10-06,8.75,"10",10.551,10.389,11.591,11.355,10.345,11.766,12.899,11.025,11.507,11.075
"7220",1976-10-07,8.95,"10",10.751,10.589,11.791,11.555,10.545,11.966,13.099,11.225,11.707,11.275
"7221",1976-10-08,8.15,"10",9.951,9.789,10.991,10.755,9.745,11.166,12.299,10.425,10.907,10.475
"7222",1976-10-09,6.55,"10",8.351,8.189,9.391,9.155,8.145,9.566,10.699,8.825,9.307,8.875
"7223",1976-10-10,6.35,"10",8.151,7.989,9.191,8.955,7.945,9.366,10.499,8.625,9.107,8.675
"7224",1976-10-11,7.85,"10",9.651,9.489,10.691,10.455,9.445,10.866,11.999,10.125,10.607,10.175
"7225",1976-10-12,9.45,"10",11.251,11.089,12.291,12.055,11.045,12.466,13.599,11.725,12.207,11.775
"7226",1976-10-13,10.25,"10",12.051,11.889,13.091,12.855,11.845,13.266,14.399,12.525,13.007,12.575
"7227",1976-10-14,4.45,"10",6.251,6.089,7.291,7.055,6.045,7.466,8.599,6.725,7.207,6.775
"7228",1976-10-15,1.45,"10",3.251,3.089,4.291,4.055,3.045,4.466,5.599,3.725,4.207,3.775
"7229",1976-10-16,2.75,"10",4.551,4.389,5.591,5.355,4.345,5.766,6.899,5.025,5.507,5.075
"7230",1976-10-17,3.95,"10",5.751,5.589,6.791,6.555,5.545,6.966,8.099,6.225,6.707,6.275
"7231",1976-10-18,3.15,"10",4.951,4.789,5.991,5.755,4.745,6.166,7.299,5.425,5.907,5.475
"7232",1976-10-19,2.55,"10",4.351,4.189,5.391,5.155,4.145,5.566,6.699,4.825,5.307,4.875
"7233",1976-10-20,3.25,"10",5.051,4.889,6.091,5.855,4.845,6.266,7.399,5.525,6.007,5.575
"7234",1976-10-21,4.45,"10",6.251,6.089,7.291,7.055,6.045,7.466,8.599,6.725,7.207,6.775
"7235",1976-10-22,6.85,"10",8.651,8.489,9.691,9.455,8.445,9.866,10.999,9.125,9.607,9.175
"7236",1976-10-23,6.05,"10",7.851,7.689,8.891,8.655,7.645,9.066,10.199,8.325,8.807,8.375
"7237",1976-10-24,6.35,"10",8.151,7.989,9.191,8.955,7.945,9.366,10.499,8.625,9.107,8.675
"7238",1976-10-25,6.85,"10",8.651,8.489,9.691,9.455,8.445,9.866,10.999,9.125,9.607,9.175
"7239",1976-10-26,5.55,"10",7.351,7.189,8.391,8.155,7.145,8.566,9.699,7.825,8.307,7.875
"7240",1976-10-27,4.15,"10",5.951,5.789,6.991,6.755,5.745,7.166,8.299,6.425,6.907,6.475
"7241",1976-10-28,3.05,"10",4.851,4.689,5.891,5.655,4.645,6.066,7.199,5.325,5.807,5.375
"7242",1976-10-29,1.95,"10",3.751,3.589,4.791,4.555,3.545,4.966,6.099,4.225,4.707,4.275
"7243",1976-10-30,1.05,"10",2.851,2.689,3.891,3.655,2.645,4.066,5.199,3.325,3.807,3.375
"7244",1976-10-31,1.55,"10",3.351,3.189,4.391,4.155,3.145,4.566,5.699,3.825,4.307,3.875
"7245",1976-11-01,-0.95,"11",0.765,0.518,1.573,1.076,1.641,1.303,0.893,1.52,1.187,1.119
"7246",1976-11-02,0.85,"11",2.565,2.318,3.373,2.876,3.441,3.103,2.693,3.32,2.987,2.919
"7247",1976-11-03,4.05,"11",5.765,5.518,6.573,6.076,6.641,6.303,5.893,6.52,6.187,6.119
"7248",1976-11-04,3.55,"11",5.265,5.018,6.073,5.576,6.141,5.803,5.393,6.02,5.687,5.619
"7249",1976-11-05,4.05,"11",5.765,5.518,6.573,6.076,6.641,6.303,5.893,6.52,6.187,6.119
"7250",1976-11-06,4.25,"11",5.965,5.718,6.773,6.276,6.841,6.503,6.093,6.72,6.387,6.319
"7251",1976-11-07,4.55,"11",6.265,6.018,7.073,6.576,7.141,6.803,6.393,7.02,6.687,6.619
"7252",1976-11-08,4.75,"11",6.465,6.218,7.273,6.776,7.341,7.003,6.593,7.22,6.887,6.819
"7253",1976-11-09,4.65,"11",6.365,6.118,7.173,6.676,7.241,6.903,6.493,7.12,6.787,6.719
"7254",1976-11-10,4.75,"11",6.465,6.218,7.273,6.776,7.341,7.003,6.593,7.22,6.887,6.819
"7255",1976-11-11,4.25,"11",5.965,5.718,6.773,6.276,6.841,6.503,6.093,6.72,6.387,6.319
"7256",1976-11-12,3.25,"11",4.965,4.718,5.773,5.276,5.841,5.503,5.093,5.72,5.387,5.319
"7257",1976-11-13,1.15,"11",2.865,2.618,3.673,3.176,3.741,3.403,2.993,3.62,3.287,3.219
"7258",1976-11-14,0.55,"11",2.265,2.018,3.073,2.576,3.141,2.803,2.393,3.02,2.687,2.619
"7259",1976-11-15,-0.35,"11",1.365,1.118,2.173,1.676,2.241,1.903,1.493,2.12,1.787,1.719
"7260",1976-11-16,-1.45,"11",0.265,0.018,1.073,0.576,1.141,0.803,0.393,1.02,0.687,0.619
"7261",1976-11-17,-0.75,"11",0.965,0.718,1.773,1.276,1.841,1.503,1.093,1.72,1.387,1.319
"7262",1976-11-18,0.65,"11",2.365,2.118,3.173,2.676,3.241,2.903,2.493,3.12,2.787,2.719
"7263",1976-11-19,1.65,"11",3.365,3.118,4.173,3.676,4.241,3.903,3.493,4.12,3.787,3.719
"7264",1976-11-20,1.35,"11",3.065,2.818,3.873,3.376,3.941,3.603,3.193,3.82,3.487,3.419
"7265",1976-11-21,2.95,"11",4.665,4.418,5.473,4.976,5.541,5.203,4.793,5.42,5.087,5.019
"7266",1976-11-22,2.55,"11",4.265,4.018,5.073,4.576,5.141,4.803,4.393,5.02,4.687,4.619
"7267",1976-11-23,-0.55,"11",1.165,0.918,1.973,1.476,2.041,1.703,1.293,1.92,1.587,1.519
"7268",1976-11-24,-0.65,"11",1.065,0.818,1.873,1.376,1.941,1.603,1.193,1.82,1.487,1.419
"7269",1976-11-25,-1.65,"11",0.0650000000000002,-0.182,0.873,0.376,0.941,0.603,0.193,0.82,0.487,0.419
"7270",1976-11-26,3.65,"11",5.365,5.118,6.173,5.676,6.241,5.903,5.493,6.12,5.787,5.719
"7271",1976-11-27,4.75,"11",6.465,6.218,7.273,6.776,7.341,7.003,6.593,7.22,6.887,6.819
"7272",1976-11-28,2.15,"11",3.865,3.618,4.673,4.176,4.741,4.403,3.993,4.62,4.287,4.219
"7273",1976-11-29,4.15,"11",5.865,5.618,6.673,6.176,6.741,6.403,5.993,6.62,6.287,6.219
"7274",1976-11-30,2.25,"11",3.965,3.718,4.773,4.276,4.841,4.503,4.093,4.72,4.387,4.319
"7275",1976-12-01,-0.45,"12",1.98,1.538,1.724,2.543,0.816,1.476,2.508,1.125,1.649,1.241
"7276",1976-12-02,-4.65,"12",-2.22,-2.662,-2.476,-1.657,-3.384,-2.724,-1.692,-3.075,-2.551,-2.959
"7277",1976-12-03,-5.25,"12",-2.82,-3.262,-3.076,-2.257,-3.984,-3.324,-2.292,-3.675,-3.151,-3.559
"7278",1976-12-04,-2.45,"12",-0.02,-0.462,-0.276,0.543,-1.184,-0.524,0.508,-0.875,-0.351,-0.759
"7279",1976-12-05,-0.95,"12",1.48,1.038,1.224,2.043,0.316,0.976,2.008,0.625,1.149,0.741
"7280",1976-12-06,-0.65,"12",1.78,1.338,1.524,2.343,0.616,1.276,2.308,0.925,1.449,1.041
"7281",1976-12-07,-0.15,"12",2.28,1.838,2.024,2.843,1.116,1.776,2.808,1.425,1.949,1.541
"7282",1976-12-08,0.95,"12",3.38,2.938,3.124,3.943,2.216,2.876,3.908,2.525,3.049,2.641
"7283",1976-12-09,1.55,"12",3.98,3.538,3.724,4.543,2.816,3.476,4.508,3.125,3.649,3.241
"7284",1976-12-10,0.45,"12",2.88,2.438,2.624,3.443,1.716,2.376,3.408,2.025,2.549,2.141
"7285",1976-12-11,-2.05,"12",0.38,-0.0619999999999998,0.124,0.943,-0.784,-0.124,0.908,-0.475,0.0490000000000004,-0.359
"7286",1976-12-12,-2.65,"12",-0.22,-0.662,-0.476,0.343,-1.384,-0.724,0.308,-1.075,-0.551,-0.959
"7287",1976-12-13,-3.65,"12",-1.22,-1.662,-1.476,-0.657,-2.384,-1.724,-0.692,-2.075,-1.551,-1.959
"7288",1976-12-14,-6.65,"12",-4.22,-4.662,-4.476,-3.657,-5.384,-4.724,-3.692,-5.075,-4.551,-4.959
"7289",1976-12-15,-9.85,"12",-7.42,-7.862,-7.676,-6.857,-8.584,-7.924,-6.892,-8.275,-7.751,-8.159
"7290",1976-12-16,-7.35,"12",-4.92,-5.362,-5.176,-4.357,-6.084,-5.424,-4.392,-5.775,-5.251,-5.659
"7291",1976-12-17,-3.45,"12",-1.02,-1.462,-1.276,-0.457,-2.184,-1.524,-0.492,-1.875,-1.351,-1.759
"7292",1976-12-18,-3.75,"12",-1.32,-1.762,-1.576,-0.757,-2.484,-1.824,-0.792,-2.175,-1.651,-2.059
"7293",1976-12-19,-7.05,"12",-4.62,-5.062,-4.876,-4.057,-5.784,-5.124,-4.092,-5.475,-4.951,-5.359
"7294",1976-12-20,-11.15,"12",-8.72,-9.162,-8.976,-8.157,-9.884,-9.224,-8.192,-9.575,-9.051,-9.459
"7295",1976-12-21,-6.65,"12",-4.22,-4.662,-4.476,-3.657,-5.384,-4.724,-3.692,-5.075,-4.551,-4.959
"7296",1976-12-22,-2.35,"12",0.0800000000000001,-0.362,-0.176,0.643,-1.084,-0.424,0.608,-0.775,-0.251,-0.659
"7297",1976-12-23,-4.15,"12",-1.72,-2.162,-1.976,-1.157,-2.884,-2.224,-1.192,-2.575,-2.051,-2.459
"7298",1976-12-24,-6.55,"12",-4.12,-4.562,-4.376,-3.557,-5.284,-4.624,-3.592,-4.975,-4.451,-4.859
"7299",1976-12-25,-5.45,"12",-3.02,-3.462,-3.276,-2.457,-4.184,-3.524,-2.492,-3.875,-3.351,-3.759
"7300",1976-12-26,-4.45,"12",-2.02,-2.462,-2.276,-1.457,-3.184,-2.524,-1.492,-2.875,-2.351,-2.759
"7301",1976-12-27,-6.25,"12",-3.82,-4.262,-4.076,-3.257,-4.984,-4.324,-3.292,-4.675,-4.151,-4.559
"7302",1976-12-28,-6.65,"12",-4.22,-4.662,-4.476,-3.657,-5.384,-4.724,-3.692,-5.075,-4.551,-4.959
"7303",1976-12-29,-11.85,"12",-9.42,-9.862,-9.676,-8.857,-10.584,-9.924,-8.892,-10.275,-9.751,-10.159
"7304",1976-12-30,-11.35,"12",-8.92,-9.362,-9.176,-8.357,-10.084,-9.424,-8.392,-9.775,-9.251,-9.659
"7305",1976-12-31,-5.35,"12",-2.92,-3.362,-3.176,-2.357,-4.084,-3.424,-2.392,-3.775,-3.251,-3.659
"7306",1977-01-01,-2.35,"01",-0.959,-0.828,-0.213,0.00599999999999978,-0.902,-0.725,-0.83,0.465,-1.323,-1.393
"7307",1977-01-02,-1.25,"01",0.141,0.272,0.887,1.106,0.198,0.375,0.27,1.565,-0.223,-0.293
"7308",1977-01-03,0.35,"01",1.741,1.872,2.487,2.706,1.798,1.975,1.87,3.165,1.377,1.307
"7309",1977-01-04,-0.85,"01",0.541,0.672,1.287,1.506,0.598,0.775,0.67,1.965,0.177,0.107
"7310",1977-01-05,-0.05,"01",1.341,1.472,2.087,2.306,1.398,1.575,1.47,2.765,0.977,0.907
"7311",1977-01-06,1.75,"01",3.141,3.272,3.887,4.106,3.198,3.375,3.27,4.565,2.777,2.707
"7312",1977-01-07,1.05,"01",2.441,2.572,3.187,3.406,2.498,2.675,2.57,3.865,2.077,2.007
"7313",1977-01-08,-1.25,"01",0.141,0.272,0.887,1.106,0.198,0.375,0.27,1.565,-0.223,-0.293
"7314",1977-01-09,-3.35,"01",-1.959,-1.828,-1.213,-0.994,-1.902,-1.725,-1.83,-0.535,-2.323,-2.393
"7315",1977-01-10,-3.95,"01",-2.559,-2.428,-1.813,-1.594,-2.502,-2.325,-2.43,-1.135,-2.923,-2.993
"7316",1977-01-11,-4.85,"01",-3.459,-3.328,-2.713,-2.494,-3.402,-3.225,-3.33,-2.035,-3.823,-3.893
"7317",1977-01-12,-6.05,"01",-4.659,-4.528,-3.913,-3.694,-4.602,-4.425,-4.53,-3.235,-5.023,-5.093
"7318",1977-01-13,-6.05,"01",-4.659,-4.528,-3.913,-3.694,-4.602,-4.425,-4.53,-3.235,-5.023,-5.093
"7319",1977-01-14,-5.85,"01",-4.459,-4.328,-3.713,-3.494,-4.402,-4.225,-4.33,-3.035,-4.823,-4.893
"7320",1977-01-15,-3.75,"01",-2.359,-2.228,-1.613,-1.394,-2.302,-2.125,-2.23,-0.935,-2.723,-2.793
"7321",1977-01-16,-1.45,"01",-0.0589999999999999,0.0720000000000001,0.687,0.906,-0.002,0.175,0.0700000000000001,1.365,-0.423,-0.493
"7322",1977-01-17,-1.95,"01",-0.559,-0.428,0.187,0.406,-0.502,-0.325,-0.43,0.865,-0.923,-0.993
"7323",1977-01-18,-5.35,"01",-3.959,-3.828,-3.213,-2.994,-3.902,-3.725,-3.83,-2.535,-4.323,-4.393
"7324",1977-01-19,-6.95,"01",-5.559,-5.428,-4.813,-4.594,-5.502,-5.325,-5.43,-4.135,-5.923,-5.993
"7325",1977-01-20,-5.85,"01",-4.459,-4.328,-3.713,-3.494,-4.402,-4.225,-4.33,-3.035,-4.823,-4.893
"7326",1977-01-21,-5.35,"01",-3.959,-3.828,-3.213,-2.994,-3.902,-3.725,-3.83,-2.535,-4.323,-4.393
"7327",1977-01-22,-3.65,"01",-2.259,-2.128,-1.513,-1.294,-2.202,-2.025,-2.13,-0.835,-2.623,-2.693
"7328",1977-01-23,-3.45,"01",-2.059,-1.928,-1.313,-1.094,-2.002,-1.825,-1.93,-0.635,-2.423,-2.493
"7329",1977-01-24,-4.75,"01",-3.359,-3.228,-2.613,-2.394,-3.302,-3.125,-3.23,-1.935,-3.723,-3.793
"7330",1977-01-25,-3.85,"01",-2.459,-2.328,-1.713,-1.494,-2.402,-2.225,-2.33,-1.035,-2.823,-2.893
