"","DayMonth","delta_cnrmcclm","delta_cnrmrca","delta_ecearthcclm","delta_ecearthhirham","delta_ecearthracmo","delta_ecearthrca","delta_hadgemrca","delta_ipslrca","delta_mpicclm","delta_mpirca","Baseline"
"62","03-02",9.51689655172414,10.0092413793103,6.95565517241379,7.46555172413793,8.14827586206897,9.85431034482759,5.08813793103448,15.037,6.98051724137931,7.96520689655172,6.91686206896552
"63","03-03",9.25244827586207,10.9446206896552,6.43768965517241,7.83779310344828,9.07155172413793,10.1239655172414,5.06206896551724,16.7113448275862,7.45641379310345,8.6041724137931,5.73658620689655
"64","03-04",9.17103448275862,10.9354137931034,7.70255172413793,9.02137931034483,11.7512413793103,10.3574827586207,5.48272413793103,16.9261379310345,8.90241379310345,9.149,4.95768965517241
"65","03-05",8.52493103448276,9.85475862068965,8.16375862068966,9.09055172413793,12.962275862069,10.1531724137931,6.31124137931034,16.2563103448276,10.9511379310345,10.6205517241379,4.44141379310345
"66","03-06",8.12172413793103,9.13855172413793,8.338,9.59620689655172,11.1443448275862,9.24741379310345,6.18755172413793,14.1748620689655,11.3220344827586,11.6198620689655,4.41689655172414
"67","03-07",7.818,10.0683103448276,8.81162068965517,9.30520689655172,8.88355172413793,9.02651724137931,6.438,11.6213103448276,10.8321724137931,10.9701724137931,5.13655172413793
"68","03-08",8.85844827586207,12.9964827586207,7.69120689655172,8.65293103448276,7.87741379310345,8.40331034482759,6.92634482758621,10.7124137931034,10.2755172413793,10.0271379310345,6.32224137931034
"69","03-09",9.33727586206897,14.1541724137931,7.06120689655172,8.72772413793103,7.73955172413793,8.40589655172414,6.66113793103448,10.5963793103448,9.19475862068965,8.61789655172414,6.39027586206897
"70","03-10",8.21634482758621,13.4602413793103,7.13058620689655,8.38603448275862,7.78268965517241,9.87524137931035,7.29320689655172,10.7702413793103,7.35806896551724,7.88703448275862,6.63879310344828
"71","03-11",7.49506896551724,12.4467586206897,7.13648275862069,7.90637931034483,7.72475862068966,11.3226206896552,9.20458620689655,10.8856206896552,6.5711724137931,8.01913793103448,7.64231034482759
"72","03-12",7.78786206896552,11.3843448275862,7.20555172413793,7.59337931034483,7.32879310344828,11.2089655172414,9.03106896551724,10.7278275862069,6.16379310344828,7.65258620689655,8.23293103448276
"73","03-13",8.39458620689655,10.8573103448276,7.02889655172414,8.39113793103448,7.29662068965517,9.83703448275862,8.58562068965517,10.7217931034483,6.07320689655172,6.69951724137931,8.54896551724138
"74","03-14",9.59889655172414,10.2108965517241,7.78475862068966,8.32375862068966,7.40006896551724,10.0398965517241,9.88124137931034,11.5501724137931,6.37420689655172,6.2258275862069,7.57293103448276
"75","03-15",10.1450344827586,9.40458620689655,8.61620689655172,7.12703448275862,6.81386206896552,10.9614482758621,9.72910344827586,12.3523793103448,7.09103448275862,6.82110344827586,6.55862068965517
"76","03-16",9.14944827586207,8.80741379310345,8.51765517241379,6.77231034482759,6.07079310344828,12.0543103448276,9.31186206896552,12.738275862069,9.77731034482759,8.60772413793103,6.30462068965517
"77","03-17",8.24772413793103,8.19206896551724,8.46927586206897,6.63958620689655,5.64427586206897,13.3931724137931,10.4488275862069,12.8393103448276,11.7550689655172,11.2608620689655,7.04465517241379
"78","03-18",7.81155172413793,8.48079310344828,8.919,6.45627586206897,6.19224137931035,13.0348275862069,10.1810344827586,12.3739655172414,11.8048965517241,12.3565862068966,8.43120689655172
"79","03-19",8.3808275862069,9.74855172413793,8.59027586206897,8.17634482758621,6.54610344827586,12.1356896551724,9.30924137931035,13.0654827586207,12.5321034482759,12.4674482758621,8.8891724137931
"80","03-20",9.18048275862069,10.0028965517241,7.47,9.2678275862069,6.3918275862069,10.6783103448276,9.03648275862069,12.2286896551724,12.1032068965517,12.8888275862069,9.34641379310345
"81","03-21",8.8478275862069,8.75672413793103,6.98362068965517,9.55148275862069,6.17555172413793,9.75244827586207,9.30231034482759,10.8550689655172,12.2165862068966,13.8711379310345,9.1811724137931
"82","03-22",8.54803448275862,7.48562068965517,7.07903448275862,10.2387586206897,6.12744827586207,8.87875862068966,8.51248275862069,10.4308620689655,12.221724137931,13.9509655172414,8.35789655172414
"83","03-23",8.8,6.62306896551724,7.44062068965517,10.1698275862069,6.83727586206897,8.27065517241379,7.011,9.77589655172414,11.3900689655172,12.7001724137931,7.67827586206897
"84","03-24",8.49365517241379,7.08744827586207,9.86958620689655,10.3232068965517,6.97855172413793,9.26637931034483,6.60689655172414,11.1096206896552,11.9644482758621,11.8560689655172,7.34941379310345
"85","03-25",7.83806896551724,9.02751724137931,12.3306206896552,10.2566206896552,6.44634482758621,11.7998965517241,7.21662068965517,11.5914827586207,12.9752068965517,11.3358275862069,7.24068965517241
"86","03-26",8.48793103448276,10.7628965517241,11.3559310344828,10.7765862068966,6.8268275862069,12.2082413793103,7.9211724137931,11.1641379310345,12.5512068965517,11.1777931034483,7.18772413793103
"87","03-27",8.59710344827586,10.247275862069,10.6966896551724,11.9130344827586,6.93765517241379,10.6572068965517,8.63155172413793,10.6661379310345,11.9,12.1006551724138,7.02003448275862
"88","03-28",8.14020689655172,8.34193103448276,10.6453103448276,11.8616206896552,6.40437931034483,9.06703448275862,8.65448275862069,9.735,12.4508275862069,13.6913448275862,7.53196551724138
"89","03-29",8.00175862068965,8.34641379310345,9.49458620689655,11.2971379310345,6.20351724137931,8.35455172413793,8.92920689655172,10.5062413793103,12.4798275862069,13.956275862069,8.22396551724138
"90","03-30",8.32362068965517,9.69044827586207,8.46424137931034,11.622724137931,6.25034482758621,8.43365517241379,10.9607586206897,11.6459655172414,12.0782413793103,12.912724137931,8.66606896551724
"91","03-31",9.98165517241379,10.329275862069,8.44596551724138,12.0465172413793,6.50679310344828,8.7258275862069,12.7989310344828,11.4241034482759,11.7003448275862,12.4234827586207,8.39179310344828
"92","04-01",10.9798965517241,11.0962068965517,9.29634482758621,12.0942068965517,7.07155172413793,8.82675862068966,11.8712068965517,10.2145517241379,12.002724137931,12.5368965517241,8.35465517241379
"93","04-02",11.1129310344828,10.2994827586207,10.8234482758621,10.8100344827586,8.12255172413793,8.82810344827586,10.7862413793103,9.01362068965517,11.8626206896552,11.8396896551724,8.93803448275862
"94","04-03",10.6475862068966,9.16958620689655,11.8378620689655,10.4117586206897,9.04420689655172,8.77865517241379,10.6353103448276,8.35379310344828,11.8116896551724,11.7491379310345,9.29931034482759
"95","04-04",9.05479310344828,8.31324137931034,11.2371034482759,11.7906206896552,10.6224137931034,8.4638275862069,10.387275862069,8.45010344827586,11.9435862068966,12.4662068965517,9.24544827586207
"96","04-05",8.37965517241379,8.07568965517241,10.6111379310345,12.4005862068966,11.7654137931034,8.74165517241379,10.0967586206897,8.97772413793103,11.5306896551724,12.0475172413793,9.46872413793103
"97","04-06",8.29110344827586,8.33775862068966,10.9433448275862,12.9507586206897,13.6772413793103,8.76127586206897,9.90310344827586,8.42731034482759,12.1095862068966,11.783275862069,12.3245172413793
"98","04-07",8.85331034482759,8.13765517241379,11.2801034482759,13.5688965517241,15.5544827586207,8.08593103448276,9.3341724137931,7.41920689655172,14.1861724137931,12.3000344827586,14.2108965517241
"99","04-08",8.75520689655172,7.16048275862069,11.8180344827586,12.8748620689655,14.1243103448276,7.83444827586207,8.90813793103448,7.26213793103448,15.8470344827586,12.629,13.0351379310345
"100","04-09",8.75020689655172,6.40089655172414,11.8181034482759,11.543724137931,12.4934482758621,8.73534482758621,8.95120689655172,8.31434482758621,16.415275862069,12.1155862068966,12.2192413793103
"101","04-10",8.70337931034483,5.85531034482759,12.2549655172414,11.5633448275862,12.2713103448276,9.7471724137931,9.45879310344828,8.23603448275862,16.2554482758621,11.8512413793103,11.733275862069
"102","04-11",8.28020689655172,5.246,13.6036896551724,11.1911034482759,12.5317931034483,9.91051724137931,9.15144827586207,7.99810344827586,15.7732413793103,12.6225862068966,11.6322068965517
"103","04-12",8.82831034482759,4.82762068965517,12.8522413793103,10.5561034482759,11.8211379310345,9.73489655172414,8.57458620689655,8.6251724137931,14.7693103448276,12.9755517241379,11.8374137931034
"104","04-13",10.2884482758621,4.83665517241379,11.3762413793103,10.5763103448276,10.9171379310345,8.78296551724138,8.49796551724138,8.78631034482759,14.3540689655172,12.7800344827586,11.6754827586207
"105","04-14",11.9960344827586,6.26693103448276,10.92,10.2300689655172,10.1846551724138,8.26279310344828,9.06593103448276,9.48079310344828,13.9705517241379,13.7408620689655,11.9799310344828
"106","04-15",12.1149655172414,7.71203448275862,10.0470344827586,10.3547586206897,9.74372413793103,7.21941379310345,10.0950689655172,9.25579310344828,13.475,14.3613793103448,12.0897931034483
"107","04-16",11.747724137931,8.23693103448276,9.06296551724138,9.35055172413793,9.80927586206897,6.86672413793103,10.7695517241379,8.05434482758621,14.0126551724138,15.0432413793103,12.0104137931034
"108","04-17",12.038724137931,8.84589655172414,9.51051724137931,9.21051724137931,9.54713793103448,7.55106896551724,12.0259655172414,7.77024137931034,13.7553448275862,16.6688275862069,11.9566551724138
"109","04-18",11.4051379310345,8.17365517241379,10.9514827586207,9.67448275862069,9.2191724137931,8.98375862068966,11.81,8.37358620689655,14.490275862069,16.9906206896552,11.6239655172414
"110","04-19",11.2067586206897,7.15865517241379,11.8332413793103,9.04655172413793,9.38624137931034,10.2824827586207,10.9117931034483,9.25189655172414,15.2206896551724,16.9059655172414,12.0961379310345
"111","04-20",11.0084482758621,7.44051724137931,11.4805862068966,8.65241379310345,9.89944827586207,10.5363793103448,11.3569310344828,9.86786206896552,13.8735172413793,16.2273448275862,12.6174827586207
"112","04-21",10.9358965517241,7.61420689655172,10.4148620689655,8.54362068965517,9.937,9.26972413793103,10.5471379310345,11.4303793103448,13.3096896551724,16.0682413793103,12.9232413793103
"113","04-22",10.1558275862069,7.30506896551724,9.14155172413793,8.55210344827586,10.5556551724138,8.80348275862069,9.25706896551724,11.7506896551724,12.5304827586207,17.3191034482759,13.2452068965517
"114","04-23",9.45493103448276,6.80337931034483,9.18889655172414,8.78279310344828,10.9647931034483,8.61262068965517,8.94627586206897,10.4366206896552,11.0559655172414,17.6121034482759,14.033724137931
"115","04-24",9.50793103448276,6.4728275862069,9.5828275862069,8.14872413793104,10.3617931034483,7.39675862068966,8.47955172413793,9.542,10.6908620689655,16.5974137931034,14.0138620689655
"116","04-25",9.49534482758621,7.01624137931034,8.70765517241379,7.48606896551724,10.4796551724138,6.69903448275862,8.19665517241379,8.43634482758621,11.7571034482759,15.4844482758621,13.2151724137931
"117","04-26",9.63789655172414,8.0871724137931,7.65289655172414,7.22041379310345,10.1611379310345,6.26641379310345,7.64851724137931,7.46179310344828,14.3253448275862,15.0175862068966,12.515724137931
"118","04-27",10.1635862068966,8.32858620689655,7.5728275862069,7.562,9.17393103448276,6.28013793103448,7.42872413793103,7.04841379310345,15.7484482758621,14.763724137931,12.4138965517241
"119","04-28",10.8280344827586,7.78306896551724,7.57720689655172,7.15620689655172,8.83186206896552,6.23127586206897,7.87224137931034,6.90227586206897,14.1484482758621,13.1172413793103,12.29
"120","04-29",10.0121034482759,7.35051724137931,8.10541379310345,6.5261724137931,8.05706896551724,6.0471724137931,7.93910344827586,6.83193103448276,12.2413793103448,11.539724137931,12.187724137931
"121","04-30",9.34527586206896,7.99996551724138,9.04131034482759,6.41731034482759,8.00968965517241,5.51520689655172,7.38762068965517,7.12041379310345,10.9080344827586,10.9927931034483,13.7047586206897
"122","05-01",9.30475862068966,7.97679310344828,8.77324137931035,7.06368965517241,7.98789655172414,7.03248275862069,7.27220689655172,6.93334482758621,9.84462068965517,10.3004482758621,17.4384827586207
"123","05-02",8.99458620689655,7.723,7.78689655172414,7.48534482758621,7.45137931034483,8.64993103448276,6.6031724137931,6.25603448275862,9.20772413793103,9.06972413793103,17.2208275862069
"124","05-03",8.57751724137931,7.49386206896552,7.38072413793103,7.00434482758621,7.65051724137931,7.47848275862069,5.66068965517241,5.59079310344828,8.75593103448276,9.82134482758621,14.3926206896552
"125","05-04",8.49031034482759,6.60503448275862,7.59355172413793,8.06313793103448,7.92565517241379,6.79420689655172,5.05875862068966,5.02475862068966,8.09851724137931,11.3378620689655,12.4031034482759
"126","05-05",8.40103448275862,6.34865517241379,7.51024137931034,9.52396551724138,8.76868965517241,6.25696551724138,5.60006896551724,4.7988275862069,8.89251724137931,11.1156551724138,11.0327931034483
"127","05-06",8.01262068965517,6.62527586206897,6.83775862068966,9.40927586206896,9.07337931034483,5.62444827586207,6.57293103448276,4.74237931034483,10.1697931034483,10.1984137931034,10.6737586206897
"128","05-07",7.40289655172414,6.69220689655172,6.16751724137931,8.51048275862069,8.7068275862069,5.70037931034483,7.66541379310345,4.99127586206897,9.86193103448276,9.49906896551724,10.6765862068966
"129","05-08",7.48889655172414,6.23244827586207,6.00134482758621,7.5001724137931,9.2171724137931,5.9118275862069,7.63472413793103,5.25655172413793,10.0963793103448,9.76965517241379,10.4380689655172
"130","05-09",7.397,8.2401724137931,6.19341379310345,6.46410344827586,9.06789655172414,5.46144827586207,6.26951724137931,5.10072413793103,9.701,9.66003448275862,10.181724137931
"131","05-10",6.82368965517241,8.39113793103448,6.14537931034483,5.8861724137931,7.962,4.87227586206897,5.41293103448276,5.06465517241379,9.85903448275862,8.77203448275862,11.2643103448276
"132","05-11",7.05796551724138,7.77893103448276,5.58555172413793,6.07531034482759,7.57041379310345,4.45537931034483,4.90327586206897,5.11010344827586,10.8041724137931,8.20555172413793,11.8172068965517
"133","05-12",6.87189655172414,8.61341379310345,4.66306896551724,6.41706896551724,7.66858620689655,4.20427586206897,4.21234482758621,5.33944827586207,10.2390344827586,8.73575862068965,11.2996896551724
"134","05-13",6.17596551724138,7.42003448275862,4.934,6.16234482758621,6.99806896551724,4.45079310344828,4.27503448275862,5.55372413793103,10.7457931034483,8.13868965517241,10.5716896551724
"135","05-14",7.15813793103448,5.92789655172414,5.45737931034483,6.25103448275862,5.9988275862069,4.71527586206897,4.89520689655172,5.20227586206897,10.6371724137931,7.02593103448276,10.7108965517241
"136","05-15",7.28775862068966,5.42672413793103,5.41324137931035,7.11531034482759,4.99389655172414,4.87924137931034,4.73106896551724,4.99589655172414,9.38555172413793,6.32665517241379,10.0321034482759
"137","05-16",6.55713793103448,5.41631034482759,5.44010344827586,6.92062068965517,4.15851724137931,4.37286206896552,4.60627586206897,4.55210344827586,7.90724137931034,5.76527586206897,8.30296551724138
"138","05-17",6.30362068965517,5.12351724137931,4.70768965517241,6.11020689655172,3.73568965517241,3.93168965517241,4.37837931034483,4.50768965517241,6.88986206896552,5.0951724137931,7.78703448275862
"139","05-18",5.92779310344828,4.50337931034483,4.42137931034483,5.52348275862069,3.48927586206897,3.81258620689655,4.07141379310345,4.24351724137931,6.47913793103448,4.5128275862069,7.45655172413793
"140","05-19",5.28806896551724,4.05572413793103,4.5051724137931,4.85572413793103,3.19244827586207,3.63224137931034,3.90127586206897,4.49006896551724,6.90927586206897,4.28748275862069,7.65065517241379
"141","05-20",5.16555172413793,3.69641379310345,4.56765517241379,4.45051724137931,2.93034482758621,3.58075862068966,4.14641379310345,5.07868965517241,6.99131034482759,4.5228275862069,7.86948275862069
"142","05-21",5.34065517241379,3.74693103448276,4.71868965517241,4.27913793103448,2.84403448275862,3.66255172413793,4.71744827586207,4.64296551724138,6.94158620689655,5.21634482758621,7.00120689655172
"143","05-22",5.08820689655172,3.84224137931034,4.25410344827586,4.77475862068966,4.66389655172414,3.35379310344828,4.36493103448276,4.87703448275862,7.42996551724138,5.36368965517241,6.62127586206897
"144","05-23",4.84975862068965,4.10934482758621,3.76579310344828,6.13979310344828,5.42958620689655,3.39220689655172,3.91755172413793,5.31220689655172,7.42986206896552,4.91513793103448,6.97120689655172
"145","05-24",4.53210344827586,4.92106896551724,3.48724137931034,6.03703448275862,4.2868275862069,3.73679310344828,4.03979310344828,5.17041379310345,7.1898275862069,4.51451724137931,7.47010344827586
"146","05-25",4.75493103448276,5.33286206896552,3.32827586206897,4.72148275862069,3.64034482758621,3.60272413793103,3.95868965517241,5.06624137931034,7.1448275862069,4.90337931034483,7.45768965517241
"147","05-26",4.79393103448276,5.13106896551724,3.34510344827586,3.88858620689655,3.3038275862069,3.66775862068966,3.93072413793103,4.91306896551724,6.49127586206897,5.12551724137931,7.01455172413793
