"","DayMonth","corre_cnrmcclm","corre_cnrmrca","corre_ecearthcclm","corre_ecearthhirham","corre_ecearthracmo","corre_ecearthrca","corre_hadgemrca","corre_ipslrca","corre_mpicclm","corre_mpirca","Baseline"
"113","04-22",21.63,11.1409655172414,14.3115172413793,13.1198620689655,23.0067931034483,9.81237931034483,26.1135172413793,17.6126206896552,59.2625862068966,46.2207586206897,89.0981034482759
"114","04-23",19.9360689655172,10.4265172413793,13.0073793103448,11.6082068965517,22.1618965517241,9.25841379310345,24.4276206896552,16.6303793103448,56.5274482758621,42.6523103448276,83.4419655172414
"115","04-24",18.452,9.77351724137931,11.7785517241379,10.2748275862069,21.2449655172414,8.75989655172414,22.8044827586207,15.6593793103448,53.7927586206897,39.6863793103448,78.1583793103448
"116","04-25",17.0289655172414,9.2021724137931,10.6793103448276,9.13486206896552,20.2939655172414,8.0288275862069,21.409275862069,14.6010344827586,51.197724137931,36.5785517241379,73.7311034482759
"117","04-26",15.6485862068966,8.47796551724138,9.56620689655172,8.06727586206897,19.5362413793103,7.22013793103448,20.1120689655172,13.7041724137931,48.5116551724138,33.9923103448276,69.83
"118","04-27",14.339275862069,7.92565517241379,8.48855172413793,7.41979310344828,18.5531034482759,6.34255172413793,18.517,12.6062413793103,46.0084137931035,31.538724137931,66.0117586206896
"119","04-28",13.1258275862069,7.13051724137931,7.63231034482759,6.61662068965517,17.6933103448276,5.61858620689655,16.3616206896552,11.7912413793103,43.585275862069,29.548724137931,62.9845517241379
"120","04-29",11.8504827586207,6.59841379310345,6.68537931034483,5.86165517241379,16.7023793103448,5.04341379310345,14.2556551724138,11.0364827586207,40.9965517241379,28.2373448275862,60.4923793103448
"121","04-30",10.763,6.02448275862069,5.70072413793103,5.1628275862069,15.609724137931,4.50406896551724,12.6271034482759,10.3376206896552,38.435724137931,25.6964827586207,56.8631034482759
"122","05-01",9.81134482758621,5.57510344827586,4.78568965517241,4.52865517241379,14.5594827586207,3.93272413793103,11.1710689655172,9.56441379310345,36.1861724137931,23.3900689655172,53.6009655172414
"123","05-02",8.76865517241379,5.11293103448276,3.99010344827586,3.94003448275862,13.2732068965517,3.44141379310345,9.77468965517241,8.89341379310345,34.0510689655172,21.2999310344828,50.4426206896552
"124","05-03",7.84013793103448,4.63568965517241,3.39096551724138,3.4518275862069,12.0313103448276,2.91855172413793,8.69058620689655,8.3348275862069,32.0756896551724,19.3342413793103,47.4270344827586
"125","05-04",6.98427586206897,4.13862068965517,2.97224137931034,3.12534482758621,11.0072413793103,2.53962068965517,7.62027586206897,7.62358620689655,29.9166551724138,17.6238965517241,44.4948275862069
"126","05-05",6.182,3.72696551724138,2.63003448275862,2.68434482758621,10.1415517241379,2.15113793103448,6.55334482758621,7.08137931034483,27.8014137931034,15.9704482758621,41.4131379310345
"127","05-06",5.42444827586207,3.31944827586207,2.32868965517241,2.2078275862069,9.30648275862069,1.84141379310345,5.60579310344828,6.551,25.6576206896552,14.4255172413793,37.867724137931
"128","05-07",4.73986206896552,3.05,2.10848275862069,1.85179310344828,8.43120689655172,1.64696551724138,4.79003448275862,5.98455172413793,23.748,12.9398620689655,34.5207586206897
"129","05-08",4.1271724137931,2.72568965517241,1.90551724137931,1.5481724137931,7.63941379310345,1.44355172413793,4.10696551724138,5.43796551724138,21.9084137931034,11.5218620689655,30.7181379310345
"130","05-09",3.63724137931034,2.42172413793103,1.70479310344828,1.32144827586207,6.92265517241379,1.19362068965517,3.4368275862069,4.99731034482759,20.039,10.1452413793103,26.985724137931
"131","05-10",3.17341379310345,2.15393103448276,1.56848275862069,1.1071724137931,6.23268965517241,0.991931034482759,2.90251724137931,4.62410344827586,18.3994827586207,8.83989655172414,23.6766551724138
"132","05-11",2.78062068965517,1.82793103448276,1.43937931034483,0.908586206896552,5.47410344827586,0.811448275862069,2.42975862068966,4.35465517241379,16.668275862069,7.6781724137931,20.7291034482759
"133","05-12",2.39662068965517,1.52644827586207,1.27165517241379,0.729448275862069,4.81489655172414,0.670137931034483,2.00158620689655,4.0521724137931,15.1711379310345,6.62331034482759,18.1105172413793
"134","05-13",2.07493103448276,1.23144827586207,1.12027586206897,0.578965517241379,4.26041379310345,0.535413793103448,1.65431034482759,3.75568965517241,13.8065517241379,5.66720689655172,15.9571379310345
"135","05-14",1.75310344827586,1.03813793103448,0.97748275862069,0.469448275862069,3.76237931034483,0.410275862068965,1.39379310344828,3.55613793103448,12.5202413793103,4.77075862068966,14.0746896551724
"136","05-15",1.47658620689655,0.884793103448276,0.844758620689655,0.374862068965517,3.30389655172414,0.311827586206897,1.13803448275862,3.34496551724138,11.2656206896552,4.0058275862069,12.4621724137931
"137","05-16",1.21589655172414,0.769344827586207,0.700068965517241,0.307068965517241,2.89937931034483,0.223965517241379,0.867793103448276,3.05941379310345,10.1552068965517,3.37834482758621,10.9128620689655
"138","05-17",1.00093103448276,0.651758620689655,0.561,0.234206896551724,2.48196551724138,0.147931034482759,0.655689655172414,2.81696551724138,8.97634482758621,2.7761724137931,9.6608275862069
"139","05-18",0.807172413793103,0.548034482758621,0.434758620689655,0.170068965517241,2.10462068965517,0.095448275862069,0.509275862068965,2.55,7.77141379310345,2.19106896551724,8.54634482758621
"140","05-19",0.645448275862069,0.461310344827586,0.318275862068966,0.119413793103448,1.70403448275862,0.0655862068965517,0.388172413793103,2.30858620689655,6.83258620689655,1.69241379310345,7.44365517241379
"141","05-20",0.490379310344828,0.352344827586207,0.228206896551724,0.0784137931034483,1.3591724137931,0.0444827586206897,0.303896551724138,2.11955172413793,6.05524137931035,1.28072413793103,6.54441379310345
"142","05-21",0.360310344827586,0.266965517241379,0.161655172413793,0.0464137931034483,1.12075862068966,0.0266896551724138,0.230310344827586,1.87186206896552,5.38803448275862,1.0121724137931,5.73334482758621
"143","05-22",0.261413793103448,0.202862068965517,0.114344827586207,0.0233448275862069,0.921068965517241,0.0145862068965517,0.180965517241379,1.57896551724138,4.74462068965517,0.778724137931035,4.94734482758621
"144","05-23",0.171827586206897,0.150379310344828,0.0712758620689655,0.00589655172413793,0.743034482758621,0.00517241379310345,0.133551724137931,1.34772413793103,4.15065517241379,0.598034482758621,4.22710344827586
"145","05-24",0.106551724137931,0.104931034482759,0.0371724137931035,0.000379310344827586,0.597793103448276,0.000413793103448276,0.0945862068965517,1.11472413793103,3.57124137931035,0.466310344827586,3.74486206896552
"146","05-25",0.0641034482758621,0.0657586206896552,0.0132413793103448,0,0.475620689655172,0,0.0601379310344828,0.952862068965517,2.94475862068966,0.377586206896552,3.28379310344828
"147","05-26",0.0332068965517241,0.0375862068965517,0.00144827586206897,0,0.381,0,0.0302068965517241,0.785896551724138,2.4471724137931,0.319758620689655,2.90586206896552
"148","05-27",0.0142758620689655,0.0165172413793103,0,0,0.286344827586207,0,0.0093448275862069,0.626344827586207,2.07137931034483,0.261137931034483,2.554
"149","05-28",0.00686206896551724,0.00372413793103448,0,0,0.204827586206897,0,0.000689655172413793,0.489241379310345,1.74341379310345,0.225172413793103,2.19665517241379
