Date,CNRMCCLM,CNRMRCA,ECEARTHCCLM,ECEARTHHIRHAM,ECEARTHRACMO,ECEARTHRCA,HADGEMRCA,IPSLRCA,MPICCLM,MPIRCA
1986-08-07,0.2,27.7,0.1,1.0,32.7,0.1,5.9,0.1,9.6,0.5
1986-08-08,3.9,0.2,0.1,0.1,15.7,0.1,0.3,56.7,0.1,1.9
1986-08-09,0.1,4.2,0.1,0.1,0.0,0.6,3.1,1.9,0.0,0.1
1986-08-10,1.1,0.8,0.1,0.4,0.3,0.1,0.3,12.5,6.6,13.9
1986-08-11,0.2,0.5,0.1,0.1,6.3,0.0,8.4,1.3,0.0,0.0
1986-08-12,0.1,0.0,0.1,0.1,0.0,0.1,0.4,0.1,0.0,0.1
1986-08-13,0.1,0.1,0.1,0.1,0.0,0.0,0.5,0.1,13.4,5.1
1986-08-14,3.3,8.7,0.1,0.1,0.0,0.1,0.1,56.5,39.2,0.9
1986-08-15,32.9,24.1,0.7,3.5,0.0,0.1,0.1,28.2,0.4,0.0
1986-08-16,14.8,7.8,7.5,0.1,0.0,0.2,1.1,2.1,0.0,0.1
1986-08-17,4.3,26.5,0.1,0.1,2.8,1.2,0.1,0.2,0.0,0.4
1986-08-18,1.6,0.1,0.1,0.6,19.4,0.1,0.1,0.1,5.1,2.3
1986-08-19,19.9,10.5,0.1,0.2,20.8,0.1,0.1,0.0,0.0,0.1
1986-08-20,3.9,2.2,0.1,0.1,0.3,0.1,0.1,0.1,0.0,1.1
1986-08-21,7.8,6.1,0.1,0.1,0.6,0.2,0.1,11.9,3.1,2.8
1986-08-22,3.8,30.2,0.1,0.1,0.0,0.1,0.6,15.5,0.0,0.1
1986-08-23,2.7,8.4,0.1,0.1,0.0,0.1,12.1,0.1,0.0,0.0
1986-08-24,6.0,0.1,0.1,0.1,2.9,0.1,0.6,24.6,7.4,0.1
1986-08-25,2.8,4.4,0.1,1.6,2.5,0.1,17.4,33.6,18.3,8.4
1986-08-26,5.4,39.6,0.1,26.2,1.1,0.1,3.0,0.1,0.2,0.1
1986-08-27,1.2,0.9,18.2,11.2,0.5,11.2,0.1,0.1,0.1,3.7
1986-08-28,1.7,0.9,0.1,8.7,11.7,13.7,1.7,29.0,43.1,18.6
1986-08-29,0.1,0.0,0.2,1.7,0.0,40.8,0.1,23.9,17.4,30.8
1986-08-30,0.1,0.0,0.6,0.2,0.0,0.7,0.1,90.3,9.6,0.1
1986-08-31,0.1,0.0,1.2,0.1,0.1,1.8,0.1,7.8,8.3,9.1
1986-09-01,1.9,7.6,8.0,0.3,0.0,0.1,2.6,1.9,7.0,6.0
1986-09-02,18.7,38.2,3.6,0.1,0.0,0.1,15.1,0.8,2.0,0.4
1986-09-03,11.1,4.4,0.7,0.1,0.2,0.1,0.5,2.9,0.2,3.1
1986-09-04,0.1,17.8,2.8,0.2,0.1,1.6,1.2,1.7,0.1,1.9
1986-09-05,0.1,4.3,0.3,1.9,0.0,0.1,0.1,1.5,0.1,0.3
1986-09-06,0.3,6.3,0.1,0.1,0.1,0.1,51.4,3.1,0.1,4.3
1986-09-07,10.9,1.7,0.3,0.5,0.1,0.3,21.8,6.9,0.7,5.5
1986-09-08,21.4,0.1,0.1,0.3,0.0,0.1,2.0,2.0,1.0,1.6
1986-09-09,12.0,0.1,0.1,0.4,0.1,0.1,0.5,0.1,3.3,22.0
1986-09-10,1.4,0.1,0.1,0.9,0.0,0.1,0.1,0.1,1.9,0.1
1986-09-11,0.2,1.5,10.2,0.1,0.0,23.3,4.2,0.5,29.1,36.2
1986-09-12,0.1,5.2,3.8,1.4,0.0,17.7,0.2,0.3,35.4,29.4
1986-09-13,0.1,3.0,8.2,0.1,0.0,2.1,16.7,0.1,0.4,0.5
1986-09-14,0.1,14.6,1.5,0.2,0.1,0.1,0.1,0.1,12.8,15.9
1986-09-15,0.1,0.1,6.8,0.3,0.3,0.5,12.6,0.1,1.1,3.2
1986-09-16,0.2,6.5,12.5,0.1,0.1,3.5,14.7,0.1,3.1,2.5
1986-09-17,0.1,1.7,0.9,0.1,0.5,4.9,0.1,0.1,0.2,0.3
1986-09-18,0.1,0.1,0.1,49.1,10.3,0.1,7.6,0.1,36.7,6.9
1986-09-19,0.1,0.1,0.6,0.1,3.5,4.8,48.4,0.1,2.1,0.6
1986-09-20,0.1,0.1,0.1,0.1,1.9,0.2,0.1,0.1,0.1,0.1
1986-09-21,0.1,0.1,1.6,8.1,0.1,6.7,11.2,0.1,0.1,0.0
1986-09-22,2.2,0.1,0.2,0.7,0.1,0.4,0.5,8.9,0.7,0.1
1986-09-23,0.1,0.1,0.3,11.2,12.1,0.5,1.0,7.5,0.1,0.1
1986-09-24,0.1,0.1,0.1,1.0,0.2,5.9,0.1,0.1,2.8,19.6
1986-09-25,1.4,0.1,13.8,0.7,0.1,1.5,1.5,0.1,10.2,10.5
1986-09-26,38.4,40.6,18.5,3.4,0.1,9.0,1.8,2.0,0.2,0.6
1986-09-27,6.8,19.6,19.9,0.1,0.3,0.5,0.1,3.4,0.7,17.6
1986-09-28,0.4,0.1,1.4,0.1,0.0,34.1,0.1,9.1,0.4,6.5
1986-09-29,0.1,0.1,0.1,0.1,0.3,0.1,0.4,0.1,0.1,0.2
1986-09-30,4.6,0.1,0.1,0.1,44.7,0.1,10.2,0.1,18.0,27.0
1986-10-01,1.4,4.1,0.1,0.1,0.0,0.3,29.7,0.8,18.5,11.6
1986-10-02,5.5,16.4,4.6,0.1,52.1,0.7,0.1,0.7,0.2,1.1
1986-10-03,22.1,26.9,0.4,0.1,0.1,0.1,0.1,0.1,21.5,11.7
1986-10-04,4.5,10.9,0.1,0.1,0.3,0.2,0.1,0.2,35.3,38.7
1986-10-05,12.3,15.7,12.9,0.1,5.7,8.4,0.1,1.1,16.0,16.5
1986-10-06,7.5,3.5,0.2,0.1,0.4,1.4,0.2,2.7,1.3,10.5
1986-10-07,0.1,1.3,1.7,0.1,0.6,4.3,0.2,0.2,0.1,3.0
1986-10-08,0.7,0.4,3.2,0.1,3.0,0.3,0.3,0.1,0.2,4.4
1986-10-09,0.1,0.1,33.4,0.1,0.2,28.1,4.6,0.1,0.3,0.1
1986-10-10,0.1,0.1,2.5,0.1,0.7,0.2,7.1,0.1,0.3,0.1
1986-10-11,0.2,0.4,5.9,0.4,6.3,0.3,0.1,0.1,0.5,0.2
1986-10-12,9.4,26.2,2.3,8.8,20.1,6.1,12.3,0.1,0.2,0.2
1986-10-13,21.9,8.1,0.1,19.7,6.4,8.8,0.4,0.1,1.7,1.0
1986-10-14,0.2,5.3,0.8,12.8,2.7,0.2,0.1,0.3,5.2,3.5
1986-10-15,17.9,21.3,9.8,0.6,0.4,0.1,0.1,12.7,9.4,7.2
1986-10-16,2.1,4.8,27.8,5.9,0.7,0.1,0.1,22.8,0.2,0.4
1986-10-17,10.7,11.8,0.2,9.8,0.3,0.1,8.9,14.5,1.7,1.5
1986-10-18,29.1,33.4,0.1,1.6,11.8,2.0,4.8,3.2,4.5,11.0
1986-10-19,3.9,16.4,5.5,0.1,0.1,13.2,0.1,0.5,1.7,1.2
1986-10-20,1.8,9.9,15.3,3.6,0.2,7.6,2.9,0.2,0.6,15.9
1986-10-21,20.3,6.4,0.1,3.3,3.5,1.2,0.3,6.6,4.4,1.5
1986-10-22,38.6,34.0,8.0,18.4,11.0,12.0,0.1,9.3,0.1,4.3
1986-10-23,2.9,4.6,1.7,0.1,0.1,0.2,0.1,0.4,12.4,0.1
1986-10-24,5.9,0.1,7.5,0.1,3.6,17.2,0.1,0.1,0.1,0.7
1986-10-25,0.3,0.1,1.1,22.9,0.0,0.7,0.1,0.2,12.4,13.6
1986-10-26,38.9,24.5,12.4,10.7,0.2,0.6,0.1,6.4,4.9,10.6
1986-10-27,5.6,1.4,32.7,0.1,0.2,2.3,0.1,0.3,25.8,3.9
1986-10-28,21.6,13.2,15.0,0.1,0.0,36.1,0.1,0.1,0.6,0.3
1986-10-29,3.1,0.8,24.7,0.4,0.7,12.3,0.3,0.1,5.3,0.1
1986-10-30,1.7,0.1,8.7,1.1,1.3,1.9,0.2,0.1,0.1,0.1
1986-10-31,0.1,0.1,11.7,2.5,0.1,0.2,0.2,0.1,27.6,13.3
1986-11-01,3.6,8.4,0.1,0.6,0.0,16.3,0.1,0.1,24.2,15.6
1986-11-02,13.8,0.0,0.1,12.5,0.0,9.0,2.1,11.1,0.5,0.1
1986-11-03,27.4,25.4,0.8,0.4,3.9,1.4,4.0,15.4,1.1,0.1
1986-11-04,8.1,3.9,3.0,0.1,2.8,1.3,3.7,33.7,0.6,1.2
1986-11-05,25.3,27.9,4.4,0.1,0.1,6.3,0.1,27.3,0.1,0.1
1986-11-06,9.3,11.6,21.6,0.6,0.0,28.0,0.1,0.1,0.1,4.2
1986-11-07,4.8,0.5,35.2,24.2,0.0,9.6,1.9,12.3,11.5,1.1
1986-11-08,24.6,19.0,0.9,7.8,0.1,4.1,0.5,13.6,0.1,0.1
1986-11-09,17.5,29.4,8.4,0.2,2.5,6.4,2.8,4.7,10.2,5.5
1986-11-10,9.4,2.4,0.2,3.0,0.1,0.1,4.9,13.5,24.6,15.8
1986-11-11,1.8,3.7,0.1,0.1,0.1,3.4,1.5,0.1,0.5,2.1
1986-11-12,24.0,8.5,1.0,0.1,0.0,6.0,8.8,0.1,0.8,11.6
1986-11-13,2.1,0.2,12.7,1.0,2.1,17.9,0.4,6.7,0.1,0.3
1986-11-14,28.4,21.6,7.5,12.6,1.3,0.9,0.2,0.6,7.2,14.3
1986-11-15,6.3,5.4,1.2,0.1,5.9,0.0,0.1,0.1,0.1,0.2
1986-11-16,2.0,2.0,0.1,4.6,2.4,0.1,0.1,1.8,0.1,6.1
1986-11-17,33.3,17.0,4.2,1.6,0.1,0.7,0.1,8.0,0.1,2.7
1986-11-18,1.4,0.1,11.8,0.2,0.1,15.9,2.1,3.1,0.1,0.1
1986-11-19,4.6,0.5,21.2,21.6,1.2,3.4,1.9,14.5,0.1,0.9
1986-11-20,1.7,0.8,0.1,29.1,1.5,0.4,3.9,2.0,6.6,0.4
1986-11-21,0.1,0.1,0.1,18.6,0.0,8.7,4.1,1.5,3.7,0.2
1986-11-22,6.7,1.7,30.7,42.6,0.2,17.8,3.2,0.1,2.7,0.1
1986-11-23,0.4,0.8,6.1,11.6,0.0,0.5,0.1,4.3,7.6,0.6
1986-11-24,8.0,25.0,0.1,2.5,2.1,0.1,0.2,6.5,6.5,1.3
1986-11-25,0.8,0.4,5.9,32.3,0.1,0.0,0.3,0.3,13.0,3.5
1986-11-26,16.3,2.3,3.1,0.4,0.0,0.0,1.7,8.6,10.1,4.1
1986-11-27,31.7,26.5,0.1,0.3,0.0,0.0,0.1,14.9,0.1,0.1
1986-11-28,25.1,21.1,1.4,44.6,0.1,0.1,0.1,0.6,4.1,4.5
1986-11-29,1.8,4.4,0.1,1.6,1.8,0.1,0.1,2.5,6.4,11.5
1986-11-30,10.6,11.8,0.1,12.0,0.0,0.0,0.1,2.1,0.1,0.1
1986-12-01,8.1,4.8,0.0,0.0,8.4,0.1,3.2,25.9,11.1,0.2
1986-12-02,0.2,0.0,0.1,1.4,0.1,0.1,6.0,4.1,28.3,26.7
1986-12-03,0.0,5.0,0.0,0.0,0.0,0.0,9.9,0.1,11.4,57.8
1986-12-04,10.9,0.0,1.1,0.1,0.0,0.0,2.2,46.3,4.4,28.9
1986-12-05,2.5,0.0,2.3,16.0,1.7,0.0,5.5,14.7,0.7,1.7
1986-12-06,21.5,7.0,2.6,0.3,2.6,14.3,23.8,14.0,8.6,2.7
1986-12-07,0.5,0.0,10.8,0.2,6.6,0.1,0.7,5.3,6.3,10.9
1986-12-08,0.9,1.4,7.6,2.6,16.0,0.0,0.7,0.8,42.3,53.6
1986-12-09,0.7,3.4,0.2,2.4,14.2,0.0,0.1,1.7,10.5,8.3
1986-12-10,11.3,11.3,7.5,5.7,12.7,0.0,0.0,27.6,7.1,11.2
1986-12-11,10.2,20.3,0.1,6.2,12.8,0.0,0.7,5.7,2.2,7.6
1986-12-12,0.1,1.1,3.3,3.0,6.9,0.1,6.2,0.1,0.1,1.2
1986-12-13,2.7,0.1,2.6,9.7,11.6,2.4,5.5,2.3,1.2,0.0
1986-12-14,0.0,1.3,5.9,1.9,3.1,0.1,10.9,0.4,0.1,0.1
1986-12-15,14.5,9.4,26.4,0.1,14.9,5.4,0.1,1.3,5.1,15.3
1986-12-16,6.0,1.7,8.7,0.4,13.0,6.2,0.1,3.3,3.3,0.1
1986-12-17,14.8,13.2,6.3,2.8,8.1,0.1,1.0,7.5,0.1,0.7
1986-12-18,2.3,1.3,1.8,0.1,16.3,0.4,0.5,0.0,38.3,22.0
1986-12-19,10.9,11.0,1.9,12.3,16.2,0.2,0.1,0.7,9.2,7.4
1986-12-20,5.3,2.2,2.0,22.5,9.1,0.1,0.0,1.2,3.4,0.5
1986-12-21,2.0,0.3,0.0,14.2,4.4,0.1,0.0,14.5,20.5,19.0
1986-12-22,7.3,2.0,0.0,0.0,1.6,0.3,0.1,7.8,16.4,22.3
1986-12-23,7.5,7.0,0.0,2.1,1.6,0.0,0.0,17.3,9.1,11.3
1986-12-24,3.1,0.1,0.1,0.6,1.7,2.1,0.0,3.7,0.2,22.8
1986-12-25,7.1,0.2,4.6,0.0,8.5,8.3,0.1,0.1,16.0,34.1
1986-12-26,2.9,4.6,49.4,0.0,3.9,27.0,1.7,8.5,4.0,19.5
1986-12-27,7.9,10.4,11.9,0.0,3.7,12.2,0.1,35.8,25.8,34.5
1986-12-28,26.1,21.0,34.3,0.1,0.3,22.6,0.0,5.1,11.0,16.6
1986-12-29,12.2,12.4,14.2,1.4,0.3,13.6,0.0,12.6,0.3,5.9
1986-12-30,5.0,3.4,5.7,6.5,0.1,3.8,0.0,3.5,11.8,16.6
1986-12-31,0.1,0.5,7.8,0.0,1.0,12.0,0.0,16.4,0.1,10.3
1987-01-01,0.0,0.0,17.3,0.0,0.5,0.6,2.4,0.7,0.0,5.7
1987-01-02,0.0,0.1,12.8,64.4,0.1,3.2,13.4,0.0,0.0,0.0
1987-01-03,2.7,2.2,1.7,0.7,0.0,0.6,0.6,0.0,0.0,0.0
1987-01-04,2.9,10.5,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
1987-01-05,10.5,1.6,0.0,0.0,0.0,0.0,0.2,0.7,10.8,0.4
1987-01-06,0.1,3.8,0.1,0.1,0.0,0.0,0.9,0.1,0.0,0.0
1987-01-07,0.8,11.0,0.0,9.6,0.1,0.0,23.8,2.6,0.0,0.0
1987-01-08,4.9,6.3,0.1,31.3,1.7,0.0,3.5,0.1,1.6,0.5
1987-01-09,0.2,0.0,37.6,5.5,0.1,3.7,0.0,0.0,1.0,0.4
1987-01-10,0.7,7.6,45.8,0.2,1.5,14.4,10.1,0.0,8.1,1.7
1987-01-11,0.6,7.5,1.6,8.9,0.3,5.5,4.3,5.3,0.2,1.2
1987-01-12,0.0,0.0,0.1,4.8,12.6,3.8,40.6,17.2,1.8,0.5
1987-01-13,0.0,14.1,1.0,4.6,1.2,7.3,24.5,4.0,1.3,0.4
1987-01-14,21.0,25.5,8.5,0.9,1.6,9.7,3.4,0.0,0.1,0.3
1987-01-15,3.2,15.2,3.1,1.1,1.3,13.5,2.5,0.0,0.0,0.0
1987-01-16,0.1,0.0,4.6,0.0,1.1,0.7,0.0,0.0,0.0,0.0
1987-01-17,0.0,0.0,1.0,0.0,7.0,4.1,0.0,0.0,0.0,0.0
1987-01-18,0.5,0.0,1.7,2.0,12.9,3.2,0.1,0.1,0.0,0.0
1987-01-19,4.3,0.0,1.4,2.2,6.1,0.1,30.8,0.4,0.0,0.0
1987-01-20,0.5,0.9,0.1,0.2,2.5,0.7,8.5,0.4,0.0,0.0
1987-01-21,0.0,0.0,0.0,0.1,55.8,0.2,23.0,0.0,0.0,0.0
1987-01-22,0.0,0.0,0.1,0.1,1.6,0.3,15.8,0.0,0.0,0.0
1987-01-23,0.2,0.0,0.0,0.3,11.3,0.0,15.1,0.0,0.0,0.0
1987-01-24,0.1,0.1,0.1,8.5,0.0,0.1,0.0,0.3,0.1,0.0
1987-01-25,18.0,6.4,0.0,1.8,0.0,0.3,0.0,0.4,1.5,0.1
1987-01-26,13.3,4.8,0.0,7.6,0.0,0.6,0.0,0.0,0.6,0.0
1987-01-27,9.2,7.5,0.1,0.2,0.0,0.3,0.0,0.6,0.0,0.0
1987-01-28,5.6,9.2,0.1,0.0,0.0,7.0,0.0,6.7,0.0,0.0
1987-01-29,7.2,2.5,10.1,0.0,1.7,16.9,28.8,5.7,0.0,0.1
1987-01-30,1.3,0.3,0.4,0.2,0.1,0.0,2.9,1.7,0.0,1.0
1987-01-31,0.0,0.0,0.0,12.3,0.0,0.0,2.9,0.1,5.3,4.5
1987-02-01,0.0,0.0,0.1,0.3,0.0,0.1,0.1,0.0,6.3,0.0
1987-02-02,0.0,0.1,0.1,0.0,0.0,0.0,14.5,0.0,0.0,0.4
1987-02-03,0.1,0.1,0.4,7.2,0.0,0.1,0.1,10.4,0.0,6.3
1987-02-04,0.0,0.0,0.1,5.1,5.7,10.4,0.1,0.3,0.0,0.1
1987-02-05,0.0,0.0,9.6,12.3,12.2,0.4,9.0,0.1,0.1,1.5
1987-02-06,0.2,2.2,0.4,0.4,0.1,0.1,0.1,0.0,3.9,4.3
1987-02-07,13.3,14.8,1.4,4.4,0.0,7.6,0.2,0.8,33.4,10.1
1987-02-08,8.8,10.4,16.7,1.3,6.1,8.0,0.0,0.1,1.0,0.1
1987-02-09,33.2,19.9,1.2,37.6,13.1,0.2,0.0,19.1,7.2,3.3
1987-02-10,0.0,0.6,0.1,9.7,25.0,0.1,0.8,3.6,6.9,6.0
1987-02-11,15.1,25.6,0.0,2.1,9.4,0.1,0.3,0.0,1.1,7.1
1987-02-12,5.1,6.0,2.2,0.0,0.3,2.0,0.3,0.0,0.1,0.1
1987-02-13,12.2,37.7,0.1,0.0,23.2,3.0,0.1,0.0,9.3,0.1
1987-02-14,1.3,2.2,0.0,0.0,4.8,0.0,0.0,0.0,0.4,0.3
1987-02-15,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,8.8,4.1
1987-02-16,0.0,0.1,0.1,0.0,7.5,0.1,0.0,0.0,1.4,1.1
1987-02-17,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,6.1,0.1
1987-02-18,1.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,7.9,5.8
1987-02-19,5.7,13.9,0.0,0.0,0.3,0.0,0.0,0.0,0.1,3.5
1987-02-20,39.0,70.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,2.9
1987-02-21,14.6,31.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,9.7
1987-02-22,3.7,21.3,0.0,0.0,0.0,0.0,0.0,0.3,1.3,0.1
1987-02-23,4.7,6.5,0.0,0.0,0.3,0.0,0.0,2.9,0.0,2.6
1987-02-24,6.5,1.8,0.0,0.0,0.0,0.1,0.0,8.4,7.2,6.3
1987-02-25,1.8,1.0,0.0,1.5,0.0,0.0,0.0,3.0,5.3,3.5
1987-02-26,3.1,0.1,0.0,0.8,0.0,0.0,0.0,0.1,2.9,8.2
1987-02-27,1.3,1.7,0.0,8.2,0.0,0.1,0.0,0.3,0.5,1.4
1987-02-28,0.0,0.1,2.6,4.4,0.1,1.7,0.3,9.2,0.6,0.4
1987-03-01,0.0,0.5,0.2,1.3,1.4,0.4,0.0,2.2,1.0,0.5
1987-03-02,0.1,4.5,0.3,0.0,0.0,0.4,4.6,2.4,9.0,15.5
1987-03-03,0.4,5.1,0.1,0.0,0.0,0.4,5.8,4.6,0.1,1.3
1987-03-04,8.9,18.8,1.0,0.0,0.0,3.5,5.7,0.9,11.9,6.9
1987-03-05,4.2,17.9,11.8,0.0,0.1,10.4,5.2,0.0,2.2,2.3
1987-03-06,0.7,12.8,23.0,0.0,1.2,6.8,0.1,0.0,0.1,0.0
1987-03-07,0.7,14.5,7.7,0.0,2.4,0.1,0.0,0.0,9.4,11.0
1987-03-08,0.0,3.7,2.1,0.2,4.8,0.2,0.0,0.0,12.1,2.0
1987-03-09,15.1,11.6,25.5,0.0,0.3,0.8,0.0,0.0,5.8,15.5
1987-03-10,9.2,4.2,0.0,0.0,8.8,0.0,0.1,0.0,24.6,17.7
1987-03-11,6.2,5.7,0.0,0.1,41.9,0.0,0.0,0.1,8.8,1.1
1987-03-12,2.3,0.5,0.0,4.2,1.4,0.1,0.1,0.0,18.9,20.7
1987-03-13,0.0,0.1,0.1,2.5,3.4,0.1,0.1,4.8,25.7,22.8
1987-03-14,0.1,2.9,0.0,0.1,0.0,0.0,0.1,2.2,9.0,3.2
1987-03-15,0.0,0.5,0.0,3.5,0.0,0.9,1.6,0.0,47.5,38.6
1987-03-16,0.0,0.0,13.0,0.4,0.0,17.9,0.4,0.0,1.9,26.3
1987-03-17,6.7,0.1,1.7,2.4,0.0,8.3,1.3,0.1,12.6,0.9
1987-03-18,18.1,12.6,4.9,0.9,0.7,23.6,2.0,0.0,0.0,7.8
1987-03-19,23.8,1.9,11.3,0.0,20.0,2.0,2.3,1.0,10.6,2.5
1987-03-20,21.0,2.8,0.8,18.0,8.7,6.3,16.1,0.0,12.0,22.3
1987-03-21,0.0,13.2,0.4,1.9,0.7,0.9,8.7,0.0,0.6,0.2
1987-03-22,0.0,10.5,0.1,4.0,0.0,0.9,3.7,0.0,9.9,13.1
1987-03-23,0.4,0.0,0.1,0.4,0.0,1.4,0.1,0.0,0.0,0.0
1987-03-24,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0
1987-03-25,0.0,4.4,5.3,0.0,0.1,0.4,8.4,0.0,0.0,0.0
1987-03-26,0.0,0.0,2.4,0.0,0.0,4.5,0.7,0.0,0.0,0.0
1987-03-27,0.1,0.0,0.9,1.1,0.1,1.8,21.0,0.6,0.0,0.0
1987-03-28,4.3,0.0,0.3,7.4,0.1,0.0,1.7,0.0,0.0,0.0
1987-03-29,0.0,0.0,0.1,0.2,6.7,0.0,0.5,0.0,0.0,0.0
1987-03-30,0.0,0.0,0.1,0.0,0.3,0.0,0.4,0.0,0.0,0.1
1987-03-31,0.4,4.2,1.4,0.0,10.9,2.4,0.4,0.0,0.0,0.1
1987-04-01,32.1,9.1,5.6,0.0,5.7,0.0,4.5,0.1,0.0,4.0
1987-04-02,6.1,0.2,16.5,3.9,1.9,0.0,0.1,4.9,0.1,0.0
1987-04-03,21.2,6.6,0.1,0.0,0.1,0.0,8.0,21.7,0.8,0.3
1987-04-04,0.0,3.5,0.2,0.5,0.0,0.0,12.6,0.1,0.0,1.3
1987-04-05,9.1,10.3,0.1,0.0,19.0,0.0,13.9,0.5,0.0,0.0
1987-04-06,14.4,5.6,0.4,0.6,9.5,0.0,3.9,3.9,0.0,0.0
1987-04-07,5.7,24.3,1.7,0.0,3.9,0.0,4.9,0.0,0.0,0.5
1987-04-08,7.7,12.8,0.1,8.7,0.0,0.1,13.6,0.0,3.1,4.6
1987-04-09,0.6,2.3,0.0,0.3,1.6,0.0,0.0,0.0,6.7,0.0
1987-04-10,4.5,29.9,0.5,1.3,0.0,0.0,0.0,0.6,0.0,0.2
1987-04-11,1.4,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.7
1987-04-12,34.5,20.5,0.0,2.9,0.0,0.1,0.0,0.0,0.0,0.0
1987-04-13,0.5,0.3,15.7,15.7,0.0,0.1,0.0,0.0,0.0,5.0
1987-04-14,16.8,19.5,18.4,14.3,0.0,0.1,0.0,0.0,0.0,0.0
1987-04-15,7.3,20.9,0.1,7.4,0.0,0.1,0.0,0.0,0.0,0.1
1987-04-16,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0
1987-04-17,2.0,0.0,2.2,0.9,0.0,1.3,0.0,15.1,0.1,1.3
1987-04-18,1.4,6.6,6.3,1.6,0.0,0.1,0.0,0.4,0.0,0.4
1987-04-19,2.2,16.7,1.7,0.1,0.0,0.1,12.6,2.3,0.0,0.1
1987-04-20,2.6,0.1,9.6,0.1,0.0,1.2,0.1,0.2,0.9,15.6
1987-04-21,7.2,5.8,6.4,7.8,0.0,0.0,0.0,0.2,39.8,30.6
1987-04-22,1.5,0.0,0.1,0.7,0.0,0.0,0.0,16.6,0.3,5.6
1987-04-23,2.3,0.0,0.0,0.0,0.0,0.2,0.1,10.5,5.7,5.0
1987-04-24,0.0,24.2,0.0,1.2,0.0,0.1,0.0,14.1,2.2,0.6
1987-04-25,0.5,0.6,0.0,0.0,0.1,5.3,0.0,0.1,0.4,0.9
1987-04-26,0.0,0.0,0.0,0.0,0.0,18.5,0.0,1.2,0.0,1.0
1987-04-27,12.4,0.0,0.0,0.1,0.0,0.0,0.0,12.7,0.0,0.4
1987-04-28,1.9,0.0,0.0,0.0,0.0,3.6,0.0,1.7,0.0,0.1
1987-04-29,10.6,8.0,11.2,0.1,0.0,25.1,0.0,0.0,0.0,0.1
1987-04-30,0.1,0.1,21.1,3.3,0.0,5.0,2.6,0.0,0.0,0.0
1987-05-01,2.3,3.5,6.8,2.2,0.0,11.5,3.6,0.3,0.0,0.0
1987-05-02,5.0,3.0,1.5,4.9,0.0,0.4,0.0,0.2,0.0,0.3
1987-05-03,0.1,0.0,2.1,2.8,0.0,1.6,0.2,0.0,4.2,0.0
1987-05-04,0.1,0.0,35.9,0.1,0.0,18.1,0.0,0.0,6.3,0.0
1987-05-05,0.1,0.2,23.0,0.1,21.9,3.7,0.0,0.0,0.1,0.0
1987-05-06,18.9,19.4,0.1,0.8,2.2,0.0,10.0,8.2,1.0,0.0
1987-05-07,23.0,12.1,5.7,0.1,0.0,0.1,5.6,36.4,3.8,0.6
1987-05-08,0.1,1.8,2.3,1.0,0.0,5.9,0.0,26.9,1.2,0.9
1987-05-09,0.7,0.2,1.1,2.4,5.1,0.2,6.9,0.0,0.0,0.0
1987-05-10,0.3,0.0,19.0,0.0,1.5,11.3,5.4,0.1,0.0,0.0
1987-05-11,12.7,10.0,0.0,0.0,7.1,0.3,0.3,0.0,0.0,0.0
1987-05-12,0.1,0.2,2.6,0.0,5.4,0.1,7.4,0.0,0.0,0.0
1987-05-13,3.1,0.0,14.5,0.0,6.1,1.1,12.3,0.0,0.0,0.0
1987-05-14,4.0,0.0,2.5,0.0,4.1,8.4,0.2,0.0,0.0,0.0
1987-05-15,3.3,0.2,0.0,0.0,14.9,12.2,0.0,2.4,0.0,0.0
1987-05-16,10.2,0.2,19.0,0.0,0.6,5.3,1.8,0.0,0.0,0.0
1987-05-17,6.3,7.9,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
1987-05-18,4.6,1.5,0.0,0.1,0.0,0.0,1.0,12.5,0.0,0.0
1987-05-19,31.1,16.9,0.0,0.0,0.0,0.0,1.2,21.1,0.0,3.4
1987-05-20,1.8,0.4,0.0,0.1,0.0,12.6,0.4,2.0,0.0,14.3
1987-05-21,0.0,0.0,0.0,0.2,0.0,0.1,0.8,0.0,0.0,6.7
1987-05-22,0.0,0.0,0.0,1.6,6.1,0.1,0.1,0.9,0.0,5.2
1987-05-23,1.7,0.0,0.9,0.2,0.0,11.8,0.0,0.2,0.0,0.1
1987-05-24,0.1,0.0,0.0,0.1,0.0,0.0,4.5,0.6,0.8,0.1
1987-05-25,0.0,0.0,0.0,9.2,0.0,1.6,1.1,14.7,0.0,0.7
1987-05-26,0.4,0.1,0.1,0.1,0.2,1.4,0.0,1.7,0.1,0.0
1987-05-27,0.2,14.2,0.0,0.0,2.2,1.8,5.3,0.0,0.0,0.0
1987-05-28,0.1,3.6,0.0,5.2,31.1,1.7,20.1,0.1,0.0,0.1
