"","DayMonth","corre_cnrmcclm","corre_cnrmrca","corre_ecearthcclm","corre_ecearthhirham","corre_ecearthracmo","corre_ecearthrca","corre_hadgemrca","corre_ipslrca","corre_mpicclm","corre_mpirca","Baseline"
"199","07-17",2.0171724137931,5.29820689655172,2.4551724137931,2.52427586206897,2.92968965517241,1.64931034482759,5.81655172413793,2.00393103448276,2.10079310344828,2.37079310344828,3.67989655172414
"200","07-18",1.87093103448276,4.91075862068965,2.25713793103448,2.55644827586207,3.18431034482759,2.43365517241379,4.88810344827586,1.77589655172414,2.09524137931034,2.34779310344828,4.50524137931034
"201","07-19",1.97624137931034,5.0081724137931,2.1258275862069,2.488,3.39410344827586,3.00603448275862,3.71593103448276,1.9408275862069,2.04748275862069,2.67124137931034,5.81944827586207
"202","07-20",1.92831034482759,4.98837931034483,2.52789655172414,2.51462068965517,3.30065517241379,2.3608275862069,3.12465517241379,3.03996551724138,2.21655172413793,2.59410344827586,5.74386206896552
"203","07-21",1.82320689655172,4.20844827586207,2.30248275862069,3.53403448275862,3.4078275862069,2.11289655172414,2.75744827586207,3.46055172413793,2.224,2.50213793103448,5.26465517241379
"204","07-22",1.80213793103448,4.85331034482759,1.65275862068966,4.71224137931034,3.2941724137931,2.46137931034483,3.08951724137931,2.54824137931034,2.90889655172414,2.45272413793103,5.04693103448276
"205","07-23",1.64558620689655,4.97586206896552,1.65658620689655,4.46603448275862,3.55862068965517,2.78441379310345,3.06279310344828,3.09779310344828,3.27837931034483,2.30051724137931,4.37341379310345
"206","07-24",1.51058620689655,3.72013793103448,1.65872413793103,4.67348275862069,4.10448275862069,2.53134482758621,2.63406896551724,3.09158620689655,2.88989655172414,2.13893103448276,4.53958620689655
"207","07-25",1.42972413793103,3.12613793103448,1.38786206896552,5.79827586206897,3.30006896551724,2.56,2.9051724137931,2.31927586206897,3.82886206896552,2.27693103448276,4.60179310344828
"208","07-26",1.43558620689655,3.29068965517241,1.43986206896552,5.61924137931034,2.86241379310345,2.58010344827586,4.32203448275862,2.16310344827586,4.45903448275862,2.84779310344828,4.13693103448276
"209","07-27",1.51768965517241,5.34220689655172,1.79172413793103,4.44010344827586,2.76548275862069,2.71479310344828,4.89744827586207,2.02648275862069,3.32179310344828,2.70862068965517,4.20868965517241
"210","07-28",1.49575862068966,6.40703448275862,2.04679310344828,3.66248275862069,3.22624137931034,2.84434482758621,3.70875862068966,2.03934482758621,2.55344827586207,2.60168965517241,5.3061724137931
"211","07-29",1.46165517241379,4.92489655172414,1.78555172413793,2.91589655172414,2.97120689655172,2.56151724137931,3.62865517241379,1.96096551724138,2.30496551724138,2.74534482758621,5.27389655172414
"212","07-30",1.47720689655172,4.18965517241379,1.71648275862069,2.46489655172414,2.60331034482759,2.34662068965517,4.63272413793103,1.71272413793103,2.27141379310345,3.16486206896552,4.24993103448276
"213","07-31",1.56686206896552,3.99896551724138,1.99224137931034,2.72186206896552,2.70934482758621,2.51920689655172,5.90486206896552,1.63889655172414,2.276,3.50655172413793,3.94713793103448
"214","08-01",1.66434482758621,4.296,1.91120689655172,3.48441379310345,2.87244827586207,2.70637931034483,5.55386206896552,1.73355172413793,2.62303448275862,3.42493103448276,3.72368965517241
"215","08-02",1.82824137931034,5.49796551724138,1.80724137931034,3.38427586206897,3.02562068965517,2.39862068965517,4.2488275862069,2.57779310344828,3.51875862068966,3.42751724137931,3.54231034482759
"216","08-03",2.29837931034483,5.09331034482759,1.71455172413793,2.94289655172414,2.87451724137931,2.87748275862069,3.14420689655172,5.79924137931034,3.39437931034483,3.13386206896552,3.86824137931034
"217","08-04",2.89724137931034,4.45762068965517,1.58206896551724,2.54348275862069,3.20003448275862,2.98927586206897,2.63068965517241,6.23724137931034,2.71379310344828,2.69965517241379,4.14493103448276
"218","08-05",3.45455172413793,5.18437931034483,1.5818275862069,2.59293103448276,3.40010344827586,2.71265517241379,2.46672413793103,4.7621724137931,2.28055172413793,2.4281724137931,4.45224137931034
"219","08-06",3.30075862068966,5.39527586206897,1.65968965517241,2.85637931034483,3.61493103448276,2.70337931034483,2.40903448275862,4.45772413793103,2.26175862068966,2.35493103448276,4.20106896551724
"220","08-07",3.10562068965517,4.65644827586207,1.60103448275862,3.51679310344828,3.738,2.32448275862069,2.62441379310345,4.04906896551724,2.30262068965517,2.43996551724138,3.70713793103448
"221","08-08",3.57013793103448,4.25603448275862,1.58203448275862,3.56162068965517,3.48993103448276,2.17824137931034,3.90893103448276,4.1601724137931,2.07444827586207,2.31255172413793,3.71244827586207
"222","08-09",3.4418275862069,3.81275862068966,1.52375862068966,3.25344827586207,3.06324137931035,2.19827586206897,4.68668965517241,4.52031034482759,2.4658275862069,2.75813793103448,3.88331034482759
"223","08-10",2.90231034482759,5.11662068965517,1.42793103448276,4.78637931034483,4.21813793103448,1.91672413793103,3.83658620689655,4.26341379310345,3.20224137931034,3.47196551724138,3.86148275862069
"224","08-11",2.78903448275862,5.91606896551724,1.33775862068966,5.99575862068966,4.70068965517241,1.85610344827586,3.66455172413793,4.21996551724138,2.88093103448276,3.21124137931034,4.98641379310345
"225","08-12",2.63365517241379,4.74179310344828,1.42655172413793,4.76793103448276,3.88510344827586,2.60748275862069,3.89220689655172,7.10237931034483,2.57375862068965,2.66941379310345,6.31751724137931
"226","08-13",2.31068965517241,5.40637931034483,1.7941724137931,3.51465517241379,3.84362068965517,4.10868965517241,3.51058620689655,9.00324137931034,2.46444827586207,2.652,5.63189655172414
"227","08-14",2.45727586206897,5.6731724137931,2.224,2.65327586206897,3.66265517241379,4.52793103448276,4.19624137931034,8.621,2.29803448275862,2.65755172413793,5.31975862068966
"228","08-15",3.04286206896552,5.11755172413793,2.3898275862069,2.61655172413793,3.78551724137931,3.71031034482759,6.6741724137931,7.91055172413793,2.5888275862069,2.82744827586207,5.66858620689655
"229","08-16",3.05068965517241,5.25510344827586,2.12620689655172,2.84975862068966,4.09565517241379,3.47710344827586,6.58189655172414,6.08255172413793,2.98444827586207,3.27496551724138,6.19520689655172
"230","08-17",2.77427586206897,4.95596551724138,2.04896551724138,2.35758620689655,5.07762068965517,3.52331034482759,4.64134482758621,5.17468965517241,3.25631034482759,3.53444827586207,6.35386206896552
"231","08-18",2.66268965517241,4.28703448275862,2.27227586206897,2.00044827586207,5.50289655172414,4.1498275862069,3.82586206896552,5.10275862068965,3.37162068965517,3.77368965517241,5.8941724137931
"232","08-19",2.73734482758621,4.28531034482759,2.57675862068966,1.80137931034483,5.34,4.50431034482759,3.69489655172414,5.57341379310345,3.23134482758621,3.71706896551724,5.36206896551724
"233","08-20",2.98396551724138,5.12444827586207,2.40662068965517,1.85158620689655,5.6201724137931,3.60568965517241,3.74858620689655,7.33037931034483,3.54906896551724,3.62024137931034,5.94920689655172
"234","08-21",3.12744827586207,4.74886206896552,2.20593103448276,2.05772413793103,4.79010344827586,3.41655172413793,3.46568965517241,7.3371724137931,3.86337931034483,3.41658620689655,6.83544827586207
"235","08-22",3.30703448275862,3.97575862068966,2.00106896551724,1.96437931034483,3.96362068965517,3.36396551724138,3.37031034482759,5.42755172413793,3.59893103448276,3.53903448275862,6.10675862068966
"236","08-23",3.32551724137931,3.93506896551724,1.86096551724138,1.62448275862069,3.61634482758621,3.01272413793103,3.02034482758621,5.24531034482759,4.016,3.81089655172414,5.59793103448276
"237","08-24",3.26651724137931,3.58041379310345,1.74375862068966,1.38403448275862,3.33058620689655,2.81437931034483,3.08513793103448,4.99255172413793,5.94303448275862,4.01548275862069,5.19765517241379
"238","08-25",3.07831034482759,3.2461724137931,1.63813793103448,1.27851724137931,3.24268965517241,2.9298275862069,3.33313793103448,4.86986206896552,6.219,4.01365517241379,4.68003448275862
"239","08-26",2.96931034482759,3.00624137931034,1.675,1.17951724137931,3.49927586206897,3.56720689655172,3.81237931034483,4.91531034482759,5.58720689655172,4.03137931034483,5.47789655172414
"240","08-27",4.29324137931034,3.18672413793103,1.67586206896552,1.15141379310345,4.7481724137931,3.81196551724138,4.10765517241379,4.12631034482759,6.34586206896552,3.97048275862069,6.38534482758621
"241","08-28",6.8651724137931,3.73568965517241,1.52189655172414,1.65862068965517,5.57327586206897,3.39165517241379,3.03162068965517,3.97489655172414,5.83886206896552,4.69427586206897,6.2628275862069
"242","08-29",7.21524137931034,4.33993103448276,1.70834482758621,2.54493103448276,4.74841379310345,3.35355172413793,2.57124137931035,4.26272413793103,4.46320689655172,5.0688275862069,6.54931034482759
"243","08-30",5.89468965517241,4.40551724137931,1.93241379310345,2.05679310344828,4.11720689655172,3.53610344827586,2.30820689655172,3.78803448275862,4.00179310344828,4.75762068965517,7.52072413793104
"244","08-31",5.45613793103448,4.17865517241379,2.12058620689655,1.503,5.16037931034483,3.59793103448276,2.09113793103448,4.33241379310345,4.83579310344828,4.95486206896552,7.3428275862069
"245","09-01",5.02821428571429,3.87642857142857,2.39517857142857,1.41357142857143,4.86735714285714,3.44382142857143,1.89035714285714,5.16564285714286,4.66610714285714,4.62296428571429,5.41917857142857
"246","09-02",4.16924137931034,4.07813793103448,2.3438275862069,1.35937931034483,4.36337931034483,3.2911724137931,1.80696551724138,4.67072413793103,3.92937931034483,5.67658620689655,4.68765517241379
"247","09-03",4.00920689655172,4.05458620689655,2.79989655172414,1.62958620689655,3.61655172413793,4.23593103448276,2.03379310344828,3.85127586206897,4.13086206896552,7.08010344827586,5.53496551724138
"248","09-04",4.48548275862069,3.40858620689655,3.404,1.97368965517241,3.77703448275862,5.14189655172414,2.11610344827586,3.55027586206897,4.19865517241379,9.2718275862069,6.33372413793103
"249","09-05",4.82513793103448,3.27024137931034,3.21796551724138,2.241,4.12368965517241,4.49462068965517,1.81662068965517,3.39906896551724,3.83224137931034,9.30624137931034,6.50931034482759
"250","09-06",4.06568965517241,3.11106896551724,2.98624137931035,2.68520689655172,4.51255172413793,4.26286206896552,1.68320689655172,4.65989655172414,3.41262068965517,7.70858620689655,6.39048275862069
"251","09-07",4.77137931034483,2.70658620689655,3.2658275862069,3.05468965517241,7.5718275862069,3.97448275862069,1.57958620689655,6.0608275862069,3.4721724137931,6.75148275862069,7.432
"252","09-08",5.85648275862069,2.69293103448276,3.3121724137931,3.18141379310345,8.10527586206897,3.69275862068966,2.45786206896552,4.64327586206897,3.93068965517241,6.57413793103448,9.24186206896552
"253","09-09",4.52765517241379,2.85234482758621,2.82372413793103,3.79841379310345,6.35872413793103,4.55089655172414,4.40758620689655,3.97272413793103,3.83706896551724,6.9468275862069,9.31306896551724
"254","09-10",4.13834482758621,2.91251724137931,3.31444827586207,4.69551724137931,5.84027586206897,5.62734482758621,4.77348275862069,4.18462068965517,3.71972413793103,6.74179310344828,7.9341724137931
"255","09-11",5.01575862068966,3.34548275862069,3.40813793103448,6.069,5.36144827586207,5.84786206896552,3.47468965517241,4.68231034482759,3.79655172413793,5.94879310344828,7.84886206896552
"256","09-12",5.31879310344828,4.13065517241379,3.17672413793103,6.39,5.8148275862069,5.27144827586207,3.5271724137931,4.84565517241379,4.2268275862069,6.14544827586207,8.01993103448276
"257","09-13",5.55065517241379,4.28755172413793,3.25396551724138,5.60886206896552,6.80079310344828,4.48544827586207,3.78010344827586,4.16655172413793,4.40413793103448,7.09448275862069,7.27165517241379
"258","09-14",5.54037931034483,4.0538275862069,3.34658620689655,5.07703448275862,6.81779310344828,4.55627586206897,3.71851724137931,3.72793103448276,3.97234482758621,6.89313793103448,7.05168965517241
"259","09-15",5.43041379310345,3.74344827586207,4.22737931034483,4.82503448275862,7.67913793103448,4.70079310344828,3.87962068965517,3.78875862068966,4.04241379310345,6.70089655172414,7.91524137931034
"260","09-16",5.01206896551724,4.33306896551724,4.19334482758621,4.36348275862069,8.18034482758621,5.55051724137931,4.06610344827586,4.34796551724138,4.17065517241379,6.82737931034483,8.13624137931034
"261","09-17",4.04037931034483,4.25968965517241,3.86048275862069,4.0771724137931,7.26193103448276,5.30213793103448,4.59824137931034,5.26251724137931,4.12310344827586,6.08810344827586,7.57465517241379
"262","09-18",3.79331034482759,3.8508275862069,4.10751724137931,4.69313793103448,6.19534482758621,4.847,4.68593103448276,5.37962068965517,4.24824137931035,6.69362068965517,7.67534482758621
"263","09-19",4.21462068965517,4.45879310344828,3.86851724137931,5.68244827586207,5.71144827586207,4.77624137931034,3.98565517241379,5.49210344827586,4.39834482758621,7.84755172413793,8.60565517241379
"264","09-20",4.93679310344828,5.2091724137931,3.36234482758621,5.15972413793103,6.55365517241379,4.66193103448276,3.68386206896552,6.73562068965517,4.32172413793103,8.60596551724138,8.4158275862069
"265","09-21",4.90396551724138,5.44834482758621,3.24527586206897,4.53168965517241,7.69855172413793,4.44820689655172,4.48024137931034,7.37962068965517,5.16120689655172,9.8151724137931,8.05348275862069
"266","09-22",4.24979310344828,4.81758620689655,2.9158275862069,4.55172413793103,7.4598275862069,4.02358620689655,5.52531034482759,6.87810344827586,7.00348275862069,9.58906896551724,8.00196551724138
"267","09-23",3.52979310344828,4.32313793103448,3.12362068965517,3.99796551724138,7.80589655172414,3.64941379310345,5.62055172413793,6.68631034482759,6.42206896551724,8.95348275862069,7.50531034482759
"268","09-24",2.80358620689655,3.92834482758621,3.69675862068966,3.56858620689655,7.61631034482759,3.69620689655172,5.26703448275862,6.56596551724138,5.90448275862069,8.19662068965517,6.71020689655172
"269","09-25",2.77665517241379,4.58937931034483,3.36055172413793,3.46668965517241,6.44472413793103,3.84331034482759,5.18341379310345,5.9681724137931,7.5761724137931,9.43827586206896,6.7191724137931
