"","DayMonth","delta_cnrmcclm","delta_cnrmrca","delta_ecearthcclm","delta_ecearthhirham","delta_ecearthracmo","delta_ecearthrca","delta_hadgemrca","delta_ipslrca","delta_mpicclm","delta_mpirca","Baseline"
"130","05-09",3.9198275862069,7.264,5.7248275862069,4.4848275862069,6.47741379310345,5.88468965517241,3.426,8.66575862068965,11.8009655172414,11.3078965517241,10.5131724137931
"131","05-10",3.81506896551724,7.08431034482759,5.70037931034483,4.74851724137931,6.3388275862069,5.94965517241379,3.59089655172414,8.63334482758621,11.1973793103448,10.895724137931,11.4186551724138
"132","05-11",3.84172413793103,6.87941379310345,5.67789655172414,4.89079310344828,6.17658620689655,6.00113793103448,3.70124137931034,8.53924137931035,11.0566896551724,10.8150689655172,11.9209655172414
"133","05-12",3.81113793103448,6.55686206896552,5.59062068965517,4.82627586206897,5.94503448275862,5.77920689655172,3.55851724137931,8.21993103448276,10.6024482758621,10.4458275862069,11.067
"134","05-13",3.63889655172414,6.08103448275862,5.31103448275862,4.71613793103448,5.58372413793103,5.44768965517241,3.47565517241379,7.75279310344828,9.89362068965517,9.59879310344828,9.79848275862069
"135","05-14",3.3778275862069,5.63141379310345,4.93351724137931,4.57948275862069,5.18051724137931,5.15875862068965,3.33162068965517,7.20872413793103,9.11868965517241,8.75572413793103,10.3369655172414
"136","05-15",3.02089655172414,5.03358620689655,4.40513793103448,4.01179310344828,4.57920689655172,4.529,2.98189655172414,6.31055172413793,8.09875862068965,7.64162068965517,9.79006896551724
"137","05-16",3.19303448275862,5.33896551724138,4.76768965517241,4.54355172413793,4.94751724137931,4.97210344827586,3.43110344827586,6.81113793103448,8.67093103448276,8.3328275862069,8.4511724137931
"138","05-17",3.29451724137931,5.42762068965517,4.89903448275862,4.73875862068966,5.00710344827586,5.06265517241379,3.67937931034483,7.03079310344828,8.87389655172414,8.46955172413793,7.86058620689655
"139","05-18",2.92489655172414,4.67468965517241,4.17524137931034,3.8531724137931,4.209,4.14662068965517,3.0281724137931,5.92951724137931,7.69451724137931,7.04744827586207,7.59755172413793
"140","05-19",2.91251724137931,4.74920689655172,4.26851724137931,4.13568965517241,4.32503448275862,4.36606896551724,3.18396551724138,6.17862068965517,7.7491724137931,7.45296551724138,7.55058620689655
"141","05-20",2.82179310344828,4.70172413793103,4.25058620689655,4.20441379310345,4.37689655172414,4.42113793103448,3.22737931034483,6.08806896551724,7.37431034482759,7.29624137931035,7.19541379310345
"142","05-21",2.49455172413793,4.13475862068965,3.74520689655172,3.61465517241379,3.8571724137931,3.8428275862069,2.77575862068965,5.25848275862069,6.39610344827586,6.17762068965517,6.56862068965517
"143","05-22",2.93641379310345,5.01034482758621,4.69548275862069,4.99137931034483,4.87386206896552,5.05565517241379,3.91437931034483,6.66148275862069,7.74879310344828,8.0668275862069,6.44537931034483
"144","05-23",3.17358620689655,5.48868965517241,5.24244827586207,5.71896551724138,5.44068965517241,5.71548275862069,4.48920689655172,7.3091724137931,8.41213793103448,8.85162068965517,6.85575862068966
"145","05-24",2.94237931034483,5.02172413793103,4.76096551724138,4.93220689655172,4.90762068965517,5.09544827586207,3.7888275862069,6.74565517241379,7.84586206896552,8.28813793103448,7.50796551724138
"146","05-25",2.91965517241379,5.01710344827586,4.76520689655172,4.92772413793103,4.89489655172414,5.09155172413793,3.73455172413793,6.65744827586207,7.59393103448276,7.96344827586207,7.69113793103448
"147","05-26",2.67593103448276,4.35441379310345,4.22751724137931,4.45251724137931,4.31358620689655,4.51858620689655,3.48824137931034,5.79675862068965,6.57296551724138,6.88906896551724,6.92403448275862
"148","05-27",2.8311724137931,4.78058620689655,4.65772413793103,5.30127586206897,4.79444827586207,5.2391724137931,4.1981724137931,6.52820689655172,7.08103448275862,7.82458620689655,5.85862068965517
"149","05-28",3.07706896551724,5.23010344827586,5.10958620689655,6.21613793103448,5.32668965517241,6.02358620689655,4.98079310344828,7.42958620689655,7.80779310344828,9.07158620689655,5.54168965517241
"150","05-29",2.93079310344828,4.85837931034483,4.7658275862069,5.83631034482759,4.95413793103448,5.61365517241379,4.71348275862069,6.8861724137931,7.23255172413793,8.46220689655172,5.61679310344828
"151","05-30",2.75258620689655,4.48013793103448,4.42175862068965,5.22010344827586,4.58,5.07027586206897,4.35289655172414,6.01996551724138,6.43506896551724,7.28772413793103,5.10724137931035
"152","05-31",2.56889655172414,4.08431034482759,4.0268275862069,4.7301724137931,4.17655172413793,4.60341379310345,3.96886206896552,5.44220689655172,5.81531034482759,6.60775862068966,4.83955172413793
"153","06-01",2.58137931034483,4.11748275862069,3.75220689655172,4.63772413793103,4.00520689655172,4.41889655172414,3.91872413793103,5.53958620689655,5.76027586206897,6.46786206896552,4.58789655172414
"154","06-02",2.60227586206897,3.84889655172414,3.27731034482759,3.99651724137931,3.53996551724138,3.76813793103448,3.48741379310345,4.95810344827586,5.20827586206897,5.53148275862069,4.29324137931034
"155","06-03",2.59662068965517,3.50427586206897,2.89806896551724,3.46796551724138,3.14624137931034,3.26113793103448,3.08689655172414,4.37655172413793,4.65106896551724,4.74234482758621,4.13093103448276
"156","06-04",2.78624137931034,3.59537931034483,2.71827586206897,3.31320689655172,3.01641379310345,3.04051724137931,3.02758620689655,4.38213793103448,4.628,4.56248275862069,3.73851724137931
"157","06-05",2.92706896551724,3.64389655172414,2.574,3.17455172413793,2.88675862068966,2.85565517241379,2.96227586206897,4.39593103448276,4.58979310344828,4.44172413793103,3.33306896551724
"158","06-06",2.69365517241379,3.29586206896552,2.30420689655172,2.83658620689655,2.60251724137931,2.55631034482759,2.65613793103448,3.94262068965517,4.15134482758621,3.96606896551724,3.27648275862069
"159","06-07",2.8628275862069,3.42662068965517,2.24534482758621,2.81475862068966,2.58289655172414,2.49351724137931,2.68179310344828,4.1481724137931,4.30572413793103,4.01710344827586,3.23844827586207
"160","06-08",3.08089655172414,3.63024137931034,2.25165517241379,2.85989655172414,2.62796551724138,2.49848275862069,2.77075862068966,4.38862068965517,4.533,4.15548275862069,2.99589655172414
"161","06-09",4.50351724137931,5.16493103448276,2.56651724137931,3.68375862068966,3.2708275862069,2.9761724137931,3.73479310344828,6.10837931034483,6.23065517241379,5.551,3.01610344827586
"162","06-10",5.48648275862069,6.1598275862069,2.89655172413793,4.27006896551724,3.801,3.40010344827586,4.41965517241379,7.134,7.19441379310345,6.40451724137931,3.00575862068965
"163","06-11",5.03679310344828,5.60975862068966,2.68041379310345,3.77748275862069,3.37562068965517,3.03265517241379,3.95134482758621,6.50762068965517,6.5188275862069,5.76003448275862,2.74396551724138
"164","06-12",5.31858620689655,5.8288275862069,2.77779310344828,3.97589655172414,3.57506896551724,3.18475862068966,4.18244827586207,6.70137931034483,6.64234482758621,5.87437931034483,2.68224137931034
