"","Date","CNRMCCLM","CNRMRCA","ECEARTHCCLM","ECEARTHHIRHAM","ECEARTHRACMO","ECEARTHRCA","HADGEMRCA","IPSLRCA","MPICCLM","MPIRCA"
"10045",1984-07-02,11.549,12.228,12.914,11.957,12.041,12.58,13,13.091,11.46,11.848
"10046",1984-07-03,13.149,13.828,14.514,13.557,13.641,14.18,14.6,14.691,13.06,13.448
"10047",1984-07-04,15.649,16.328,17.014,16.057,16.141,16.68,17.1,17.191,15.56,15.948
"10048",1984-07-05,16.649,17.328,18.014,17.057,17.141,17.68,18.1,18.191,16.56,16.948
"10049",1984-07-06,15.949,16.628,17.314,16.357,16.441,16.98,17.4,17.491,15.86,16.248
"10050",1984-07-07,15.749,16.428,17.114,16.157,16.241,16.78,17.2,17.291,15.66,16.048
"10051",1984-07-08,14.949,15.628,16.314,15.357,15.441,15.98,16.4,16.491,14.86,15.248
"10052",1984-07-09,17.149,17.828,18.514,17.557,17.641,18.18,18.6,18.691,17.06,17.448
"10053",1984-07-10,18.249,18.928,19.614,18.657,18.741,19.28,19.7,19.791,18.16,18.548
"10054",1984-07-11,16.449,17.128,17.814,16.857,16.941,17.48,17.9,17.991,16.36,16.748
"10055",1984-07-12,17.149,17.828,18.514,17.557,17.641,18.18,18.6,18.691,17.06,17.448
"10056",1984-07-13,15.949,16.628,17.314,16.357,16.441,16.98,17.4,17.491,15.86,16.248
"10057",1984-07-14,15.749,16.428,17.114,16.157,16.241,16.78,17.2,17.291,15.66,16.048
"10058",1984-07-15,15.149,15.828,16.514,15.557,15.641,16.18,16.6,16.691,15.06,15.448
"10059",1984-07-16,15.749,16.428,17.114,16.157,16.241,16.78,17.2,17.291,15.66,16.048
"10060",1984-07-17,16.049,16.728,17.414,16.457,16.541,17.08,17.5,17.591,15.96,16.348
"10061",1984-07-18,17.249,17.928,18.614,17.657,17.741,18.28,18.7,18.791,17.16,17.548
"10062",1984-07-19,17.749,18.428,19.114,18.157,18.241,18.78,19.2,19.291,17.66,18.048
"10063",1984-07-20,17.849,18.528,19.214,18.257,18.341,18.88,19.3,19.391,17.76,18.148
"10064",1984-07-21,16.349,17.028,17.714,16.757,16.841,17.38,17.8,17.891,16.26,16.648
"10065",1984-07-22,14.849,15.528,16.214,15.257,15.341,15.88,16.3,16.391,14.76,15.148
"10066",1984-07-23,15.549,16.228,16.914,15.957,16.041,16.58,17,17.091,15.46,15.848
"10067",1984-07-24,15.149,15.828,16.514,15.557,15.641,16.18,16.6,16.691,15.06,15.448
"10068",1984-07-25,17.649,18.328,19.014,18.057,18.141,18.68,19.1,19.191,17.56,17.948
"10069",1984-07-26,17.049,17.728,18.414,17.457,17.541,18.08,18.5,18.591,16.96,17.348
"10070",1984-07-27,15.449,16.128,16.814,15.857,15.941,16.48,16.9,16.991,15.36,15.748
"10071",1984-07-28,14.949,15.628,16.314,15.357,15.441,15.98,16.4,16.491,14.86,15.248
"10072",1984-07-29,15.349,16.028,16.714,15.757,15.841,16.38,16.8,16.891,15.26,15.648
"10073",1984-07-30,13.949,14.628,15.314,14.357,14.441,14.98,15.4,15.491,13.86,14.248
"10074",1984-07-31,16.249,16.928,17.614,16.657,16.741,17.28,17.7,17.791,16.16,16.548
"10075",1984-08-01,18.835,18.919,19.454,18.815,18.415,19.22,19.839,19.498,18.14,18.179
"10076",1984-08-02,18.435,18.519,19.054,18.415,18.015,18.82,19.439,19.098,17.74,17.779
"10077",1984-08-03,16.235,16.319,16.854,16.215,15.815,16.62,17.239,16.898,15.54,15.579
"10078",1984-08-04,15.935,16.019,16.554,15.915,15.515,16.32,16.939,16.598,15.24,15.279
"10079",1984-08-05,14.835,14.919,15.454,14.815,14.415,15.22,15.839,15.498,14.14,14.179
"10080",1984-08-06,15.735,15.819,16.354,15.715,15.315,16.12,16.739,16.398,15.04,15.079
"10081",1984-08-07,14.135,14.219,14.754,14.115,13.715,14.52,15.139,14.798,13.44,13.479
"10082",1984-08-08,14.635,14.719,15.254,14.615,14.215,15.02,15.639,15.298,13.94,13.979
"10083",1984-08-09,15.835,15.919,16.454,15.815,15.415,16.22,16.839,16.498,15.14,15.179
"10084",1984-08-10,17.435,17.519,18.054,17.415,17.015,17.82,18.439,18.098,16.74,16.779
"10085",1984-08-11,17.935,18.019,18.554,17.915,17.515,18.32,18.939,18.598,17.24,17.279
"10086",1984-08-12,18.435,18.519,19.054,18.415,18.015,18.82,19.439,19.098,17.74,17.779
"10087",1984-08-13,18.335,18.419,18.954,18.315,17.915,18.72,19.339,18.998,17.64,17.679
"10088",1984-08-14,18.935,19.019,19.554,18.915,18.515,19.32,19.939,19.598,18.24,18.279
"10089",1984-08-15,17.335,17.419,17.954,17.315,16.915,17.72,18.339,17.998,16.64,16.679
"10090",1984-08-16,16.035,16.119,16.654,16.015,15.615,16.42,17.039,16.698,15.34,15.379
"10091",1984-08-17,15.735,15.819,16.354,15.715,15.315,16.12,16.739,16.398,15.04,15.079
"10092",1984-08-18,14.435,14.519,15.054,14.415,14.015,14.82,15.439,15.098,13.74,13.779
"10093",1984-08-19,15.735,15.819,16.354,15.715,15.315,16.12,16.739,16.398,15.04,15.079
"10094",1984-08-20,17.235,17.319,17.854,17.215,16.815,17.62,18.239,17.898,16.54,16.579
"10095",1984-08-21,20.235,20.319,20.854,20.215,19.815,20.62,21.239,20.898,19.54,19.579
"10096",1984-08-22,19.235,19.319,19.854,19.215,18.815,19.62,20.239,19.898,18.54,18.579
"10097",1984-08-23,18.335,18.419,18.954,18.315,17.915,18.72,19.339,18.998,17.64,17.679
"10098",1984-08-24,18.735,18.819,19.354,18.715,18.315,19.12,19.739,19.398,18.04,18.079
"10099",1984-08-25,18.335,18.419,18.954,18.315,17.915,18.72,19.339,18.998,17.64,17.679
"10100",1984-08-26,15.535,15.619,16.154,15.515,15.115,15.92,16.539,16.198,14.84,14.879
"10101",1984-08-27,15.235,15.319,15.854,15.215,14.815,15.62,16.239,15.898,14.54,14.579
"10102",1984-08-28,15.235,15.319,15.854,15.215,14.815,15.62,16.239,15.898,14.54,14.579
"10103",1984-08-29,15.335,15.419,15.954,15.315,14.915,15.72,16.339,15.998,14.64,14.679
"10104",1984-08-30,15.635,15.719,16.254,15.615,15.215,16.02,16.639,16.298,14.94,14.979
"10105",1984-08-31,14.135,14.219,14.754,14.115,13.715,14.52,15.139,14.798,13.44,13.479
"10106",1984-09-01,12.597,12.751,13.249,12.863,12.671,13.231,13.942,13.667,12.082,12.148
"10107",1984-09-02,11.297,11.451,11.949,11.563,11.371,11.931,12.642,12.367,10.782,10.848
"10108",1984-09-03,10.497,10.651,11.149,10.763,10.571,11.131,11.842,11.567,9.982,10.048
"10109",1984-09-04,9.297,9.451,9.949,9.563,9.371,9.931,10.642,10.367,8.782,8.848
"10110",1984-09-05,8.597,8.751,9.249,8.863,8.671,9.231,9.942,9.667,8.082,8.148
"10111",1984-09-06,9.997,10.151,10.649,10.263,10.071,10.631,11.342,11.067,9.482,9.548
"10112",1984-09-07,11.197,11.351,11.849,11.463,11.271,11.831,12.542,12.267,10.682,10.748
"10113",1984-09-08,11.397,11.551,12.049,11.663,11.471,12.031,12.742,12.467,10.882,10.948
"10114",1984-09-09,11.197,11.351,11.849,11.463,11.271,11.831,12.542,12.267,10.682,10.748
"10115",1984-09-10,10.797,10.951,11.449,11.063,10.871,11.431,12.142,11.867,10.282,10.348
"10116",1984-09-11,9.797,9.951,10.449,10.063,9.871,10.431,11.142,10.867,9.282,9.348
"10117",1984-09-12,8.397,8.551,9.049,8.663,8.471,9.031,9.742,9.467,7.882,7.948
"10118",1984-09-13,9.197,9.351,9.849,9.463,9.271,9.831,10.542,10.267,8.682,8.748
"10119",1984-09-14,9.697,9.851,10.349,9.963,9.771,10.331,11.042,10.767,9.182,9.248
"10120",1984-09-15,10.597,10.751,11.249,10.863,10.671,11.231,11.942,11.667,10.082,10.148
"10121",1984-09-16,11.397,11.551,12.049,11.663,11.471,12.031,12.742,12.467,10.882,10.948
"10122",1984-09-17,11.497,11.651,12.149,11.763,11.571,12.131,12.842,12.567,10.982,11.048
"10123",1984-09-18,11.597,11.751,12.249,11.863,11.671,12.231,12.942,12.667,11.082,11.148
"10124",1984-09-19,10.697,10.851,11.349,10.963,10.771,11.331,12.042,11.767,10.182,10.248
"10125",1984-09-20,9.197,9.351,9.849,9.463,9.271,9.831,10.542,10.267,8.682,8.748
"10126",1984-09-21,8.297,8.451,8.949,8.563,8.371,8.931,9.642,9.367,7.782,7.848
"10127",1984-09-22,9.397,9.551,10.049,9.663,9.471,10.031,10.742,10.467,8.882,8.948
"10128",1984-09-23,9.297,9.451,9.949,9.563,9.371,9.931,10.642,10.367,8.782,8.848
"10129",1984-09-24,8.297,8.451,8.949,8.563,8.371,8.931,9.642,9.367,7.782,7.848
"10130",1984-09-25,7.797,7.951,8.449,8.063,7.871,8.431,9.142,8.867,7.282,7.348
"10131",1984-09-26,10.097,10.251,10.749,10.363,10.171,10.731,11.442,11.167,9.582,9.648
"10132",1984-09-27,10.397,10.551,11.049,10.663,10.471,11.031,11.742,11.467,9.882,9.948
"10133",1984-09-28,9.997,10.151,10.649,10.263,10.071,10.631,11.342,11.067,9.482,9.548
"10134",1984-09-29,9.397,9.551,10.049,9.663,9.471,10.031,10.742,10.467,8.882,8.948
"10135",1984-09-30,9.397,9.551,10.049,9.663,9.471,10.031,10.742,10.467,8.882,8.948
"10136",1984-10-01,9.359,9.307,9.497,9.07,8.88,9.416,10.415,9.838,8.999,8.601
"10137",1984-10-02,8.659,8.607,8.797,8.37,8.18,8.716,9.715,9.138,8.299,7.901
"10138",1984-10-03,9.359,9.307,9.497,9.07,8.88,9.416,10.415,9.838,8.999,8.601
"10139",1984-10-04,10.459,10.407,10.597,10.17,9.98,10.516,11.515,10.938,10.099,9.701
"10140",1984-10-05,10.859,10.807,10.997,10.57,10.38,10.916,11.915,11.338,10.499,10.101
"10141",1984-10-06,11.259,11.207,11.397,10.97,10.78,11.316,12.315,11.738,10.899,10.501
"10142",1984-10-07,10.559,10.507,10.697,10.27,10.08,10.616,11.615,11.038,10.199,9.801
"10143",1984-10-08,7.559,7.507,7.697,7.27,7.08,7.616,8.615,8.038,7.199,6.801
"10144",1984-10-09,7.859,7.807,7.997,7.57,7.38,7.916,8.915,8.338,7.499,7.101
"10145",1984-10-10,9.459,9.407,9.597,9.17,8.98,9.516,10.515,9.938,9.099,8.701
"10146",1984-10-11,9.859,9.807,9.997,9.57,9.38,9.916,10.915,10.338,9.499,9.101
"10147",1984-10-12,7.559,7.507,7.697,7.27,7.08,7.616,8.615,8.038,7.199,6.801
"10148",1984-10-13,6.059,6.007,6.197,5.77,5.58,6.116,7.115,6.538,5.699,5.301
"10149",1984-10-14,7.259,7.207,7.397,6.97,6.78,7.316,8.315,7.738,6.899,6.501
"10150",1984-10-15,9.859,9.807,9.997,9.57,9.38,9.916,10.915,10.338,9.499,9.101
"10151",1984-10-16,9.259,9.207,9.397,8.97,8.78,9.316,10.315,9.738,8.899,8.501
"10152",1984-10-17,10.359,10.307,10.497,10.07,9.88,10.416,11.415,10.838,9.999,9.601
"10153",1984-10-18,8.059,8.007,8.197,7.77,7.58,8.116,9.115,8.538,7.699,7.301
"10154",1984-10-19,7.659,7.607,7.797,7.37,7.18,7.716,8.715,8.138,7.299,6.901
"10155",1984-10-20,10.159,10.107,10.297,9.87,9.68,10.216,11.215,10.638,9.799,9.401
"10156",1984-10-21,9.059,9.007,9.197,8.77,8.58,9.116,10.115,9.538,8.699,8.301
"10157",1984-10-22,7.059,7.007,7.197,6.77,6.58,7.116,8.115,7.538,6.699,6.301
"10158",1984-10-23,4.959,4.907,5.097,4.67,4.48,5.016,6.015,5.438,4.599,4.201
"10159",1984-10-24,7.259,7.207,7.397,6.97,6.78,7.316,8.315,7.738,6.899,6.501
"10160",1984-10-25,7.559,7.507,7.697,7.27,7.08,7.616,8.615,8.038,7.199,6.801
"10161",1984-10-26,9.759,9.707,9.897,9.47,9.28,9.816,10.815,10.238,9.399,9.001
"10162",1984-10-27,8.359,8.307,8.497,8.07,7.88,8.416,9.415,8.838,7.999,7.601
"10163",1984-10-28,6.459,6.407,6.597,6.17,5.98,6.516,7.515,6.938,6.099,5.701
"10164",1984-10-29,7.059,7.007,7.197,6.77,6.58,7.116,8.115,7.538,6.699,6.301
"10165",1984-10-30,10.659,10.607,10.797,10.37,10.18,10.716,11.715,11.138,10.299,9.901
"10166",1984-10-31,9.559,9.507,9.697,9.27,9.08,9.616,10.615,10.038,9.199,8.801
"10167",1984-11-01,8.7,8.616,8.569,8.517,9.134,8.049,7.349,8.439,8.61,8.228
"10168",1984-11-02,10.5,10.416,10.369,10.317,10.934,9.849,9.149,10.239,10.41,10.028
"10169",1984-11-03,11.5,11.416,11.369,11.317,11.934,10.849,10.149,11.239,11.41,11.028
"10170",1984-11-04,9.7,9.616,9.569,9.517,10.134,9.049,8.349,9.439,9.61,9.228
"10171",1984-11-05,6.9,6.816,6.769,6.717,7.334,6.249,5.549,6.639,6.81,6.428
"10172",1984-11-06,3.2,3.116,3.069,3.017,3.634,2.549,1.849,2.939,3.11,2.728
"10173",1984-11-07,3.2,3.116,3.069,3.017,3.634,2.549,1.849,2.939,3.11,2.728
"10174",1984-11-08,5.9,5.816,5.769,5.717,6.334,5.249,4.549,5.639,5.81,5.428
"10175",1984-11-09,7.3,7.216,7.169,7.117,7.734,6.649,5.949,7.039,7.21,6.828
"10176",1984-11-10,7.5,7.416,7.369,7.317,7.934,6.849,6.149,7.239,7.41,7.028
"10177",1984-11-11,7.1,7.016,6.969,6.917,7.534,6.449,5.749,6.839,7.01,6.628
"10178",1984-11-12,7.4,7.316,7.269,7.217,7.834,6.749,6.049,7.139,7.31,6.928
"10179",1984-11-13,7.8,7.716,7.669,7.617,8.234,7.149,6.449,7.539,7.71,7.328
"10180",1984-11-14,6.5,6.416,6.369,6.317,6.934,5.849,5.149,6.239,6.41,6.028
"10181",1984-11-15,4.7,4.616,4.569,4.517,5.134,4.049,3.349,4.439,4.61,4.228
"10182",1984-11-16,3.6,3.516,3.469,3.417,4.034,2.949,2.249,3.339,3.51,3.128
"10183",1984-11-17,3.2,3.116,3.069,3.017,3.634,2.549,1.849,2.939,3.11,2.728
"10184",1984-11-18,2.7,2.616,2.569,2.517,3.134,2.049,1.349,2.439,2.61,2.228
"10185",1984-11-19,2.8,2.716,2.669,2.617,3.234,2.149,1.449,2.539,2.71,2.328
"10186",1984-11-20,3,2.916,2.869,2.817,3.434,2.349,1.649,2.739,2.91,2.528
"10187",1984-11-21,2.7,2.616,2.569,2.517,3.134,2.049,1.349,2.439,2.61,2.228
"10188",1984-11-22,3.7,3.616,3.569,3.517,4.134,3.049,2.349,3.439,3.61,3.228
"10189",1984-11-23,5.7,5.616,5.569,5.517,6.134,5.049,4.349,5.439,5.61,5.228
"10190",1984-11-24,5.7,5.616,5.569,5.517,6.134,5.049,4.349,5.439,5.61,5.228
"10191",1984-11-25,6,5.916,5.869,5.817,6.434,5.349,4.649,5.739,5.91,5.528
"10192",1984-11-26,5,4.916,4.869,4.817,5.434,4.349,3.649,4.739,4.91,4.528
"10193",1984-11-27,2.1,2.016,1.969,1.917,2.534,1.449,0.749,1.839,2.01,1.628
"10194",1984-11-28,5.2,5.116,5.069,5.017,5.634,4.549,3.849,4.939,5.11,4.728
"10195",1984-11-29,7.8,7.716,7.669,7.617,8.234,7.149,6.449,7.539,7.71,7.328
"10196",1984-11-30,8.2,8.116,8.069,8.017,8.634,7.549,6.849,7.939,8.11,7.728
"10197",1984-12-01,7.17,6.805,7.347,8.304,6.187,7.046,7.56,6.776,6.756,6.544
"10198",1984-12-02,5.37,5.005,5.547,6.504,4.387,5.246,5.76,4.976,4.956,4.744
"10199",1984-12-03,3.87,3.505,4.047,5.004,2.887,3.746,4.26,3.476,3.456,3.244
"10200",1984-12-04,4.27,3.905,4.447,5.404,3.287,4.146,4.66,3.876,3.856,3.644
"10201",1984-12-05,4.57,4.205,4.747,5.704,3.587,4.446,4.96,4.176,4.156,3.944
"10202",1984-12-06,6.97,6.605,7.147,8.104,5.987,6.846,7.36,6.576,6.556,6.344
"10203",1984-12-07,6.77,6.405,6.947,7.904,5.787,6.646,7.16,6.376,6.356,6.144
"10204",1984-12-08,7.97,7.605,8.147,9.104,6.987,7.846,8.36,7.576,7.556,7.344
"10205",1984-12-09,7.17,6.805,7.347,8.304,6.187,7.046,7.56,6.776,6.756,6.544
"10206",1984-12-10,5.67,5.305,5.847,6.804,4.687,5.546,6.06,5.276,5.256,5.044
"10207",1984-12-11,6.87,6.505,7.047,8.004,5.887,6.746,7.26,6.476,6.456,6.244
"10208",1984-12-12,3.47,3.105,3.647,4.604,2.487,3.346,3.86,3.076,3.056,2.844
"10209",1984-12-13,2.97,2.605,3.147,4.104,1.987,2.846,3.36,2.576,2.556,2.344
"10210",1984-12-14,3.87,3.505,4.047,5.004,2.887,3.746,4.26,3.476,3.456,3.244
"10211",1984-12-15,1.97,1.605,2.147,3.104,0.987,1.846,2.36,1.576,1.556,1.344
"10212",1984-12-16,0.97,0.605,1.147,2.104,-0.013,0.846,1.36,0.576,0.556,0.344
"10213",1984-12-17,-0.33,-0.695,-0.153,0.804,-1.313,-0.454,0.0600000000000001,-0.724,-0.744,-0.956
"10214",1984-12-18,-2.23,-2.595,-2.053,-1.096,-3.213,-2.354,-1.84,-2.624,-2.644,-2.856
"10215",1984-12-19,0.57,0.205,0.747,1.704,-0.413,0.446,0.96,0.176,0.156,-0.056
"10216",1984-12-20,2.47,2.105,2.647,3.604,1.487,2.346,2.86,2.076,2.056,1.844
"10217",1984-12-21,2.87,2.505,3.047,4.004,1.887,2.746,3.26,2.476,2.456,2.244
"10218",1984-12-22,0.87,0.505,1.047,2.004,-0.113,0.746,1.26,0.476,0.456,0.244
"10219",1984-12-23,3.97,3.605,4.147,5.104,2.987,3.846,4.36,3.576,3.556,3.344
"10220",1984-12-24,6.77,6.405,6.947,7.904,5.787,6.646,7.16,6.376,6.356,6.144
"10221",1984-12-25,6.17,5.805,6.347,7.304,5.187,6.046,6.56,5.776,5.756,5.544
"10222",1984-12-26,4.27,3.905,4.447,5.404,3.287,4.146,4.66,3.876,3.856,3.644
"10223",1984-12-27,2.87,2.505,3.047,4.004,1.887,2.746,3.26,2.476,2.456,2.244
"10224",1984-12-28,0.77,0.405,0.947,1.904,-0.213,0.646,1.16,0.376,0.356,0.144
"10225",1984-12-29,-0.93,-1.295,-0.753,0.204,-1.913,-1.054,-0.54,-1.324,-1.344,-1.556
"10226",1984-12-30,-2.83,-3.195,-2.653,-1.696,-3.813,-2.954,-2.44,-3.224,-3.244,-3.456
"10227",1984-12-31,-1.73,-2.095,-1.553,-0.596,-2.713,-1.854,-1.34,-2.124,-2.144,-2.356
"10228",1985-01-01,-0.107,-0.17,-0.596,0.705,0.225,-0.566,0.68,0.789,-1.13,-0.958
"10229",1985-01-02,-2.707,-2.77,-3.196,-1.895,-2.375,-3.166,-1.92,-1.811,-3.73,-3.558
"10230",1985-01-03,-5.607,-5.67,-6.096,-4.795,-5.275,-6.066,-4.82,-4.711,-6.63,-6.458
"10231",1985-01-04,-7.207,-7.27,-7.696,-6.395,-6.875,-7.666,-6.42,-6.311,-8.23,-8.058
"10232",1985-01-05,-10.707,-10.77,-11.196,-9.895,-10.375,-11.166,-9.92,-9.811,-11.73,-11.558
"10233",1985-01-06,-10.407,-10.47,-10.896,-9.595,-10.075,-10.866,-9.62,-9.511,-11.43,-11.258
"10234",1985-01-07,-12.607,-12.67,-13.096,-11.795,-12.275,-13.066,-11.82,-11.711,-13.63,-13.458
"10235",1985-01-08,-11.707,-11.77,-12.196,-10.895,-11.375,-12.166,-10.92,-10.811,-12.73,-12.558
"10236",1985-01-09,-9.107,-9.17,-9.596,-8.295,-8.775,-9.566,-8.32,-8.211,-10.13,-9.958
"10237",1985-01-10,-6.507,-6.57,-6.996,-5.695,-6.175,-6.966,-5.72,-5.611,-7.53,-7.358
"10238",1985-01-11,-7.207,-7.27,-7.696,-6.395,-6.875,-7.666,-6.42,-6.311,-8.23,-8.058
"10239",1985-01-12,-3.707,-3.77,-4.196,-2.895,-3.375,-4.166,-2.92,-2.811,-4.73,-4.558
"10240",1985-01-13,-4.107,-4.17,-4.596,-3.295,-3.775,-4.566,-3.32,-3.211,-5.13,-4.958
"10241",1985-01-14,-8.607,-8.67,-9.096,-7.795,-8.275,-9.066,-7.82,-7.711,-9.63,-9.458
"10242",1985-01-15,-6.707,-6.77,-7.196,-5.895,-6.375,-7.166,-5.92,-5.811,-7.73,-7.558
"10243",1985-01-16,-6.807,-6.87,-7.296,-5.995,-6.475,-7.266,-6.02,-5.911,-7.83,-7.658
"10244",1985-01-17,-7.007,-7.07,-7.496,-6.195,-6.675,-7.466,-6.22,-6.111,-8.03,-7.858
"10245",1985-01-18,-6.607,-6.67,-7.096,-5.795,-6.275,-7.066,-5.82,-5.711,-7.63,-7.458
"10246",1985-01-19,-5.207,-5.27,-5.696,-4.395,-4.875,-5.666,-4.42,-4.311,-6.23,-6.058
"10247",1985-01-20,-5.507,-5.57,-5.996,-4.695,-5.175,-5.966,-4.72,-4.611,-6.53,-6.358
"10248",1985-01-21,-4.007,-4.07,-4.496,-3.195,-3.675,-4.466,-3.22,-3.111,-5.03,-4.858
"10249",1985-01-22,-3.607,-3.67,-4.096,-2.795,-3.275,-4.066,-2.82,-2.711,-4.63,-4.458
"10250",1985-01-23,-3.407,-3.47,-3.896,-2.595,-3.075,-3.866,-2.62,-2.511,-4.43,-4.258
"10251",1985-01-24,-4.507,-4.57,-4.996,-3.695,-4.175,-4.966,-3.72,-3.611,-5.53,-5.358
"10252",1985-01-25,-8.307,-8.37,-8.796,-7.495,-7.975,-8.766,-7.52,-7.411,-9.33,-9.158
"10253",1985-01-26,-11.407,-11.47,-11.896,-10.595,-11.075,-11.866,-10.62,-10.511,-12.43,-12.258
"10254",1985-01-27,-14.207,-14.27,-14.696,-13.395,-13.875,-14.666,-13.42,-13.311,-15.23,-15.058
"10255",1985-01-28,-13.107,-13.17,-13.596,-12.295,-12.775,-13.566,-12.32,-12.211,-14.13,-13.958
"10256",1985-01-29,-5.607,-5.67,-6.096,-4.795,-5.275,-6.066,-4.82,-4.711,-6.63,-6.458
"10257",1985-01-30,-0.207,-0.27,-0.696,0.605,0.125,-0.666,0.58,0.689,-1.23,-1.058
"10258",1985-01-31,0.0930000000000002,0.03,-0.396,0.905,0.425,-0.366,0.88,0.989,-0.93,-0.758
"10259",1985-02-01,1.796,2.303,3.288,1.653,0.3,2.72,3.117,2.271,1.335,0.912
"10260",1985-02-02,1.596,2.103,3.088,1.453,0.1,2.52,2.917,2.071,1.135,0.712
"10261",1985-02-03,-3.304,-2.797,-1.812,-3.447,-4.8,-2.38,-1.983,-2.829,-3.765,-4.188
"10262",1985-02-04,-6.104,-5.597,-4.612,-6.247,-7.6,-5.18,-4.783,-5.629,-6.565,-6.988
"10263",1985-02-05,-1.304,-0.797,0.188,-1.447,-2.8,-0.38,0.0169999999999999,-0.829,-1.765,-2.188
"10264",1985-02-06,-2.504,-1.997,-1.012,-2.647,-4,-1.58,-1.183,-2.029,-2.965,-3.388
"10265",1985-02-07,-7.504,-6.997,-6.012,-7.647,-9,-6.58,-6.183,-7.029,-7.965,-8.388
"10266",1985-02-08,-13.804,-13.297,-12.312,-13.947,-15.3,-12.88,-12.483,-13.329,-14.265,-14.688
"10267",1985-02-09,-16.304,-15.797,-14.812,-16.447,-17.8,-15.38,-14.983,-15.829,-16.765,-17.188
"10268",1985-02-10,-15.304,-14.797,-13.812,-15.447,-16.8,-14.38,-13.983,-14.829,-15.765,-16.188
"10269",1985-02-11,-14.504,-13.997,-13.012,-14.647,-16,-13.58,-13.183,-14.029,-14.965,-15.388
"10270",1985-02-12,-11.504,-10.997,-10.012,-11.647,-13,-10.58,-10.183,-11.029,-11.965,-12.388
"10271",1985-02-13,-7.004,-6.497,-5.512,-7.147,-8.5,-6.08,-5.683,-6.529,-7.465,-7.888
"10272",1985-02-14,-7.804,-7.297,-6.312,-7.947,-9.3,-6.88,-6.483,-7.329,-8.265,-8.688
"10273",1985-02-15,-11.004,-10.497,-9.512,-11.147,-12.5,-10.08,-9.683,-10.529,-11.465,-11.888
"10274",1985-02-16,-6.904,-6.397,-5.412,-7.047,-8.4,-5.98,-5.583,-6.429,-7.365,-7.788
"10275",1985-02-17,-3.204,-2.697,-1.712,-3.347,-4.7,-2.28,-1.883,-2.729,-3.665,-4.088
"10276",1985-02-18,-9.004,-8.497,-7.512,-9.147,-10.5,-8.08,-7.683,-8.529,-9.465,-9.888
"10277",1985-02-19,-11.204,-10.697,-9.712,-11.347,-12.7,-10.28,-9.883,-10.729,-11.665,-12.088
"10278",1985-02-20,-6.104,-5.597,-4.612,-6.247,-7.6,-5.18,-4.783,-5.629,-6.565,-6.988
"10279",1985-02-21,0.996,1.503,2.488,0.853,-0.5,1.92,2.317,1.471,0.535,0.112
"10280",1985-02-22,-2.904,-2.397,-1.412,-3.047,-4.4,-1.98,-1.583,-2.429,-3.365,-3.788
"10281",1985-02-23,-3.604,-3.097,-2.112,-3.747,-5.1,-2.68,-2.283,-3.129,-4.065,-4.488
"10282",1985-02-24,1.996,2.503,3.488,1.853,0.5,2.92,3.317,2.471,1.535,1.112
"10283",1985-02-25,3.596,4.103,5.088,3.453,2.1,4.52,4.917,4.071,3.135,2.712
"10284",1985-02-26,2.596,3.103,4.088,2.453,1.1,3.52,3.917,3.071,2.135,1.712
"10285",1985-02-27,2.196,2.703,3.688,2.053,0.7,3.12,3.517,2.671,1.735,1.312
"10286",1985-02-28,1.696,2.203,3.188,1.553,0.2,2.62,3.017,2.171,1.235,0.812
"10287",1985-03-01,2.719,2.412,1.86,2.551,1.409,2.128,3.719,2.154,0.851,0.963
"10288",1985-03-02,0.219,-0.0879999999999999,-0.64,0.0510000000000002,-1.091,-0.372,1.219,-0.346,-1.649,-1.537
"10289",1985-03-03,-2.581,-2.888,-3.44,-2.749,-3.891,-3.172,-1.581,-3.146,-4.449,-4.337
"10290",1985-03-04,-1.081,-1.388,-1.94,-1.249,-2.391,-1.672,-0.081,-1.646,-2.949,-2.837
"10291",1985-03-05,1.419,1.112,0.56,1.251,0.109,0.828,2.419,0.854,-0.449,-0.337
"10292",1985-03-06,2.419,2.112,1.56,2.251,1.109,1.828,3.419,1.854,0.551,0.663
"10293",1985-03-07,3.119,2.812,2.26,2.951,1.809,2.528,4.119,2.554,1.251,1.363
"10294",1985-03-08,2.519,2.212,1.66,2.351,1.209,1.928,3.519,1.954,0.651,0.763
"10295",1985-03-09,2.019,1.712,1.16,1.851,0.709,1.428,3.019,1.454,0.151,0.263
"10296",1985-03-10,2.119,1.812,1.26,1.951,0.809,1.528,3.119,1.554,0.251,0.363
"10297",1985-03-11,3.819,3.512,2.96,3.651,2.509,3.228,4.819,3.254,1.951,2.063
"10298",1985-03-12,3.819,3.512,2.96,3.651,2.509,3.228,4.819,3.254,1.951,2.063
"10299",1985-03-13,5.319,5.012,4.46,5.151,4.009,4.728,6.319,4.754,3.451,3.563
"10300",1985-03-14,3.419,3.112,2.56,3.251,2.109,2.828,4.419,2.854,1.551,1.663
"10301",1985-03-15,0.919,0.612,0.0599999999999998,0.751,-0.391,0.328,1.919,0.354,-0.949,-0.837
"10302",1985-03-16,-0.581,-0.888,-1.44,-0.749,-1.891,-1.172,0.419,-1.146,-2.449,-2.337
"10303",1985-03-17,-2.381,-2.688,-3.24,-2.549,-3.691,-2.972,-1.381,-2.946,-4.249,-4.137
"10304",1985-03-18,-2.581,-2.888,-3.44,-2.749,-3.891,-3.172,-1.581,-3.146,-4.449,-4.337
