"","fut","CNRM_CCLM","CNRM_RCA","EC.EARTH_CCLM","EC.EARTH_HIRHAM","EC.EARTH_RACMO","EC.EARTH_RCA","HADGEM_RCA","IPSL_RCA","MPI_CCLM","MPI_RCA"
"99",2071-04-09,0.9,0.3,0,4.6,5.74,0,0,0,4.1,5.425
"100",2071-04-10,6.8,12.8,0,6.425,0.166666666666606,0,1.9,0,1.4,5.74
"101",2071-04-11,28.9611764705882,20.5294416243655,0,0,0,0,0.1,22.3551724137931,6.9,12.6888888888889
"102",2071-04-12,1,2.1,0,0,5.425,0,0,30.8333333333333,1.2,10
"103",2071-04-13,6.8,19.2319999999999,0,0.8,0,1,4.25,5.9,0,11.8
"104",2071-04-14,16.2492462311558,10.2142857142857,0,0.9,0,1.6,0.95,0,0,5.275
"105",2071-04-15,2.6,0.75,0,0,0,6.7,0,0,0.3,5.5
"106",2071-04-16,0,0,0,0.1,0,3.47692307692315,0,0,5.5,19.3
"107",2071-04-17,0.4,0.166666666666606,0,2.3,1.2,0.5,0.4,0,0.1,11.45
"108",2071-04-18,0,4.1,0.25,5.74,1.2,1.5,0,0,18.76875,3.8
"109",2071-04-19,0,0,2.45,4.6,3.66000000000008,3.56521739130438,0,0,0.0666666666666667,0
"110",2071-04-20,0,0,11.45,0,0,16.48,0.9,0,0,0
"111",2071-04-21,15.1125714285714,12.8,7.1,0,0,4.175,22.7882352941177,0,0,0
"112",2071-04-22,19.0733333333333,27.51,0.1,0,0.1,0.5,11.1988235294118,0,0,0
"113",2071-04-23,0,0,0.75,0,0.55,0,0,0,0,0
"114",2071-04-24,0,0,0,0,0,0,0,0,0.1,0
"115",2071-04-25,0,0,0,0.1,0,0,0,0,2.3,16.8125
"116",2071-04-26,0,0,0,0.1,0.55,0,0,0,0,0.1
"117",2071-04-27,0,0,0,0,0,0,0,5.8,0,1.4
"118",2071-04-28,0,0,0,1.8,0,0,3.7,0,5.82,0
"119",2071-04-29,0,0,2.975,0,0,0,2.6,0,0.1,21.3666666666667
"120",2071-04-30,0,1.3,0,0.1,0,0,11,0,0,3.9
"121",2071-05-01,2.45,2.3,0,0,10.15,5.1,0,0,0,6.14
"122",2071-05-02,12.675,3.5,11.8909090909091,0,0.8,0.1,2.3,0,0,21.5333333333333
"123",2071-05-03,3.2,0.2,1.2,0,0,0,0.1,0,1.23333333333333,0.1
"124",2071-05-04,0,4.3,0,14.9,0,0,14.02,0,1.4,0
"125",2071-05-05,0.65,4,2.3,16.3,0,2.45,37.9637323943661,0,0,0
"126",2071-05-06,0.3,0,0,0.4,0,0,1.7,0,57.7523782152608,0.2
"127",2071-05-07,0,0,0,0,0,2.45,5.275,0,1.96666666666667,1.4
"128",2071-05-08,0,6.43999999999995,0.116666666666606,0,9,15.510447761194,1.5,1,6.9,0.6
"129",2071-05-09,0,0,0,0,17.0615384615385,0.7,25.7724489795919,0,0,0.1
"130",2071-05-10,0,0.0666666666666667,0,0,0,0,0.3,0,4.025,0
"131",2071-05-11,0,0,0,0,25.9696793002917,0.5,0,0,14,2.6
"132",2071-05-12,0,0,0,0,1.2,1.5,0,0,8.06666666666667,9.4375
"133",2071-05-13,0,0,0,2.9,33.3495711835334,0,0,0,0,2.5
"134",2071-05-14,1.2,2.5,0,3.1,0,0,0.4,0,3.95,9.35
"135",2071-05-15,23.5333333333333,0.95,0,5.66,0.6,0,2.4,0.25,0,0.1
"136",2071-05-16,2.16666666666667,4,0,0,0,0,0,3.3,0.75,2.9
"137",2071-05-17,0,1.4,0,5.5,0,0,0,0,0,12.2444444444444
"138",2071-05-18,22.9380952380952,0,0,0.3,13.6555555555556,0,1,0,0.166666666666606,28.4052219321149
"139",2071-05-19,11.3333333333333,5.2,0,0,8.7,0,4,0,2.4,55.4276887464387
