"","Date","Obs","Month","CNRM_CCLM","CNRM_RCA","EC.EARTH_CCLM","EC.EARTH_HIRHAM","EC.EARTH_RACMO","EC.EARTH_RCA","HADGEM_RCA","IPSL_RCA","MPI_CCLM","MPI_RCA"
"10896",1986-10-31,37.6,"10",29.4784,32.9752,29.516,26.3952,35.908,35.156,28.764,38.9536,23.6504,27.5984
"10897",1986-11-01,17,"11",13.09,16.031,12.665,12.512,19.924,14.654,10.591,20.553,14.229,14.348
"10898",1986-11-02,0,"11",0,0,0,0,0,0,0,0,0,0
"10899",1986-11-03,0,"11",0,0,0,0,0,0,0,0,0,0
"10900",1986-11-04,2.9,"11",2.233,2.7347,2.1605,2.1344,3.3988,2.4998,1.8067,3.5061,2.4273,2.4476
"10901",1986-11-05,1.1,"11",0.847,1.0373,0.8195,0.8096,1.2892,0.9482,0.6853,1.3299,0.9207,0.9284
"10902",1986-11-06,4.5,"11",3.465,4.2435,3.3525,3.312,5.274,3.879,2.8035,5.4405,3.7665,3.798
"10903",1986-11-07,3,"11",2.31,2.829,2.235,2.208,3.516,2.586,1.869,3.627,2.511,2.532
"10904",1986-11-08,13.7,"11",10.549,12.9191,10.2065,10.0832,16.0564,11.8094,8.5351,16.5633,11.4669,11.5628
"10905",1986-11-09,11.8,"11",9.086,11.1274,8.791,8.6848,13.8296,10.1716,7.3514,14.2662,9.8766,9.9592
"10906",1986-11-10,44.5,"11",34.265,41.9635,33.1525,32.752,52.154,38.359,27.7235,53.8005,37.2465,37.558
"10907",1986-11-11,19.8,"11",15.246,18.6714,14.751,14.5728,23.2056,17.0676,12.3354,23.9382,16.5726,16.7112
"10908",1986-11-12,9.1,"11",7.007,8.5813,6.7795,6.6976,10.6652,7.8442,5.6693,11.0019,7.6167,7.6804
"10909",1986-11-13,0,"11",0,0,0,0,0,0,0,0,0,0
"10910",1986-11-14,7.7,"11",5.929,7.2611,5.7365,5.6672,9.0244,6.6374,4.7971,9.3093,6.4449,6.4988
"10911",1986-11-15,18.2,"11",14.014,17.1626,13.559,13.3952,21.3304,15.6884,11.3386,22.0038,15.2334,15.3608
"10912",1986-11-16,11.1,"11",8.547,10.4673,8.2695,8.1696,13.0092,9.5682,6.9153,13.4199,9.2907,9.3684
"10913",1986-11-17,8.3,"11",6.391,7.8269,6.1835,6.1088,9.7276,7.1546,5.1709,10.0347,6.9471,7.0052
"10914",1986-11-18,8.1,"11",6.237,7.6383,6.0345,5.9616,9.4932,6.9822,5.0463,9.7929,6.7797,6.8364
"10915",1986-11-19,12.9,"11",9.933,12.1647,9.6105,9.4944,15.1188,11.1198,8.0367,15.5961,10.7973,10.8876
"10916",1986-11-20,3.4,"11",2.618,3.2062,2.533,2.5024,3.9848,2.9308,2.1182,4.1106,2.8458,2.8696
"10917",1986-11-21,2.9,"11",2.233,2.7347,2.1605,2.1344,3.3988,2.4998,1.8067,3.5061,2.4273,2.4476
"10918",1986-11-22,6.2,"11",4.774,5.8466,4.619,4.5632,7.2664,5.3444,3.8626,7.4958,5.1894,5.2328
"10919",1986-11-23,21.4,"11",16.478,20.1802,15.943,15.7504,25.0808,18.4468,13.3322,25.8726,17.9118,18.0616
"10920",1986-11-24,36.2,"11",27.874,34.1366,26.969,26.6432,42.4264,31.2044,22.5526,43.7658,30.2994,30.5528
"10921",1986-11-25,16.2,"11",12.474,15.2766,12.069,11.9232,18.9864,13.9644,10.0926,19.5858,13.5594,13.6728
"10922",1986-11-26,19.3,"11",14.861,18.1999,14.3785,14.2048,22.6196,16.6366,12.0239,23.3337,16.1541,16.2892
"10923",1986-11-27,10.7,"11",8.239,10.0901,7.9715,7.8752,12.5404,9.2234,6.6661,12.9363,8.9559,9.0308
"10924",1986-11-28,3.7,"11",2.849,3.4891,2.7565,2.7232,4.3364,3.1894,2.3051,4.4733,3.0969,3.1228
"10925",1986-11-29,1.4,"11",1.078,1.3202,1.043,1.0304,1.6408,1.2068,0.8722,1.6926,1.1718,1.1816
"10926",1986-11-30,1.5,"11",1.155,1.4145,1.1175,1.104,1.758,1.293,0.9345,1.8135,1.2555,1.266
"10927",1986-12-01,1.1,"12",1.1517,1.408,1.1473,1.1935,1.0901,1.3607,1.1726,1.1693,1.0813,1.078
"10928",1986-12-02,16.7,"12",17.4849,21.376,17.4181,18.1195,16.5497,20.6579,17.8022,17.7521,16.4161,16.366
"10929",1986-12-03,10.1,"12",10.5747,12.928,10.5343,10.9585,10.0091,12.4937,10.7666,10.7363,9.9283,9.898
"10930",1986-12-04,31.4,"12",32.8758,40.192,32.7502,34.069,31.1174,38.8418,33.4724,33.3782,30.8662,30.772
"10931",1986-12-05,8.7,"12",9.1089,11.136,9.0741,9.4395,8.6217,10.7619,9.2742,9.2481,8.5521,8.526
"10932",1986-12-06,37.3,"12",39.0531,47.744,38.9039,40.4705,36.9643,46.1401,39.7618,39.6499,36.6659,36.554
"10933",1986-12-07,2.3,"12",2.4081,2.944,2.3989,2.4955,2.2793,2.8451,2.4518,2.4449,2.2609,2.254
"10934",1986-12-08,15,"12",15.705,19.2,15.645,16.275,14.865,18.555,15.99,15.945,14.745,14.7
"10935",1986-12-09,19.1,"12",19.9977,24.448,19.9213,20.7235,18.9281,23.6267,20.3606,20.3033,18.7753,18.718
"10936",1986-12-10,8.1,"12",8.4807,10.368,8.4483,8.7885,8.0271,10.0197,8.6346,8.6103,7.9623,7.938
"10937",1986-12-11,0,"12",0,0,0,0,0,0,0,0,0,0
"10938",1986-12-12,8.7,"12",9.1089,11.136,9.0741,9.4395,8.6217,10.7619,9.2742,9.2481,8.5521,8.526
"10939",1986-12-13,0.2,"12",0.2094,0.256,0.2086,0.217,0.1982,0.2474,0.2132,0.2126,0.1966,0.196
"10940",1986-12-14,5.4,"12",5.6538,6.912,5.6322,5.859,5.3514,6.6798,5.7564,5.7402,5.3082,5.292
"10941",1986-12-15,1.3,"12",1.3611,1.664,1.3559,1.4105,1.2883,1.6081,1.3858,1.3819,1.2779,1.274
"10942",1986-12-16,30.7,"12",32.1429,39.296,32.0201,33.3095,30.4237,37.9759,32.7262,32.6341,30.1781,30.086
"10943",1986-12-17,3,"12",3.141,3.84,3.129,3.255,2.973,3.711,3.198,3.189,2.949,2.94
"10944",1986-12-18,14.9,"12",15.6003,19.072,15.5407,16.1665,14.7659,18.4313,15.8834,15.8387,14.6467,14.602
"10945",1986-12-19,20.6,"12",21.5682,26.368,21.4858,22.351,20.4146,25.4822,21.9596,21.8978,20.2498,20.188
"10946",1986-12-20,1.1,"12",1.1517,1.408,1.1473,1.1935,1.0901,1.3607,1.1726,1.1693,1.0813,1.078
"10947",1986-12-21,0,"12",0,0,0,0,0,0,0,0,0,0
"10948",1986-12-22,0,"12",0,0,0,0,0,0,0,0,0,0
"10949",1986-12-23,0,"12",0,0,0,0,0,0,0,0,0,0
"10950",1986-12-24,0,"12",0,0,0,0,0,0,0,0,0,0
"10951",1986-12-25,16.8,"12",17.5896,21.504,17.5224,18.228,16.6488,20.7816,17.9088,17.8584,16.5144,16.464
"10952",1986-12-26,15.5,"12",16.2285,19.84,16.1665,16.8175,15.3605,19.1735,16.523,16.4765,15.2365,15.19
"10953",1986-12-27,3.3,"12",3.4551,4.224,3.4419,3.5805,3.2703,4.0821,3.5178,3.5079,3.2439,3.234
"10954",1986-12-28,7.4,"12",7.7478,9.472,7.7182,8.029,7.3334,9.1538,7.8884,7.8662,7.2742,7.252
"10955",1986-12-29,14.1,"12",14.7627,18.048,14.7063,15.2985,13.9731,17.4417,15.0306,14.9883,13.8603,13.818
"10956",1986-12-30,8.7,"12",9.1089,11.136,9.0741,9.4395,8.6217,10.7619,9.2742,9.2481,8.5521,8.526
"10957",1986-12-31,0,"12",0,0,0,0,0,0,0,0,0,0
"10958",1987-01-01,0,"01",0,0,0,0,0,0,0,0,0,0
"10959",1987-01-02,0,"01",0,0,0,0,0,0,0,0,0,0
"10960",1987-01-03,0,"01",0,0,0,0,0,0,0,0,0,0
"10961",1987-01-04,0.2,"01",0.2302,0.2192,0.2144,0.1966,0.1904,0.2192,0.2588,0.233,0.184,0.18
"10962",1987-01-05,35.7,"01",41.0907,39.1272,38.2704,35.0931,33.9864,39.1272,46.1958,41.5905,32.844,32.13
"10963",1987-01-06,1,"01",1.151,1.096,1.072,0.983,0.952,1.096,1.294,1.165,0.92,0.9
"10964",1987-01-07,1.8,"01",2.0718,1.9728,1.9296,1.7694,1.7136,1.9728,2.3292,2.097,1.656,1.62
"10965",1987-01-08,0.6,"01",0.6906,0.6576,0.6432,0.5898,0.5712,0.6576,0.7764,0.699,0.552,0.54
"10966",1987-01-09,0.1,"01",0.1151,0.1096,0.1072,0.0983,0.0952,0.1096,0.1294,0.1165,0.092,0.09
"10967",1987-01-10,0,"01",0,0,0,0,0,0,0,0,0,0
"10968",1987-01-11,0,"01",0,0,0,0,0,0,0,0,0,0
"10969",1987-01-12,0,"01",0,0,0,0,0,0,0,0,0,0
"10970",1987-01-13,0,"01",0,0,0,0,0,0,0,0,0,0
"10971",1987-01-14,0.1,"01",0.1151,0.1096,0.1072,0.0983,0.0952,0.1096,0.1294,0.1165,0.092,0.09
"10972",1987-01-15,0,"01",0,0,0,0,0,0,0,0,0,0
"10973",1987-01-16,0,"01",0,0,0,0,0,0,0,0,0,0
"10974",1987-01-17,0,"01",0,0,0,0,0,0,0,0,0,0
"10975",1987-01-18,0.1,"01",0.1151,0.1096,0.1072,0.0983,0.0952,0.1096,0.1294,0.1165,0.092,0.09
"10976",1987-01-19,0.1,"01",0.1151,0.1096,0.1072,0.0983,0.0952,0.1096,0.1294,0.1165,0.092,0.09
"10977",1987-01-20,0,"01",0,0,0,0,0,0,0,0,0,0
"10978",1987-01-21,2.8,"01",3.2228,3.0688,3.0016,2.7524,2.6656,3.0688,3.6232,3.262,2.576,2.52
"10979",1987-01-22,4.8,"01",5.5248,5.2608,5.1456,4.7184,4.5696,5.2608,6.2112,5.592,4.416,4.32
"10980",1987-01-23,0,"01",0,0,0,0,0,0,0,0,0,0
"10981",1987-01-24,0,"01",0,0,0,0,0,0,0,0,0,0
"10982",1987-01-25,0.1,"01",0.1151,0.1096,0.1072,0.0983,0.0952,0.1096,0.1294,0.1165,0.092,0.09
"10983",1987-01-26,0,"01",0,0,0,0,0,0,0,0,0,0
"10984",1987-01-27,0,"01",0,0,0,0,0,0,0,0,0,0
"10985",1987-01-28,0,"01",0,0,0,0,0,0,0,0,0,0
"10986",1987-01-29,0,"01",0,0,0,0,0,0,0,0,0,0
"10987",1987-01-30,8.2,"01",9.4382,8.9872,8.7904,8.0606,7.8064,8.9872,10.6108,9.553,7.544,7.38
"10988",1987-01-31,0,"01",0,0,0,0,0,0,0,0,0,0
"10989",1987-02-01,0.9,"02",0.7857,0.8613,1.1079,0.7281,0.8388,0.9432,1.1853,1.1691,0.8478,0.8748
"10990",1987-02-02,0,"02",0,0,0,0,0,0,0,0,0,0
"10991",1987-02-03,0,"02",0,0,0,0,0,0,0,0,0,0
"10992",1987-02-04,0,"02",0,0,0,0,0,0,0,0,0,0
"10993",1987-02-05,0,"02",0,0,0,0,0,0,0,0,0,0
"10994",1987-02-06,15.4,"02",13.4442,14.7378,18.9574,12.4586,14.3528,16.1392,20.2818,20.0046,14.5068,14.9688
"10995",1987-02-07,4.2,"02",3.6666,4.0194,5.1702,3.3978,3.9144,4.4016,5.5314,5.4558,3.9564,4.0824
"10996",1987-02-08,0,"02",0,0,0,0,0,0,0,0,0,0
"10997",1987-02-09,0,"02",0,0,0,0,0,0,0,0,0,0
"10998",1987-02-10,2.7,"02",2.3571,2.5839,3.3237,2.1843,2.5164,2.8296,3.5559,3.5073,2.5434,2.6244
"10999",1987-02-11,18.6,"02",16.2378,17.8002,22.8966,15.0474,17.3352,19.4928,24.4962,24.1614,17.5212,18.0792
"11000",1987-02-12,4.3,"02",3.7539,4.1151,5.2933,3.4787,4.0076,4.5064,5.6631,5.5857,4.0506,4.1796
"11001",1987-02-13,3.1,"02",2.7063,2.9667,3.8161,2.5079,2.8892,3.2488,4.0827,4.0269,2.9202,3.0132
"11002",1987-02-14,11.7,"02",10.2141,11.1969,14.4027,9.4653,10.9044,12.2616,15.4089,15.1983,11.0214,11.3724
"11003",1987-02-15,0,"02",0,0,0,0,0,0,0,0,0,0
"11004",1987-02-16,0,"02",0,0,0,0,0,0,0,0,0,0
"11005",1987-02-17,0,"02",0,0,0,0,0,0,0,0,0,0
"11006",1987-02-18,0,"02",0,0,0,0,0,0,0,0,0,0
"11007",1987-02-19,0,"02",0,0,0,0,0,0,0,0,0,0
"11008",1987-02-20,0,"02",0,0,0,0,0,0,0,0,0,0
"11009",1987-02-21,0,"02",0,0,0,0,0,0,0,0,0,0
"11010",1987-02-22,0,"02",0,0,0,0,0,0,0,0,0,0
"11011",1987-02-23,0,"02",0,0,0,0,0,0,0,0,0,0
"11012",1987-02-24,0,"02",0,0,0,0,0,0,0,0,0,0
"11013",1987-02-25,0,"02",0,0,0,0,0,0,0,0,0,0
"11014",1987-02-26,0.6,"02",0.5238,0.5742,0.7386,0.4854,0.5592,0.6288,0.7902,0.7794,0.5652,0.5832
"11015",1987-02-27,0,"02",0,0,0,0,0,0,0,0,0,0
"11016",1987-02-28,0,"02",0,0,0,0,0,0,0,0,0,0
"11017",1987-03-01,0,"03",0,0,0,0,0,0,0,0,0,0
"11018",1987-03-02,1.2,"03",1.4832,1.6572,1.1952,1.2864,1.2084,1.2408,1.5852,1.2804,1.146,1.1916
"11019",1987-03-03,0.4,"03",0.4944,0.5524,0.3984,0.4288,0.4028,0.4136,0.5284,0.4268,0.382,0.3972
"11020",1987-03-04,4.7,"03",5.8092,6.4907,4.6812,5.0384,4.7329,4.8598,6.2087,5.0149,4.4885,4.6671
"11021",1987-03-05,4.5,"03",5.562,6.2145,4.482,4.824,4.5315,4.653,5.9445,4.8015,4.2975,4.4685
"11022",1987-03-06,0,"03",0,0,0,0,0,0,0,0,0,0
"11023",1987-03-07,0,"03",0,0,0,0,0,0,0,0,0,0
"11024",1987-03-08,0,"03",0,0,0,0,0,0,0,0,0,0
"11025",1987-03-09,0,"03",0,0,0,0,0,0,0,0,0,0
"11026",1987-03-10,0,"03",0,0,0,0,0,0,0,0,0,0
"11027",1987-03-11,0,"03",0,0,0,0,0,0,0,0,0,0
"11028",1987-03-12,0,"03",0,0,0,0,0,0,0,0,0,0
"11029",1987-03-13,0,"03",0,0,0,0,0,0,0,0,0,0
"11030",1987-03-14,0,"03",0,0,0,0,0,0,0,0,0,0
"11031",1987-03-15,8.9,"03",11.0004,12.2909,8.8644,9.5408,8.9623,9.2026,11.7569,9.4963,8.4995,8.8377
"11032",1987-03-16,4.2,"03",5.1912,5.8002,4.1832,4.5024,4.2294,4.3428,5.5482,4.4814,4.011,4.1706
"11033",1987-03-17,0,"03",0,0,0,0,0,0,0,0,0,0
"11034",1987-03-18,27.4,"03",33.8664,37.8394,27.2904,29.3728,27.5918,28.3316,36.1954,29.2358,26.167,27.2082
"11035",1987-03-19,8.7,"03",10.7532,12.0147,8.6652,9.3264,8.7609,8.9958,11.4927,9.2829,8.3085,8.6391
"11036",1987-03-20,0.2,"03",0.2472,0.2762,0.1992,0.2144,0.2014,0.2068,0.2642,0.2134,0.191,0.1986
"11037",1987-03-21,11.5,"03",14.214,15.8815,11.454,12.328,11.5805,11.891,15.1915,12.2705,10.9825,11.4195
"11038",1987-03-22,1.8,"03",2.2248,2.4858,1.7928,1.9296,1.8126,1.8612,2.3778,1.9206,1.719,1.7874
"11039",1987-03-23,0.8,"03",0.9888,1.1048,0.7968,0.8576,0.8056,0.8272,1.0568,0.8536,0.764,0.7944
"11040",1987-03-24,6.5,"03",8.034,8.9765,6.474,6.968,6.5455,6.721,8.5865,6.9355,6.2075,6.4545
"11041",1987-03-25,1.4,"03",1.7304,1.9334,1.3944,1.5008,1.4098,1.4476,1.8494,1.4938,1.337,1.3902
"11042",1987-03-26,17.9,"03",22.1244,24.7199,17.8284,19.1888,18.0253,18.5086,23.6459,19.0993,17.0945,17.7747
"11043",1987-03-27,15.6,"03",19.2816,21.5436,15.5376,16.7232,15.7092,16.1304,20.6076,16.6452,14.898,15.4908
"11044",1987-03-28,63.5,"03",78.486,87.6935,63.246,68.072,63.9445,65.659,83.8835,67.7545,60.6425,63.0555
"11045",1987-03-29,4.5,"03",5.562,6.2145,4.482,4.824,4.5315,4.653,5.9445,4.8015,4.2975,4.4685
"11046",1987-03-30,0,"03",0,0,0,0,0,0,0,0,0,0
"11047",1987-03-31,0,"03",0,0,0,0,0,0,0,0,0,0
"11048",1987-04-01,3.6,"04",3.6648,3.8556,3.2832,3.348,4.1076,3.7836,3.6936,4.3956,4.9968,4.0608
"11049",1987-04-02,0.8,"04",0.8144,0.8568,0.7296,0.744,0.9128,0.8408,0.8208,0.9768,1.1104,0.9024
"11050",1987-04-03,4.1,"04",4.1738,4.3911,3.7392,3.813,4.6781,4.3091,4.2066,5.0061,5.6908,4.6248
"11051",1987-04-04,0,"04",0,0,0,0,0,0,0,0,0,0
"11052",1987-04-05,0,"04",0,0,0,0,0,0,0,0,0,0
"11053",1987-04-06,0,"04",0,0,0,0,0,0,0,0,0,0
"11054",1987-04-07,0,"04",0,0,0,0,0,0,0,0,0,0
"11055",1987-04-08,0,"04",0,0,0,0,0,0,0,0,0,0
"11056",1987-04-09,1.1,"04",1.1198,1.1781,1.0032,1.023,1.2551,1.1561,1.1286,1.3431,1.5268,1.2408
"11057",1987-04-10,6.9,"04",7.0242,7.3899,6.2928,6.417,7.8729,7.2519,7.0794,8.4249,9.5772,7.7832
"11058",1987-04-11,9.8,"04",9.9764,10.4958,8.9376,9.114,11.1818,10.2998,10.0548,11.9658,13.6024,11.0544
"11059",1987-04-12,0,"04",0,0,0,0,0,0,0,0,0,0
"11060",1987-04-13,0,"04",0,0,0,0,0,0,0,0,0,0
"11061",1987-04-14,0,"04",0,0,0,0,0,0,0,0,0,0
"11062",1987-04-15,0,"04",0,0,0,0,0,0,0,0,0,0
"11063",1987-04-16,0,"04",0,0,0,0,0,0,0,0,0,0
"11064",1987-04-17,0,"04",0,0,0,0,0,0,0,0,0,0
"11065",1987-04-18,0,"04",0,0,0,0,0,0,0,0,0,0
"11066",1987-04-19,1.3,"04",1.3234,1.3923,1.1856,1.209,1.4833,1.3663,1.3338,1.5873,1.8044,1.4664
"11067",1987-04-20,7.9,"04",8.0422,8.4609,7.2048,7.347,9.0139,8.3029,8.1054,9.6459,10.9652,8.9112
"11068",1987-04-21,1.8,"04",1.8324,1.9278,1.6416,1.674,2.0538,1.8918,1.8468,2.1978,2.4984,2.0304
"11069",1987-04-22,0,"04",0,0,0,0,0,0,0,0,0,0
"11070",1987-04-23,0,"04",0,0,0,0,0,0,0,0,0,0
"11071",1987-04-24,0,"04",0,0,0,0,0,0,0,0,0,0
"11072",1987-04-25,0,"04",0,0,0,0,0,0,0,0,0,0
"11073",1987-04-26,0,"04",0,0,0,0,0,0,0,0,0,0
"11074",1987-04-27,0,"04",0,0,0,0,0,0,0,0,0,0
"11075",1987-04-28,0,"04",0,0,0,0,0,0,0,0,0,0
"11076",1987-04-29,0,"04",0,0,0,0,0,0,0,0,0,0
"11077",1987-04-30,0,"04",0,0,0,0,0,0,0,0,0,0
"11078",1987-05-01,0,"05",0,0,0,0,0,0,0,0,0,0
"11079",1987-05-02,2,"05",1.538,2.124,2.072,2.49,2.186,2.434,2.28,2.63,2.486,3.002
"11080",1987-05-03,2.8,"05",2.1532,2.9736,2.9008,3.486,3.0604,3.4076,3.192,3.682,3.4804,4.2028
"11081",1987-05-04,1.6,"05",1.2304,1.6992,1.6576,1.992,1.7488,1.9472,1.824,2.104,1.9888,2.4016
"11082",1987-05-05,0,"05",0,0,0,0,0,0,0,0,0,0
"11083",1987-05-06,0,"05",0,0,0,0,0,0,0,0,0,0
"11084",1987-05-07,0,"05",0,0,0,0,0,0,0,0,0,0
"11085",1987-05-08,0,"05",0,0,0,0,0,0,0,0,0,0
"11086",1987-05-09,0,"05",0,0,0,0,0,0,0,0,0,0
"11087",1987-05-10,0.2,"05",0.1538,0.2124,0.2072,0.249,0.2186,0.2434,0.228,0.263,0.2486,0.3002
"11088",1987-05-11,0,"05",0,0,0,0,0,0,0,0,0,0
"11089",1987-05-12,0,"05",0,0,0,0,0,0,0,0,0,0
"11090",1987-05-13,5.4,"05",4.1526,5.7348,5.5944,6.723,5.9022,6.5718,6.156,7.101,6.7122,8.1054
"11091",1987-05-14,0.2,"05",0.1538,0.2124,0.2072,0.249,0.2186,0.2434,0.228,0.263,0.2486,0.3002
"11092",1987-05-15,0.1,"05",0.0769,0.1062,0.1036,0.1245,0.1093,0.1217,0.114,0.1315,0.1243,0.1501
"11093",1987-05-16,4.2,"05",3.2298,4.4604,4.3512,5.229,4.5906,5.1114,4.788,5.523,5.2206,6.3042
"11094",1987-05-17,10,"05",7.69,10.62,10.36,12.45,10.93,12.17,11.4,13.15,12.43,15.01
"11095",1987-05-18,1.1,"05",0.8459,1.1682,1.1396,1.3695,1.2023,1.3387,1.254,1.4465,1.3673,1.6511
"11096",1987-05-19,0,"05",0,0,0,0,0,0,0,0,0,0
"11097",1987-05-20,0.9,"05",0.6921,0.9558,0.9324,1.1205,0.9837,1.0953,1.026,1.1835,1.1187,1.3509
"11098",1987-05-21,6.2,"05",4.7678,6.5844,6.4232,7.719,6.7766,7.5454,7.068,8.153,7.7066,9.3062
"11099",1987-05-22,0,"05",0,0,0,0,0,0,0,0,0,0
"11100",1987-05-23,0,"05",0,0,0,0,0,0,0,0,0,0
"11101",1987-05-24,0,"05",0,0,0,0,0,0,0,0,0,0
"11102",1987-05-25,0,"05",0,0,0,0,0,0,0,0,0,0
"11103",1987-05-26,0,"05",0,0,0,0,0,0,0,0,0,0
"11104",1987-05-27,0,"05",0,0,0,0,0,0,0,0,0,0
"11105",1987-05-28,6.4,"05",4.9216,6.7968,6.6304,7.968,6.9952,7.7888,7.296,8.416,7.9552,9.6064
"11106",1987-05-29,1.6,"05",1.2304,1.6992,1.6576,1.992,1.7488,1.9472,1.824,2.104,1.9888,2.4016
"11107",1987-05-30,0.3,"05",0.2307,0.3186,0.3108,0.3735,0.3279,0.3651,0.342,0.3945,0.3729,0.4503
"11108",1987-05-31,1.3,"05",0.9997,1.3806,1.3468,1.6185,1.4209,1.5821,1.482,1.7095,1.6159,1.9513
"11109",1987-06-01,1.1,"06",1.3662,1.441,0.847,1.0846,1.0318,0.9394,1.1737,1.5257,1.4377,1.3398
"11110",1987-06-02,0.1,"06",0.1242,0.131,0.077,0.0986,0.0938,0.0854,0.1067,0.1387,0.1307,0.1218
"11111",1987-06-03,0.9,"06",1.1178,1.179,0.693,0.8874,0.8442,0.7686,0.9603,1.2483,1.1763,1.0962
"11112",1987-06-04,1.4,"06",1.7388,1.834,1.078,1.3804,1.3132,1.1956,1.4938,1.9418,1.8298,1.7052
"11113",1987-06-05,0,"06",0,0,0,0,0,0,0,0,0,0
"11114",1987-06-06,0,"06",0,0,0,0,0,0,0,0,0,0
"11115",1987-06-07,20,"06",24.84,26.2,15.4,19.72,18.76,17.08,21.34,27.74,26.14,24.36
"11116",1987-06-08,9.8,"06",12.1716,12.838,7.546,9.6628,9.1924,8.3692,10.4566,13.5926,12.8086,11.9364
"11117",1987-06-09,12.3,"06",15.2766,16.113,9.471,12.1278,11.5374,10.5042,13.1241,17.0601,16.0761,14.9814
"11118",1987-06-10,2.1,"06",2.6082,2.751,1.617,2.0706,1.9698,1.7934,2.2407,2.9127,2.7447,2.5578
"11119",1987-06-11,0.2,"06",0.2484,0.262,0.154,0.1972,0.1876,0.1708,0.2134,0.2774,0.2614,0.2436
"11120",1987-06-12,1.6,"06",1.9872,2.096,1.232,1.5776,1.5008,1.3664,1.7072,2.2192,2.0912,1.9488
"11121",1987-06-13,0.1,"06",0.1242,0.131,0.077,0.0986,0.0938,0.0854,0.1067,0.1387,0.1307,0.1218
"11122",1987-06-14,0.1,"06",0.1242,0.131,0.077,0.0986,0.0938,0.0854,0.1067,0.1387,0.1307,0.1218
"11123",1987-06-15,5.8,"06",7.2036,7.598,4.466,5.7188,5.4404,4.9532,6.1886,8.0446,7.5806,7.0644
"11124",1987-06-16,2.4,"06",2.9808,3.144,1.848,2.3664,2.2512,2.0496,2.5608,3.3288,3.1368,2.9232
"11125",1987-06-17,0.2,"06",0.2484,0.262,0.154,0.1972,0.1876,0.1708,0.2134,0.2774,0.2614,0.2436
"11126",1987-06-18,19.4,"06",24.0948,25.414,14.938,19.1284,18.1972,16.5676,20.6998,26.9078,25.3558,23.6292
"11127",1987-06-19,0.4,"06",0.4968,0.524,0.308,0.3944,0.3752,0.3416,0.4268,0.5548,0.5228,0.4872
"11128",1987-06-20,0,"06",0,0,0,0,0,0,0,0,0,0
"11129",1987-06-21,0,"06",0,0,0,0,0,0,0,0,0,0
"11130",1987-06-22,0,"06",0,0,0,0,0,0,0,0,0,0
"11131",1987-06-23,0,"06",0,0,0,0,0,0,0,0,0,0
"11132",1987-06-24,0,"06",0,0,0,0,0,0,0,0,0,0
"11133",1987-06-25,0.7,"06",0.8694,0.917,0.539,0.6902,0.6566,0.5978,0.7469,0.9709,0.9149,0.8526
"11134",1987-06-26,0,"06",0,0,0,0,0,0,0,0,0,0
"11135",1987-06-27,1.4,"06",1.7388,1.834,1.078,1.3804,1.3132,1.1956,1.4938,1.9418,1.8298,1.7052
"11136",1987-06-28,0,"06",0,0,0,0,0,0,0,0,0,0
"11137",1987-06-29,2.7,"06",3.3534,3.537,2.079,2.6622,2.5326,2.3058,2.8809,3.7449,3.5289,3.2886
"11138",1987-06-30,7.2,"06",8.9424,9.432,5.544,7.0992,6.7536,6.1488,7.6824,9.9864,9.4104,8.7696
"11139",1987-07-01,0.7,"07",0.4277,0.7231,0.5131,0.5649,0.8484,0.5873,0.7133,0.7189,0.6384,0.6111
"11140",1987-07-02,1.3,"07",0.7943,1.3429,0.9529,1.0491,1.5756,1.0907,1.3247,1.3351,1.1856,1.1349
"11141",1987-07-03,0,"07",0,0,0,0,0,0,0,0,0,0
"11142",1987-07-04,0,"07",0,0,0,0,0,0,0,0,0,0
"11143",1987-07-05,0,"07",0,0,0,0,0,0,0,0,0,0
"11144",1987-07-06,0,"07",0,0,0,0,0,0,0,0,0,0
"11145",1987-07-07,0,"07",0,0,0,0,0,0,0,0,0,0
"11146",1987-07-08,0.1,"07",0.0611,0.1033,0.0733,0.0807,0.1212,0.0839,0.1019,0.1027,0.0912,0.0873
"11147",1987-07-09,0,"07",0,0,0,0,0,0,0,0,0,0
"11148",1987-07-10,0,"07",0,0,0,0,0,0,0,0,0,0
"11149",1987-07-11,0,"07",0,0,0,0,0,0,0,0,0,0
"11150",1987-07-12,0,"07",0,0,0,0,0,0,0,0,0,0
"11151",1987-07-13,0,"07",0,0,0,0,0,0,0,0,0,0
"11152",1987-07-14,0,"07",0,0,0,0,0,0,0,0,0,0
"11153",1987-07-15,0,"07",0,0,0,0,0,0,0,0,0,0
"11154",1987-07-16,0,"07",0,0,0,0,0,0,0,0,0,0
"11155",1987-07-17,1,"07",0.611,1.033,0.733,0.807,1.212,0.839,1.019,1.027,0.912,0.873
"11156",1987-07-18,10.8,"07",6.5988,11.1564,7.9164,8.7156,13.0896,9.0612,11.0052,11.0916,9.8496,9.4284
"11157",1987-07-19,25.7,"07",15.7027,26.5481,18.8381,20.7399,31.1484,21.5623,26.1883,26.3939,23.4384,22.4361
"11158",1987-07-20,27.1,"07",16.5581,27.9943,19.8643,21.8697,32.8452,22.7369,27.6149,27.8317,24.7152,23.6583
"11159",1987-07-21,0.9,"07",0.5499,0.9297,0.6597,0.7263,1.0908,0.7551,0.9171,0.9243,0.8208,0.7857
