"","out","CNRM_CCLM","CNRM_RCA","EC.EARTH_CCLM","EC.EARTH_HIRHAM","EC.EARTH_RACMO","EC.EARTH_RCA","HADGEM_RCA","IPSL_RCA","MPI_CCLM","MPI_RCA","Observed"
"123",1971-05-03,4.6,20.7,0,0,0,35.1601513240858,0,0.75,0,1.2,0
"124",1971-05-04,13.8,39.9119369369368,13.1,0,0,0,0,8,1,0,0
"125",1971-05-05,7.81428571428571,5.7,4.25,0,0.1,6.1,0,4,0,0,0
"126",1971-05-06,0.116666666666606,1.2,7.3,0,0,3.2,0,9.925,4.8,4.2,0
"127",1971-05-07,0,0,2.9,0,5.74,0.3,0,0.6,0.8,3.425,0
"128",1971-05-08,0.1,0.2,0,0,0,0.116666666666606,0,3.1,0,0.8,0
"129",1971-05-09,0,0,0,11.6195876288661,0,0.116666666666606,0,14.98,0,1,1.2
"130",1971-05-10,0,0,0.7,0,0,0.1,0,24.4035398230088,1.4,0.1,0
"131",1971-05-11,0,0,0,0,0,0.6,0.1,8.4,0,0.4,0.1
"132",1971-05-12,0,0,0,0,0,0.116666666666606,0.5,0,0,0,0
"133",1971-05-13,0,0,3.5,0,0,2.8,0.1,1.25,0,0,0.3
"134",1971-05-14,0.0666666666666667,0,6.425,0,0,3.05,10,0,0,0,0
"135",1971-05-15,0.3,0,0,0,0,0,0,1.3,0,0,0
"136",1971-05-16,0,0.5,0,0,0,0,1.2,6.43999999999995,0,0,0.2
"137",1971-05-17,0,0,0,0,0,3.33846153846158,0,5.5,0,0,8.8
"138",1971-05-18,0,0,1.2,0,0,0,17.0615384615385,0,0,0.3,7
"139",1971-05-19,0,0.7,0.25,9.15555555555556,0.166666666666606,16.3866666666667,4.325,0,0,0.166666666666606,0
"140",1971-05-20,2.9,0,8.15,25.8303370786518,0,2.2,0.5,0,5.58,6.22,0.4
"141",1971-05-21,0.7,0.166666666666606,9.7,2.9,0,0,14.86,14.86,10.7571428571429,1,0.3
"142",1971-05-22,0,0,0,10,0,0,5.06666666666667,0,8.7,0,0
"143",1971-05-23,0,0,0,0,0,0,0.6,9.3,0.1,11.9111111111111,0
"144",1971-05-24,0,0,0.1,0.2,0,0,0,12.2615384615385,0.3,4.5,0
"145",1971-05-25,0,0,7.5,0,0.166666666666606,0.116666666666606,4.175,12.9760000000001,0,0.5,0
"146",1971-05-26,0,0,0,0.1,0,1,2.2,14.26,0,4.93333333333333,0
"147",1971-05-27,0,0,0,1.5,0,0,0,1.9,0.0666666666666667,0,0
"148",1971-05-28,0.4,14.0090909090909,0.116666666666606,0,0,4.9,0,0,8.9,0.166666666666606,0.5
"149",1971-05-29,4.4,0.166666666666606,0.5,0,0,4.325,0,0,0,0,51.3
"150",1971-05-30,0,0,0.116666666666606,0,6,0,5.06666666666667,0.4,0,0,25.8
"151",1971-05-31,0,0,0,0,4.5,0.4,5.06666666666667,0,0,2.6,0
"152",1971-06-01,0,0,0.95,3.5,0,24.5269230769231,0,2.9,6.9,14.74,0
"153",1971-06-02,0,0,1.5,0,0,0,4.175,4.92972972972971,2.4,16.2875,0
"154",1971-06-03,5.7,0.166666666666606,0,9.07777777777778,4.8,5,2.6,0.95,12.6167938931298,0.5,0
"155",1971-06-04,7.9,4.9,0,15.1785714285714,5.35,0.8,6.63333333333333,0.1,1.7,0,0
"156",1971-06-05,0,0,0.1,8.23333333333333,0,0,0,0,0,0,0
"157",1971-06-06,0,1.2,0,1.9,0,0,0,13.636,1.26666666666667,0,0
"158",1971-06-07,0,0.166666666666606,0,2.3,13.0444444444444,0,0,2.1,0,0,0
"159",1971-06-08,0,0,0,2.9,0.1,0,0,0,0,0,0
"160",1971-06-09,1.2,0,0,0,2.6,0,0,5.5,0,8.52,1.9
"161",1971-06-10,5.5,0,0,15.5714285714286,0,0,0,0,0.3,2.6,0.2
"162",1971-06-11,0,0,0,0.6,0,6.8,0.3,0,6.38333333333333,0.6,0
"163",1971-06-12,0,0,0,41.7083333333332,8.8,0,0,0,3.35,0,0
"164",1971-06-13,0,0,1.6,5.9,7.05,0,0,0,0.0666666666666667,6.8,0
"165",1971-06-14,0,0,12.7090909090909,14.7,3.3,0,3.8,0,0,0,0
"166",1971-06-15,0,0.75,0.116666666666606,0.95,0.166666666666606,0,0.166666666666606,0,14.1,6.3,0
"167",1971-06-16,0,0,0,20.6176470588235,7.9,0,0,5.7,33.9789032258064,7.78,0
"168",1971-06-17,10.4142857142857,17.1692307692308,0,0.7,1.3,0,17.6,0.5,1.6,19.72,0
"169",1971-06-18,0,3.5,0,0,0,0,0,4.92972972972971,0,0,6.5
"170",1971-06-19,0,0,0,0,2.45,0,13.79,7.3,9.925,6.3,0
"171",1971-06-20,0,0,0.4,14,7.6,0,10.3,0.1,8.5,1.9,0.1
"172",1971-06-21,0,0,1.6,0,0,0,0,0.4,1.4,0,2.6
"173",1971-06-22,0,0,0,8.82857142857143,0.3,13.9935064935065,0,7.81428571428571,0,0,3.4
"174",1971-06-23,0,0,0,5.9,5.06666666666667,0.3,0,0.7,0,0,1.2
"175",1971-06-24,0,0,0,0,4.93333333333333,0,1.9,0,0.4,0,0
"176",1971-06-25,0,1.3,1.9,0.95,0,5.58,9.4,0,0,0,3.8
"177",1971-06-26,1.5,3.1,3.7,5.58,0,0,3.2,0,0,1,0.1
"178",1971-06-27,0.4,0,0.9,0.2,0,0.2,5.35,0,11.6929411764707,15.65,6.9
"179",1971-06-28,0,0.4,0,0,4.93333333333333,7.98333333333333,0.9,0,10.225,1.7,0
"180",1971-06-29,0.9,0.7,0.4,11.5329896907217,0,0,3.5,0,3.425,0.8,0
