"","Date","CNRMCCLM","CNRMRCA","ECEARTHCCLM","ECEARTHHIRHAM","ECEARTHRACMO","ECEARTHRCA","HADGEMRCA","IPSLRCA","MPICCLM","MPIRCA"
"9490",1982-12-25,11.59,12.61,9.92,10.6,11.08,10.37,13.02,11.93,9.39,10.63
"9491",1982-12-26,3.5929,3.9091,3.0752,3.286,3.4348,3.2147,4.0362,3.6983,2.9109,3.2953
"9492",1982-12-27,1.7385,1.8915,1.488,1.59,1.662,1.5555,1.953,1.7895,1.4085,1.5945
"9493",1982-12-28,11.59,12.61,9.92,10.6,11.08,10.37,13.02,11.93,9.39,10.63
"9494",1982-12-29,0,0,0,0,0,0,0,0,0,0
"9495",1982-12-30,0,0,0,0,0,0,0,0,0,0
"9496",1982-12-31,2.0862,2.2698,1.7856,1.908,1.9944,1.8666,2.3436,2.1474,1.6902,1.9134
"9497",1983-01-01,3.7932,3.8657,3.3031,3.0566,3.2683,3.4104,3.6975,4.0803,2.8594,3.596
"9498",1983-01-02,16.0884,16.3959,14.0097,12.9642,13.8621,14.4648,15.6825,17.3061,12.1278,15.252
"9499",1983-01-03,3.924,3.999,3.417,3.162,3.381,3.528,3.825,4.221,2.958,3.72
"9500",1983-01-04,33.6156,34.2581,29.2723,27.0878,28.9639,30.2232,32.7675,36.1599,25.3402,31.868
"9501",1983-01-05,0,0,0,0,0,0,0,0,0,0
"9502",1983-01-06,28.6452,29.1927,24.9441,23.0826,24.6813,25.7544,27.9225,30.8133,21.5934,27.156
"9503",1983-01-07,20.1432,20.5282,17.5406,16.2316,17.3558,18.1104,19.635,21.6678,15.1844,19.096
"9504",1983-01-08,13.4724,13.7299,11.7317,10.8562,11.6081,12.1128,13.1325,14.4921,10.1558,12.772
"9505",1983-01-09,19.0968,19.4618,16.6294,15.3884,16.4542,17.1696,18.615,20.5422,14.3956,18.104
"9506",1983-01-10,26.5524,27.0599,23.1217,21.3962,22.8781,23.8728,25.8825,28.5621,20.0158,25.172
"9507",1983-01-11,9.156,9.331,7.973,7.378,7.889,8.232,8.925,9.849,6.902,8.68
"9508",1983-01-12,5.6244,5.7319,4.8977,4.5322,4.8461,5.0568,5.4825,6.0501,4.2398,5.332
"9509",1983-01-13,26.4216,26.9266,23.0078,21.2908,22.7654,23.7552,25.755,28.4214,19.9172,25.048
"9510",1983-01-14,6.6708,6.7983,5.8089,5.3754,5.7477,5.9976,6.5025,7.1757,5.0286,6.324
"9511",1983-01-15,5.1012,5.1987,4.4421,4.1106,4.3953,4.5864,4.9725,5.4873,3.8454,4.836
"9512",1983-01-16,0,0,0,0,0,0,0,0,0,0
"9513",1983-01-17,1.8312,1.8662,1.5946,1.4756,1.5778,1.6464,1.785,1.9698,1.3804,1.736
"9514",1983-01-18,18.312,18.662,15.946,14.756,15.778,16.464,17.85,19.698,13.804,17.36
"9515",1983-01-19,0.5232,0.5332,0.4556,0.4216,0.4508,0.4704,0.51,0.5628,0.3944,0.496
"9516",1983-01-20,0,0,0,0,0,0,0,0,0,0
"9517",1983-01-21,4.8396,4.9321,4.2143,3.8998,4.1699,4.3512,4.7175,5.2059,3.6482,4.588
"9518",1983-01-22,0.2616,0.2666,0.2278,0.2108,0.2254,0.2352,0.255,0.2814,0.1972,0.248
"9519",1983-01-23,0,0,0,0,0,0,0,0,0,0
"9520",1983-01-24,0,0,0,0,0,0,0,0,0,0
"9521",1983-01-25,17.7888,18.1288,15.4904,14.3344,15.3272,15.9936,17.34,19.1352,13.4096,16.864
"9522",1983-01-26,14.1264,14.3964,12.3012,11.3832,12.1716,12.7008,13.77,15.1956,10.6488,13.392
"9523",1983-01-27,21.7128,22.1278,18.9074,17.4964,18.7082,19.5216,21.165,23.3562,16.3676,20.584
"9524",1983-01-28,7.9788,8.1313,6.9479,6.4294,6.8747,7.1736,7.7775,8.5827,6.0146,7.564
"9525",1983-01-29,17.9196,18.2621,15.6043,14.4398,15.4399,16.1112,17.4675,19.2759,13.5082,16.988
"9526",1983-01-30,34.008,34.658,29.614,27.404,29.302,30.576,33.15,36.582,25.636,32.24
"9527",1983-01-31,3.7932,3.8657,3.3031,3.0566,3.2683,3.4104,3.6975,4.0803,2.8594,3.596
"9528",1983-02-01,40.2584,41.1748,36.9404,36.2136,33.9068,37.9832,31.7896,32.4848,33.022,38.868
"9529",1983-02-02,8.7906,8.9907,8.0661,7.9074,7.4037,8.2938,6.9414,7.0932,7.2105,8.487
"9530",1983-02-03,2.4206,2.4757,2.2211,2.1774,2.0387,2.2838,1.9114,1.9532,1.9855,2.337
"9531",1983-02-04,0,0,0,0,0,0,0,0,0,0
"9532",1983-02-05,24.7156,25.2782,22.6786,22.2324,20.8162,23.3188,19.5164,19.9432,20.273,23.862
"9533",1983-02-06,24.0786,24.6267,22.0941,21.6594,20.2797,22.7178,19.0134,19.4292,19.7505,23.247
"9534",1983-02-07,2.6754,2.7363,2.4549,2.4066,2.2533,2.5242,2.1126,2.1588,2.1945,2.583
"9535",1983-02-08,0,0,0,0,0,0,0,0,0,0
"9536",1983-02-09,0,0,0,0,0,0,0,0,0,0
"9537",1983-02-10,0,0,0,0,0,0,0,0,0,0
"9538",1983-02-11,3.4398,3.5181,3.1563,3.0942,2.8971,3.2454,2.7162,2.7756,2.8215,3.321
"9539",1983-02-12,0,0,0,0,0,0,0,0,0,0
"9540",1983-02-13,0,0,0,0,0,0,0,0,0,0
"9541",1983-02-14,0,0,0,0,0,0,0,0,0,0
"9542",1983-02-15,0,0,0,0,0,0,0,0,0,0
"9543",1983-02-16,0,0,0,0,0,0,0,0,0,0
"9544",1983-02-17,0,0,0,0,0,0,0,0,0,0
"9545",1983-02-18,0,0,0,0,0,0,0,0,0,0
"9546",1983-02-19,0,0,0,0,0,0,0,0,0,0
"9547",1983-02-20,0,0,0,0,0,0,0,0,0,0
"9548",1983-02-21,0,0,0,0,0,0,0,0,0,0
"9549",1983-02-22,0,0,0,0,0,0,0,0,0,0
"9550",1983-02-23,0,0,0,0,0,0,0,0,0,0
"9551",1983-02-24,0,0,0,0,0,0,0,0,0,0
"9552",1983-02-25,0,0,0,0,0,0,0,0,0,0
"9553",1983-02-26,0,0,0,0,0,0,0,0,0,0
"9554",1983-02-27,0,0,0,0,0,0,0,0,0,0
"9555",1983-02-28,10.7016,10.9452,9.8196,9.6264,9.0132,10.0968,8.4504,8.6352,8.778,10.332
"9556",1983-03-01,1.992,2.402,1.908,2.574,2.288,2.366,2.542,1.986,1.996,2.09
"9557",1983-03-02,0,0,0,0,0,0,0,0,0,0
"9558",1983-03-03,0.996,1.201,0.954,1.287,1.144,1.183,1.271,0.993,0.998,1.045
"9559",1983-03-04,5.2788,6.3653,5.0562,6.8211,6.0632,6.2699,6.7363,5.2629,5.2894,5.5385
"9560",1983-03-05,5.6772,6.8457,5.4378,7.3359,6.5208,6.7431,7.2447,5.6601,5.6886,5.9565
"9561",1983-03-06,0.2988,0.3603,0.2862,0.3861,0.3432,0.3549,0.3813,0.2979,0.2994,0.3135
"9562",1983-03-07,1.494,1.8015,1.431,1.9305,1.716,1.7745,1.9065,1.4895,1.497,1.5675
"9563",1983-03-08,0,0,0,0,0,0,0,0,0,0
"9564",1983-03-09,0,0,0,0,0,0,0,0,0,0
"9565",1983-03-10,0,0,0,0,0,0,0,0,0,0
"9566",1983-03-11,0.6972,0.8407,0.6678,0.9009,0.8008,0.8281,0.8897,0.6951,0.6986,0.7315
"9567",1983-03-12,0,0,0,0,0,0,0,0,0,0
"9568",1983-03-13,0,0,0,0,0,0,0,0,0,0
"9569",1983-03-14,0,0,0,0,0,0,0,0,0,0
"9570",1983-03-15,6.0756,7.3261,5.8194,7.8507,6.9784,7.2163,7.7531,6.0573,6.0878,6.3745
"9571",1983-03-16,1.5936,1.9216,1.5264,2.0592,1.8304,1.8928,2.0336,1.5888,1.5968,1.672
"9572",1983-03-17,5.478,6.6055,5.247,7.0785,6.292,6.5065,6.9905,5.4615,5.489,5.7475
"9573",1983-03-18,9.5616,11.5296,9.1584,12.3552,10.9824,11.3568,12.2016,9.5328,9.5808,10.032
"9574",1983-03-19,0,0,0,0,0,0,0,0,0,0
"9575",1983-03-20,0,0,0,0,0,0,0,0,0,0
"9576",1983-03-21,21.3144,25.7014,20.4156,27.5418,24.4816,25.3162,27.1994,21.2502,21.3572,22.363
"9577",1983-03-22,19.92,24.02,19.08,25.74,22.88,23.66,25.42,19.86,19.96,20.9
"9578",1983-03-23,0.0996,0.1201,0.0954,0.1287,0.1144,0.1183,0.1271,0.0993,0.0998,0.1045
"9579",1983-03-24,0.7968,0.9608,0.7632,1.0296,0.9152,0.9464,1.0168,0.7944,0.7984,0.836
"9580",1983-03-25,3.8844,4.6839,3.7206,5.0193,4.4616,4.6137,4.9569,3.8727,3.8922,4.0755
"9581",1983-03-26,0,0,0,0,0,0,0,0,0,0
"9582",1983-03-27,0,0,0,0,0,0,0,0,0,0
"9583",1983-03-28,0,0,0,0,0,0,0,0,0,0
"9584",1983-03-29,0.8964,1.0809,0.8586,1.1583,1.0296,1.0647,1.1439,0.8937,0.8982,0.9405
"9585",1983-03-30,6.0756,7.3261,5.8194,7.8507,6.9784,7.2163,7.7531,6.0573,6.0878,6.3745
"9586",1983-03-31,11.2548,13.5713,10.7802,14.5431,12.9272,13.3679,14.3623,11.2209,11.2774,11.8085
"9587",1983-04-01,11.0568,12.2196,12.0156,9.2922,12.1278,12.0462,11.1588,11.8014,10.8324,10.7406
"9588",1983-04-02,0,0,0,0,0,0,0,0,0,0
"9589",1983-04-03,0,0,0,0,0,0,0,0,0,0
"9590",1983-04-04,0,0,0,0,0,0,0,0,0,0
"9591",1983-04-05,0.1084,0.1198,0.1178,0.0911,0.1189,0.1181,0.1094,0.1157,0.1062,0.1053
"9592",1983-04-06,0.3252,0.3594,0.3534,0.2733,0.3567,0.3543,0.3282,0.3471,0.3186,0.3159
"9593",1983-04-07,1.3008,1.4376,1.4136,1.0932,1.4268,1.4172,1.3128,1.3884,1.2744,1.2636
"9594",1983-04-08,1.626,1.797,1.767,1.3665,1.7835,1.7715,1.641,1.7355,1.593,1.5795
"9595",1983-04-09,0,0,0,0,0,0,0,0,0,0
"9596",1983-04-10,0,0,0,0,0,0,0,0,0,0
"9597",1983-04-11,0,0,0,0,0,0,0,0,0,0
"9598",1983-04-12,0,0,0,0,0,0,0,0,0,0
"9599",1983-04-13,0,0,0,0,0,0,0,0,0,0
"9600",1983-04-14,0,0,0,0,0,0,0,0,0,0
"9601",1983-04-15,0,0,0,0,0,0,0,0,0,0
"9602",1983-04-16,0,0,0,0,0,0,0,0,0,0
"9603",1983-04-17,0,0,0,0,0,0,0,0,0,0
"9604",1983-04-18,11.924,13.178,12.958,10.021,13.079,12.991,12.034,12.727,11.682,11.583
"9605",1983-04-19,2.168,2.396,2.356,1.822,2.378,2.362,2.188,2.314,2.124,2.106
"9606",1983-04-20,13.55,14.975,14.725,11.3875,14.8625,14.7625,13.675,14.4625,13.275,13.1625
"9607",1983-04-21,0.3252,0.3594,0.3534,0.2733,0.3567,0.3543,0.3282,0.3471,0.3186,0.3159
"9608",1983-04-22,17.5608,19.4076,19.0836,14.7582,19.2618,19.1322,17.7228,18.7434,17.2044,17.0586
"9609",1983-04-23,25.5824,28.2728,27.8008,21.4996,28.0604,27.8716,25.8184,27.3052,25.0632,24.8508
"9610",1983-04-24,0,0,0,0,0,0,0,0,0,0
"9611",1983-04-25,1.626,1.797,1.767,1.3665,1.7835,1.7715,1.641,1.7355,1.593,1.5795
"9612",1983-04-26,2.3848,2.6356,2.5916,2.0042,2.6158,2.5982,2.4068,2.5454,2.3364,2.3166
"9613",1983-04-27,3.5772,3.9534,3.8874,3.0063,3.9237,3.8973,3.6102,3.8181,3.5046,3.4749
"9614",1983-04-28,3.6856,4.0732,4.0052,3.0974,4.0426,4.0154,3.7196,3.9338,3.6108,3.5802
"9615",1983-04-29,3.0352,3.3544,3.2984,2.5508,3.3292,3.3068,3.0632,3.2396,2.9736,2.9484
"9616",1983-04-30,5.8536,6.4692,6.3612,4.9194,6.4206,6.3774,5.9076,6.2478,5.7348,5.6862
"9617",1983-05-01,2.8706,3.2085,3.1248,3.9494,3.0039,3.0039,4.2625,4.0486,3.8037,3.9122
"9618",1983-05-02,0,0,0,0,0,0,0,0,0,0
"9619",1983-05-03,2.9632,3.312,3.2256,4.0768,3.1008,3.1008,4.4,4.1792,3.9264,4.0384
"9620",1983-05-04,1.2038,1.3455,1.3104,1.6562,1.2597,1.2597,1.7875,1.6978,1.5951,1.6406
"9621",1983-05-05,2.315,2.5875,2.52,3.185,2.4225,2.4225,3.4375,3.265,3.0675,3.155
"9622",1983-05-06,0.1852,0.207,0.2016,0.2548,0.1938,0.1938,0.275,0.2612,0.2454,0.2524
"9623",1983-05-07,0.1852,0.207,0.2016,0.2548,0.1938,0.1938,0.275,0.2612,0.2454,0.2524
"9624",1983-05-08,1.5742,1.7595,1.7136,2.1658,1.6473,1.6473,2.3375,2.2202,2.0859,2.1454
"9625",1983-05-09,16.9458,18.9405,18.4464,23.3142,17.7327,17.7327,25.1625,23.8998,22.4541,23.0946
"9626",1983-05-10,12.3158,13.7655,13.4064,16.9442,12.8877,12.8877,18.2875,17.3698,16.3191,16.7846
"9627",1983-05-11,15.8346,17.6985,17.2368,21.7854,16.5699,16.5699,23.5125,22.3326,20.9817,21.5802
"9628",1983-05-12,1.0186,1.1385,1.1088,1.4014,1.0659,1.0659,1.5125,1.4366,1.3497,1.3882
"9629",1983-05-13,5.9264,6.624,6.4512,8.1536,6.2016,6.2016,8.8,8.3584,7.8528,8.0768
"9630",1983-05-14,1.2964,1.449,1.4112,1.7836,1.3566,1.3566,1.925,1.8284,1.7178,1.7668
"9631",1983-05-15,7.5006,8.3835,8.1648,10.3194,7.8489,7.8489,11.1375,10.5786,9.9387,10.2222
"9632",1983-05-16,15.1864,16.974,16.5312,20.8936,15.8916,15.8916,22.55,21.4184,20.1228,20.6968
"9633",1983-05-17,7.871,8.7975,8.568,10.829,8.2365,8.2365,11.6875,11.101,10.4295,10.727
"9634",1983-05-18,1.852,2.07,2.016,2.548,1.938,1.938,2.75,2.612,2.454,2.524
"9635",1983-05-19,20.5572,22.977,22.3776,28.2828,21.5118,21.5118,30.525,28.9932,27.2394,28.0164
"9636",1983-05-20,0.2778,0.3105,0.3024,0.3822,0.2907,0.2907,0.4125,0.3918,0.3681,0.3786
"9637",1983-05-21,0,0,0,0,0,0,0,0,0,0
"9638",1983-05-22,47.3186,52.8885,51.5088,65.1014,49.5159,49.5159,70.2625,66.7366,62.6997,64.4882
"9639",1983-05-23,1.389,1.5525,1.512,1.911,1.4535,1.4535,2.0625,1.959,1.8405,1.893
"9640",1983-05-24,2.6854,3.0015,2.9232,3.6946,2.8101,2.8101,3.9875,3.7874,3.5583,3.6598
"9641",1983-05-25,0.0926,0.1035,0.1008,0.1274,0.0969,0.0969,0.1375,0.1306,0.1227,0.1262
"9642",1983-05-26,14.7234,16.4565,16.0272,20.2566,15.4071,15.4071,21.8625,20.7654,19.5093,20.0658
"9643",1983-05-27,16.0198,17.9055,17.4384,22.0402,16.7637,16.7637,23.7875,22.5938,21.2271,21.8326
"9644",1983-05-28,9.0748,10.143,9.8784,12.4852,9.4962,9.4962,13.475,12.7988,12.0246,12.3676
"9645",1983-05-29,0.926,1.035,1.008,1.274,0.969,0.969,1.375,1.306,1.227,1.262
"9646",1983-05-30,6.8524,7.659,7.4592,9.4276,7.1706,7.1706,10.175,9.6644,9.0798,9.3388
"9647",1983-05-31,2.778,3.105,3.024,3.822,2.907,2.907,4.125,3.918,3.681,3.786
"9648",1983-06-01,0,0,0,0,0,0,0,0,0,0
"9649",1983-06-02,5.1324,6.7964,4.7216,5.9124,5.0804,4.5396,6.7912,5.8188,5.9696,5.0128
"9650",1983-06-03,12.831,16.991,11.804,14.781,12.701,11.349,16.978,14.547,14.924,12.532
"9651",1983-06-04,0,0,0,0,0,0,0,0,0,0
"9652",1983-06-05,3.0597,4.0517,2.8148,3.5247,3.0287,2.7063,4.0486,3.4689,3.5588,2.9884
"9653",1983-06-06,0,0,0,0,0,0,0,0,0,0
"9654",1983-06-07,0,0,0,0,0,0,0,0,0,0
"9655",1983-06-08,0,0,0,0,0,0,0,0,0,0
"9656",1983-06-09,0,0,0,0,0,0,0,0,0,0
"9657",1983-06-10,0,0,0,0,0,0,0,0,0,0
"9658",1983-06-11,0,0,0,0,0,0,0,0,0,0
"9659",1983-06-12,0.8883,1.1763,0.8172,1.0233,0.8793,0.7857,1.1754,1.0071,1.0332,0.8676
"9660",1983-06-13,0,0,0,0,0,0,0,0,0,0
"9661",1983-06-14,0,0,0,0,0,0,0,0,0,0
"9662",1983-06-15,12.4362,16.4682,11.4408,14.3262,12.3102,10.9998,16.4556,14.0994,14.4648,12.1464
"9663",1983-06-16,6.5142,8.6262,5.9928,7.5042,6.4482,5.7618,8.6196,7.3854,7.5768,6.3624
"9664",1983-06-17,2.1714,2.8754,1.9976,2.5014,2.1494,1.9206,2.8732,2.4618,2.5256,2.1208
"9665",1983-06-18,0.0987,0.1307,0.0908,0.1137,0.0977,0.0873,0.1306,0.1119,0.1148,0.0964
"9666",1983-06-19,0,0,0,0,0,0,0,0,0,0
"9667",1983-06-20,0,0,0,0,0,0,0,0,0,0
"9668",1983-06-21,0,0,0,0,0,0,0,0,0,0
"9669",1983-06-22,0,0,0,0,0,0,0,0,0,0
"9670",1983-06-23,0,0,0,0,0,0,0,0,0,0
"9671",1983-06-24,0,0,0,0,0,0,0,0,0,0
"9672",1983-06-25,0,0,0,0,0,0,0,0,0,0
"9673",1983-06-26,0,0,0,0,0,0,0,0,0,0
"9674",1983-06-27,0.7896,1.0456,0.7264,0.9096,0.7816,0.6984,1.0448,0.8952,0.9184,0.7712
"9675",1983-06-28,0.8883,1.1763,0.8172,1.0233,0.8793,0.7857,1.1754,1.0071,1.0332,0.8676
"9676",1983-06-29,0,0,0,0,0,0,0,0,0,0
"9677",1983-06-30,13.7193,18.1673,12.6212,15.8043,13.5803,12.1347,18.1534,15.5541,15.9572,13.3996
"9678",1983-07-01,0.4664,0.8424,0.6232,0.6264,1.0256,0.6424,0.864,0.8272,0.7032,0.7616
"9679",1983-07-02,0.583,1.053,0.779,0.783,1.282,0.803,1.08,1.034,0.879,0.952
"9680",1983-07-03,5.247,9.477,7.011,7.047,11.538,7.227,9.72,9.306,7.911,8.568
"9681",1983-07-04,4.6057,8.3187,6.1541,6.1857,10.1278,6.3437,8.532,8.1686,6.9441,7.5208
"9682",1983-07-05,0.2915,0.5265,0.3895,0.3915,0.641,0.4015,0.54,0.517,0.4395,0.476
"9683",1983-07-06,0,0,0,0,0,0,0,0,0,0
"9684",1983-07-07,0,0,0,0,0,0,0,0,0,0
"9685",1983-07-08,0,0,0,0,0,0,0,0,0,0
"9686",1983-07-09,0,0,0,0,0,0,0,0,0,0
"9687",1983-07-10,0,0,0,0,0,0,0,0,0,0
"9688",1983-07-11,0,0,0,0,0,0,0,0,0,0
"9689",1983-07-12,0,0,0,0,0,0,0,0,0,0
"9690",1983-07-13,0,0,0,0,0,0,0,0,0,0
"9691",1983-07-14,0,0,0,0,0,0,0,0,0,0
"9692",1983-07-15,0,0,0,0,0,0,0,0,0,0
"9693",1983-07-16,0.1166,0.2106,0.1558,0.1566,0.2564,0.1606,0.216,0.2068,0.1758,0.1904
"9694",1983-07-17,0,0,0,0,0,0,0,0,0,0
"9695",1983-07-18,0.4664,0.8424,0.6232,0.6264,1.0256,0.6424,0.864,0.8272,0.7032,0.7616
"9696",1983-07-19,5.247,9.477,7.011,7.047,11.538,7.227,9.72,9.306,7.911,8.568
"9697",1983-07-20,0,0,0,0,0,0,0,0,0,0
"9698",1983-07-21,0,0,0,0,0,0,0,0,0,0
"9699",1983-07-22,0.3498,0.6318,0.4674,0.4698,0.7692,0.4818,0.648,0.6204,0.5274,0.5712
"9700",1983-07-23,0,0,0,0,0,0,0,0,0,0
"9701",1983-07-24,0,0,0,0,0,0,0,0,0,0
"9702",1983-07-25,0,0,0,0,0,0,0,0,0,0
"9703",1983-07-26,0,0,0,0,0,0,0,0,0,0
"9704",1983-07-27,0,0,0,0,0,0,0,0,0,0
"9705",1983-07-28,0,0,0,0,0,0,0,0,0,0
"9706",1983-07-29,0.2332,0.4212,0.3116,0.3132,0.5128,0.3212,0.432,0.4136,0.3516,0.3808
"9707",1983-07-30,0,0,0,0,0,0,0,0,0,0
"9708",1983-07-31,0,0,0,0,0,0,0,0,0,0
"9709",1983-08-01,5.3274,7.8,4.6098,4.2042,7.4022,6.6066,6.2712,7.7298,7.176,7.1604
"9710",1983-08-02,7.4447,10.9,6.4419,5.8751,10.3441,9.2323,8.7636,10.8019,10.028,10.0062
"9711",1983-08-03,0,0,0,0,0,0,0,0,0,0
"9712",1983-08-04,0.6147,0.9,0.5319,0.4851,0.8541,0.7623,0.7236,0.8919,0.828,0.8262
"9713",1983-08-05,1.0245,1.5,0.8865,0.8085,1.4235,1.2705,1.206,1.4865,1.38,1.377
"9714",1983-08-06,0,0,0,0,0,0,0,0,0,0
"9715",1983-08-07,0,0,0,0,0,0,0,0,0,0
"9716",1983-08-08,0,0,0,0,0,0,0,0,0,0
"9717",1983-08-09,0,0,0,0,0,0,0,0,0,0
"9718",1983-08-10,0,0,0,0,0,0,0,0,0,0
"9719",1983-08-11,0,0,0,0,0,0,0,0,0,0
"9720",1983-08-12,0,0,0,0,0,0,0,0,0,0
"9721",1983-08-13,0,0,0,0,0,0,0,0,0,0
"9722",1983-08-14,0,0,0,0,0,0,0,0,0,0
"9723",1983-08-15,0,0,0,0,0,0,0,0,0,0
"9724",1983-08-16,1.366,2,1.182,1.078,1.898,1.694,1.608,1.982,1.84,1.836
"9725",1983-08-17,0,0,0,0,0,0,0,0,0,0
"9726",1983-08-18,0,0,0,0,0,0,0,0,0,0
"9727",1983-08-19,0,0,0,0,0,0,0,0,0,0
"9728",1983-08-20,0,0,0,0,0,0,0,0,0,0
"9729",1983-08-21,0,0,0,0,0,0,0,0,0,0
"9730",1983-08-22,0,0,0,0,0,0,0,0,0,0
"9731",1983-08-23,0,0,0,0,0,0,0,0,0,0
"9732",1983-08-24,0.0683,0.1,0.0591,0.0539,0.0949,0.0847,0.0804,0.0991,0.092,0.0918
"9733",1983-08-25,0,0,0,0,0,0,0,0,0,0
"9734",1983-08-26,0,0,0,0,0,0,0,0,0,0
"9735",1983-08-27,0,0,0,0,0,0,0,0,0,0
"9736",1983-08-28,0,0,0,0,0,0,0,0,0,0
"9737",1983-08-29,0,0,0,0,0,0,0,0,0,0
"9738",1983-08-30,0,0,0,0,0,0,0,0,0,0
"9739",1983-08-31,0,0,0,0,0,0,0,0,0,0
"9740",1983-09-01,0,0,0,0,0,0,0,0,0,0
"9741",1983-09-02,0,0,0,0,0,0,0,0,0,0
"9742",1983-09-03,2.8941,2.8479,1.8876,2.6466,3.4551,2.2803,2.3001,3.5079,2.2473,3.4683
"9743",1983-09-04,20.6972,20.3668,13.4992,18.9272,24.7092,16.3076,16.4492,25.0868,16.0716,24.8036
"9744",1983-09-05,8.4192,8.2848,5.4912,7.6992,10.0512,6.6336,6.6912,10.2048,6.5376,10.0896
"9745",1983-09-06,4.9112,4.8328,3.2032,4.4912,5.8632,3.8696,3.9032,5.9528,3.8136,5.8856
"9746",1983-09-07,0.0877,0.0863,0.0572,0.0802,0.1047,0.0691,0.0697,0.1063,0.0681,0.1051
"9747",1983-09-08,0,0,0,0,0,0,0,0,0,0
"9748",1983-09-09,0.9647,0.9493,0.6292,0.8822,1.1517,0.7601,0.7667,1.1693,0.7491,1.1561
"9749",1983-09-10,19.294,18.986,12.584,17.644,23.034,15.202,15.334,23.386,14.982,23.122
"9750",1983-09-11,55.0756,54.1964,35.9216,50.3656,65.7516,43.3948,43.7716,66.7564,42.7668,66.0028
"9751",1983-09-12,6.139,6.041,4.004,5.614,7.329,4.837,4.879,7.441,4.767,7.357
"9752",1983-09-13,3.8588,3.7972,2.5168,3.5288,4.6068,3.0404,3.0668,4.6772,2.9964,4.6244
"9753",1983-09-14,2.8064,2.7616,1.8304,2.5664,3.3504,2.2112,2.2304,3.4016,2.1792,3.3632
"9754",1983-09-15,0.1754,0.1726,0.1144,0.1604,0.2094,0.1382,0.1394,0.2126,0.1362,0.2102
"9755",1983-09-16,20.6095,20.2805,13.442,18.847,24.6045,16.2385,16.3795,24.9805,16.0035,24.6985
"9756",1983-09-17,31.6597,31.1543,20.6492,28.9522,37.7967,24.9451,25.1617,38.3743,24.5841,37.9411
"9757",1983-09-18,14.2951,14.0669,9.3236,13.0726,17.0661,11.2633,11.3611,17.3269,11.1003,17.1313
"9758",1983-09-19,8.8577,8.7163,5.7772,8.1002,10.5747,6.9791,7.0397,10.7363,6.8781,10.6151
"9759",1983-09-20,12.5411,12.3409,8.1796,11.4686,14.9721,9.8813,9.9671,15.2009,9.7383,15.0293
"9760",1983-09-21,12.9796,12.7724,8.4656,11.8696,15.4956,10.2268,10.3156,15.7324,10.0788,15.5548
"9761",1983-09-22,1.754,1.726,1.144,1.604,2.094,1.382,1.394,2.126,1.362,2.102
"9762",1983-09-23,0,0,0,0,0,0,0,0,0,0
"9763",1983-09-24,1.9294,1.8986,1.2584,1.7644,2.3034,1.5202,1.5334,2.3386,1.4982,2.3122
"9764",1983-09-25,0,0,0,0,0,0,0,0,0,0
"9765",1983-09-26,0,0,0,0,0,0,0,0,0,0
"9766",1983-09-27,1.0524,1.0356,0.6864,0.9624,1.2564,0.8292,0.8364,1.2756,0.8172,1.2612
"9767",1983-09-28,0,0,0,0,0,0,0,0,0,0
"9768",1983-09-29,0,0,0,0,0,0,0,0,0,0
"9769",1983-09-30,0,0,0,0,0,0,0,0,0,0
"9770",1983-10-01,0,0,0,0,0,0,0,0,0,0
"9771",1983-10-02,0.9936,1.3374,1.692,1.6668,1.8036,1.9746,1.5066,1.548,1.251,1.4598
"9772",1983-10-03,0.7176,0.9659,1.222,1.2038,1.3026,1.4261,1.0881,1.118,0.9035,1.0543
"9773",1983-10-04,0.7728,1.0402,1.316,1.2964,1.4028,1.5358,1.1718,1.204,0.973,1.1354
"9774",1983-10-05,7.6728,10.3277,13.066,12.8714,13.9278,15.2483,11.6343,11.954,9.6605,11.2729
"9775",1983-10-06,2.484,3.3435,4.23,4.167,4.509,4.9365,3.7665,3.87,3.1275,3.6495
"9776",1983-10-07,1.6008,2.1547,2.726,2.6854,2.9058,3.1813,2.4273,2.494,2.0155,2.3519
"9777",1983-10-08,0.7728,1.0402,1.316,1.2964,1.4028,1.5358,1.1718,1.204,0.973,1.1354
"9778",1983-10-09,0,0,0,0,0,0,0,0,0,0
"9779",1983-10-10,3.312,4.458,5.64,5.556,6.012,6.582,5.022,5.16,4.17,4.866
"9780",1983-10-11,6.624,8.916,11.28,11.112,12.024,13.164,10.044,10.32,8.34,9.732
"9781",1983-10-12,1.656,2.229,2.82,2.778,3.006,3.291,2.511,2.58,2.085,2.433
"9782",1983-10-13,4.8024,6.4641,8.178,8.0562,8.7174,9.5439,7.2819,7.482,6.0465,7.0557
"9783",1983-10-14,13.9656,18.7979,23.782,23.4278,25.3506,27.7541,21.1761,21.758,17.5835,20.5183
"9784",1983-10-15,4.4712,6.0183,7.614,7.5006,8.1162,8.8857,6.7797,6.966,5.6295,6.5691
"9785",1983-10-16,42.78,57.5825,72.85,71.765,77.655,85.0175,64.8675,66.65,53.8625,62.8525
"9786",1983-10-17,14.5728,19.6152,24.816,24.4464,26.4528,28.9608,22.0968,22.704,18.348,21.4104
"9787",1983-10-18,2.0976,2.8234,3.572,3.5188,3.8076,4.1686,3.1806,3.268,2.641,3.0818
